SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ABSLBANETF,EQ,2021-06-21,344.5,341.85,346.18,337.63,346.18,346.12,341.2,199,0.68,37,124,62.31
ABSLNN50ET,EQ,2021-06-21,385.87,392.9,392.9,387.99,387.99,387.99,390.41,20,0.08,9,17,85.00
ACC,EQ,2021-06-21,2027.9,2009.5,2041.9,1988.9,2025.6,2028.1,2021.0,478588,9672.27,22389,180152,37.64
ACCELYA,EQ,2021-06-21,1173.6,1170.0,1213.95,1150.0,1185.0,1187.75,1189.87,311516,3706.63,13535,90891,29.18
ACCURACY,EQ,2021-06-21,80.8,76.25,81.9,76.25,81.5,81.15,80.64,14928,12.04,266,9987,66.90
ACE,EQ,2021-06-21,223.15,218.0,228.0,215.0,226.3,225.25,223.87,461234,1032.56,11464,177933,38.58
ACRYSIL,EQ,2021-06-21,520.0,521.0,572.0,506.25,572.0,570.85,551.53,328248,1810.38,14106,180395,54.96
ADANIENT,EQ,2021-06-21,1487.5,1490.0,1582.0,1444.85,1531.0,1540.0,1533.82,21101083,323652.48,543336,1003919,4.76
ADANIPORTS,EQ,2021-06-21,694.35,692.0,744.65,685.1,730.0,731.05,724.14,51759617,374811.18,727389,6024781,11.64
ADFFOODS,EQ,2021-06-21,954.95,940.0,974.7,937.3,963.05,962.9,955.53,34014,325.01,6960,9879,29.04
ADORWELD,EQ,2021-06-21,607.55,610.85,610.85,593.35,599.0,599.0,599.36,18322,109.81,1439,8319,45.40
ADROITINFO,EQ,2021-06-21,11.3,11.65,11.8,10.75,10.75,10.85,10.96,54371,5.96,229,34423,63.31
ADSL,EQ,2021-06-21,61.15,62.5,63.05,61.2,62.0,61.75,62.23,414149,257.73,3233,245879,59.37
ADVANIHOTR,EQ,2021-06-21,67.05,66.9,68.0,63.55,65.55,65.6,66.57,86990,57.91,1263,29752,34.20
ADVENZYMES,EQ,2021-06-21,416.1,408.0,420.25,404.2,417.1,417.05,413.21,372458,1539.03,11154,116471,31.27
AEGISCHEM,EQ,2021-06-21,354.5,350.0,360.0,347.3,359.0,357.6,354.97,247138,877.27,8853,97611,39.50
AGARIND,EQ,2021-06-21,289.6,285.8,305.0,282.25,303.7,303.15,299.79,84840,254.34,1640,59588,70.24
AGRITECH,EQ,2021-06-21,44.65,43.0,45.9,43.0,45.65,45.5,44.48,12404,5.52,286,5592,45.08
AGROPHOS,EQ,2021-06-21,14.05,14.0,14.3,13.8,14.0,14.0,14.12,152955,21.59,860,34231,22.38
AHLADA,EQ,2021-06-21,172.5,170.95,174.0,167.0,170.95,170.85,171.32,18248,31.26,369,11491,62.97
AHLEAST,EQ,2021-06-21,173.4,170.35,175.65,168.3,174.0,172.6,172.15,1964,3.38,139,884,45.01
AHLUCONT,EQ,2021-06-21,318.25,319.9,325.6,307.05,317.0,318.55,316.48,5484,17.36,274,4125,75.22
AHLWEST,EQ,2021-06-21,217.2,209.1,225.0,209.1,216.3,215.2,215.74,5478,11.82,348,2455,44.82
AIAENG,EQ,2021-06-21,1983.2,1958.25,2041.0,1958.25,2039.85,2016.95,1995.19,18750,374.1,1907,13018,69.43
AIRAN,EQ,2021-06-21,23.55,24.0,25.7,23.5,25.5,25.1,25.03,321399,80.45,1783,193308,60.15
AJANTPHARM,EQ,2021-06-21,1947.9,1941.0,2010.0,1922.8,2004.35,1992.9,1974.83,49166,970.94,6513,22679,46.13
AJMERA,EQ,2021-06-21,177.6,172.0,178.0,170.7,176.0,175.85,174.61,250588,437.55,8652,57681,23.02
AKASH,EQ,2021-06-21,206.65,213.75,213.75,165.5,199.9,201.55,201.96,105984,214.05,1174,73160,69.03
AKG,EQ,2021-06-21,28.5,27.95,29.65,27.5,28.4,28.35,28.54,5720,1.63,111,1521,26.59
AKSHARCHEM,EQ,2021-06-21,359.5,353.9,355.75,347.0,353.0,351.45,351.7,47282,166.29,1855,26513,56.07
AKZOINDIA,EQ,2021-06-21,2232.05,2220.0,2249.5,2207.45,2245.0,2245.05,2237.22,6910,154.59,2556,2933,42.45
ALANKIT,EQ,2021-06-21,23.45,23.0,24.2,22.6,23.45,23.55,23.64,634853,150.06,2841,206172,32.48
ALBERTDAVD,EQ,2021-06-21,485.55,483.0,493.7,472.9,479.0,479.6,485.08,30787,149.34,2653,14640,47.55
ALEMBICLTD,EQ,2021-06-21,134.0,128.55,132.75,128.35,130.4,130.75,131.08,680111,891.48,8792,208321,30.63
ALICON,EQ,2021-06-21,552.9,554.95,557.0,538.0,557.0,551.15,544.27,9378,51.04,660,6746,71.93
ALKALI,EQ,2021-06-21,72.85,72.6,74.45,70.1,71.8,71.7,73.08,57157,41.77,1370,33341,58.33
ALKEM,EQ,2021-06-21,3142.2,3084.0,3149.9,3013.0,3132.3,3126.75,3107.88,133053,4135.13,14879,35755,26.87
ALKYLAMINE,EQ,2021-06-21,3528.7,3476.9,3618.0,3465.0,3535.0,3552.5,3521.54,67195,2366.3,12062,29361,43.70
ALLCARGO,EQ,2021-06-21,141.05,139.65,142.35,138.55,142.35,141.7,140.79,312962,440.63,4263,108043,34.52
ALLSEC,EQ,2021-06-21,373.5,370.0,387.85,370.0,385.0,378.25,376.29,39958,150.36,2309,17543,43.90
ALMONDZ,EQ,2021-06-21,44.7,44.7,46.4,43.25,46.25,45.45,44.91,10060,4.52,123,5514,54.81
ALOKINDS,EQ,2021-06-21,27.6,26.9,28.3,26.65,27.35,27.35,27.54,16700959,4599.89,28013,7506422,44.95
ALPHAGEO,EQ,2021-06-21,272.2,271.7,288.8,264.2,284.9,285.5,279.32,47194,131.82,1880,25957,55.00
AMARAJABAT,EQ,2021-06-21,748.0,743.5,751.95,736.0,751.45,750.0,745.97,805943,6012.05,23837,246657,30.60
AMBER,EQ,2021-06-21,2737.05,2702.0,2740.0,2694.5,2719.3,2720.75,2716.62,56558,1536.47,11259,27806,49.16
AMBICAAGAR,EQ,2021-06-21,22.55,22.0,22.45,21.45,21.45,21.45,21.64,59666,12.91,287,50374,84.43
AMBIKCO,EQ,2021-06-21,1169.1,1150.0,1178.7,1132.0,1153.0,1154.9,1152.01,25333,291.84,2982,14043,55.43
AMBUJACEM,EQ,2021-06-21,341.3,337.9,345.85,335.0,344.55,344.75,341.8,2879360,9841.77,28076,1284974,44.63
AMDIND,EQ,2021-06-21,21.9,22.4,22.4,21.25,22.0,21.95,21.86,22003,4.81,147,14207,64.57
AMJLAND,EQ,2021-06-21,29.7,29.9,31.9,28.35,31.4,31.45,30.83,104374,32.18,862,63444,60.79
AMRUTANJAN,EQ,2021-06-21,679.85,676.0,694.05,673.7,689.0,686.6,687.03,26346,181.01,2533,12435,47.20
ANDHRAPAP,EQ,2021-06-21,238.35,237.0,246.95,234.5,245.45,244.55,242.02,32607,78.91,1435,18547,56.88
ANDHRSUGAR,EQ,2021-06-21,431.6,423.1,441.45,420.0,429.9,430.55,433.26,120129,520.48,5143,33804,28.14
ANGELBRKG,EQ,2021-06-21,800.85,785.15,824.0,768.05,791.75,806.95,797.41,234009,1866.01,13025,81689,34.91
ANIKINDS,EQ,2021-06-21,18.0,18.7,18.9,17.8,18.9,18.55,18.38,47982,8.82,235,31568,65.79
ANMOL,EQ,2021-06-21,155.15,159.8,159.8,140.65,154.0,153.7,153.03,22787,34.87,165,1325,5.81
ANSALHSG,EQ,2021-06-21,8.2,8.0,8.3,7.8,8.15,8.15,8.09,168142,13.6,307,73902,43.95
ANUP,EQ,2021-06-21,850.05,834.0,884.0,830.15,870.0,871.6,856.33,33838,289.76,2425,18940,55.97
ANURAS,EQ,2021-06-21,733.2,717.0,735.05,700.0,727.0,724.2,720.79,121986,879.27,8971,32691,26.80
APARINDS,EQ,2021-06-21,514.55,508.0,527.4,506.55,518.2,523.1,520.59,35567,185.16,2145,13875,39.01
APCL,EQ,2021-06-21,335.55,328.45,335.0,323.95,332.4,332.95,331.36,47778,158.32,3232,19952,41.76
APCOTEXIND,EQ,2021-06-21,301.75,304.2,315.0,299.0,310.5,311.0,308.86,115234,355.91,5956,62738,54.44
APEX,EQ,2021-06-21,262.7,259.9,267.6,257.1,264.35,264.4,263.63,100005,263.64,3659,26016,26.01
APLAPOLLO,EQ,2021-06-21,1549.9,1525.0,1630.0,1510.0,1623.8,1624.75,1595.72,757956,12094.85,16318,667683,88.09
APLLTD,EQ,2021-06-21,976.05,951.05,1003.55,951.05,1000.0,1000.5,988.06,296588,2930.47,11574,119037,40.14
APOLLO,EQ,2021-06-21,113.0,111.1,113.0,109.4,112.6,112.45,111.75,112760,126.0,2519,48716,43.20
APOLLOHOSP,EQ,2021-06-21,3221.5,3195.0,3252.0,3181.0,3235.0,3238.0,3226.86,200280,6462.75,13455,53380,26.65
APOLLOPIPE,EQ,2021-06-21,1002.1,980.1,995.15,973.0,992.0,992.8,983.13,29497,289.99,2664,17997,61.01
APOLLOTYRE,EQ,2021-06-21,227.2,225.0,226.75,222.15,226.5,226.1,224.49,2529035,5677.37,25791,519246,20.53
APOLSINHOT,EQ,2021-06-21,813.75,810.8,829.0,799.15,805.0,805.7,807.59,1867,15.08,158,1177,63.04
APTECHT,EQ,2021-06-21,230.05,228.9,234.7,220.5,230.5,230.5,228.53,201484,460.46,8497,48707,24.17
ARCHIES,EQ,2021-06-21,16.5,16.0,17.4,16.0,16.95,16.9,16.91,167549,28.32,815,92854,55.42
ARENTERP,EQ,2021-06-21,14.95,14.95,15.65,14.3,15.65,15.45,15.16,1615,0.24,25,1189,73.62
ARIES,EQ,2021-06-21,130.6,129.65,133.9,127.1,128.2,127.9,130.62,327709,428.06,10352,96202,29.36
ARIHANTCAP,EQ,2021-06-21,126.45,127.7,131.9,121.55,128.6,129.05,129.56,207072,268.28,2442,114914,55.49
ARMANFIN,EQ,2021-06-21,621.95,638.9,746.3,623.05,746.3,746.3,727.43,248170,1805.27,12153,66455,26.78
AROGRANITE,EQ,2021-06-21,56.35,54.15,57.5,54.0,57.0,56.4,55.85,104868,58.57,1587,49047,46.77
ARSHIYA,EQ,2021-06-21,32.3,31.35,32.9,31.0,31.45,31.2,31.9,96510,30.78,489,73408,76.06
ARVIND,EQ,2021-06-21,81.75,80.7,83.0,79.2,80.9,80.95,81.6,643577,525.18,4313,365471,56.79
ARVINDFASN,EQ,2021-06-21,135.75,134.75,136.45,132.65,135.0,134.9,134.41,288451,387.71,5889,165730,57.46
ARVSMART,EQ,2021-06-21,105.2,104.9,110.85,103.35,107.55,107.85,107.41,83251,89.42,1789,42818,51.43
ASAHIINDIA,EQ,2021-06-21,322.0,322.0,322.8,316.2,319.7,319.3,320.52,66798,214.1,8552,29526,44.20
ASAHISONG,EQ,2021-06-21,344.2,344.15,346.9,338.0,345.0,343.4,342.14,14562,49.82,1085,9945,68.29
ASAL,EQ,2021-06-21,55.85,55.5,58.4,53.1,58.4,56.55,55.52,46245,25.68,654,28201,60.98
ASALCBR,EQ,2021-06-21,497.0,485.0,510.0,479.15,500.9,501.5,501.4,209102,1048.45,13050,88839,42.49
ASHIANA,EQ,2021-06-21,136.4,136.4,139.5,133.65,138.2,138.6,136.4,64408,87.85,1877,34873,54.14
ASHOKA,EQ,2021-06-21,99.4,97.8,101.7,96.15,98.4,98.55,99.47,2199502,2187.9,14665,627531,28.53
ASHOKLEY,EQ,2021-06-21,116.45,114.9,117.85,112.4,117.4,117.25,115.75,15023822,17390.54,87220,4935242,32.85
ASIANHOTNR,EQ,2021-06-21,90.65,90.5,94.1,88.95,90.35,90.75,91.33,12171,11.12,293,6523,53.59
ASIANPAINT,EQ,2021-06-21,3047.2,3024.2,3079.15,3021.05,3071.2,3068.55,3064.78,720491,22081.48,52068,155071,21.52
ASIANTILES,EQ,2021-06-21,179.45,177.1,181.95,173.5,174.5,174.5,176.51,1313056,2317.67,14571,579139,44.11
ASPINWALL,EQ,2021-06-21,207.35,214.0,214.0,205.25,207.5,207.95,209.13,8836,18.48,293,4521,51.17
ASTEC,EQ,2021-06-21,1287.2,1300.0,1349.0,1264.9,1338.0,1334.1,1322.94,52968,700.73,6428,22942,43.31
ASTERDM,EQ,2021-06-21,160.5,156.8,161.95,156.4,158.45,158.7,159.17,794807,1265.08,10707,299222,37.65
ASTRAL,EQ,2021-06-21,1980.45,1965.0,2023.1,1958.0,1988.6,1986.8,1989.15,181715,3614.59,24521,77263,42.52
ASTRAMICRO,EQ,2021-06-21,178.35,173.0,177.2,170.8,173.4,173.75,174.25,918938,1601.25,9023,350882,38.18
ASTRAZEN,EQ,2021-06-21,3690.15,3650.25,3746.5,3640.45,3688.75,3689.75,3686.79,17009,627.09,3395,6301,37.05
ASTRON,EQ,2021-06-21,54.7,53.1,57.3,52.6,53.8,54.35,55.56,906434,503.6,7841,320527,35.36
ATFL,EQ,2021-06-21,958.0,949.9,960.9,930.3,946.5,950.65,951.97,9005,85.72,1073,5166,57.37
ATUL,EQ,2021-06-21,8925.8,8780.0,8879.95,8730.0,8828.05,8833.95,8813.9,8387,739.22,3091,4202,50.10
ATULAUTO,EQ,2021-06-21,192.6,193.0,193.0,189.3,190.0,190.35,190.22,150177,285.66,4943,97646,65.02
AUBANK,EQ,2021-06-21,1027.65,1017.95,1061.7,1004.75,1057.5,1053.4,1042.95,1021068,10649.2,30780,309865,30.35
AURIONPRO,EQ,2021-06-21,147.0,145.8,147.0,142.05,145.05,143.85,144.63,47038,68.03,1767,24735,52.59
AUROPHARMA,EQ,2021-06-21,952.45,942.0,956.6,931.0,952.1,954.75,948.36,1212601,11499.83,29198,379365,31.29
AUSOMENT,EQ,2021-06-21,84.4,85.9,91.9,83.0,88.0,87.05,88.36,58322,51.53,1321,21088,36.16
AUTOAXLES,EQ,2021-06-21,1307.1,1293.0,1305.0,1273.65,1288.55,1288.0,1289.42,4623,59.61,1168,2577,55.74
AVADHSUGAR,EQ,2021-06-21,337.0,328.0,356.0,319.25,346.2,347.7,347.5,123481,429.1,4838,43976,35.61
AVANTIFEED,EQ,2021-06-21,583.0,581.85,584.15,570.0,574.5,575.3,576.52,241348,1391.42,9101,84280,34.92
AVTNPL,EQ,2021-06-21,64.8,64.0,66.65,62.85,66.25,66.05,65.47,156349,102.36,2292,73125,46.77
AWHCL,EQ,2021-06-21,322.15,315.0,322.35,315.0,320.0,321.25,319.58,44618,142.59,2082,25843,57.92
AXISBANK,EQ,2021-06-21,736.3,725.0,740.9,720.5,737.9,739.55,733.96,6464497,47446.68,112325,2620344,40.53
AXISBNKETF,EQ,2021-06-21,342.81,345.0,347.43,338.63,347.43,347.43,343.14,878,3.01,57,639,72.78
AXISBPSETF,EQ,2021-06-21,10.15,10.16,10.16,10.14,10.15,10.14,10.15,5572,0.57,108,3247,58.27
AXISGOLD,EQ,2021-06-21,40.93,40.21,41.0,40.21,40.9,40.91,40.74,170396,69.43,7789,116540,68.39
AXISHCETF,EQ,2021-06-21,87.49,87.49,87.75,86.15,87.69,87.04,86.78,6801,5.9,276,4113,60.48
AXISNIFTY,EQ,2021-06-21,163.19,162.5,164.0,161.6,163.38,163.77,162.95,3239,5.28,201,2232,68.91
AXISTECETF,EQ,2021-06-21,275.5,275.0,279.0,271.0,278.0,278.13,275.1,1013,2.79,45,793,78.28
AYMSYNTEX,EQ,2021-06-21,73.3,75.5,75.5,70.1,75.1,74.5,73.5,34553,25.4,502,22843,66.11
BAFNAPH,EQ,2021-06-21,141.05,139.0,144.9,138.55,141.9,140.6,141.49,9358,13.24,442,5728,61.21
BAJAJ-AUTO,EQ,2021-06-21,4167.1,4153.0,4196.0,4106.45,4180.0,4182.65,4165.51,374649,15606.04,34636,126381,33.73
BAJAJCON,EQ,2021-06-21,297.5,291.65,302.95,290.55,295.7,295.8,298.56,1515850,4525.73,24586,704545,46.48
BAJAJELEC,EQ,2021-06-21,994.5,970.2,1004.35,954.0,997.75,996.1,977.18,196320,1918.4,16593,78433,39.95
BAJAJFINSV,EQ,2021-06-21,11999.35,11800.0,12199.75,11776.85,12161.15,12156.4,12034.21,294853,35483.23,37498,50065,16.98
BAJAJHIND,EQ,2021-06-21,15.95,15.5,16.7,15.3,16.7,16.7,16.42,27269179,4477.03,20776,11687873,42.86
BAJAJHLDNG,EQ,2021-06-21,3520.6,3451.0,3515.0,3451.0,3512.35,3507.65,3494.0,13843,483.67,2606,7974,57.60
BAJFINANCE,EQ,2021-06-21,6087.05,6000.0,6135.0,5987.1,6115.1,6116.0,6095.39,1271962,77531.03,75077,227102,17.85
BALAJITELE,EQ,2021-06-21,67.55,66.05,66.1,64.0,64.2,64.35,64.79,1149407,744.7,10588,516156,44.91
BALAMINES,EQ,2021-06-21,2575.65,2550.0,2568.0,2495.0,2530.0,2525.4,2527.08,68149,1722.18,7244,35877,52.64
BALAXI,EQ,2021-06-21,599.15,618.0,618.5,585.2,593.75,591.05,595.67,3985,23.74,309,2370,59.47
BALKRISIND,EQ,2021-06-21,2292.0,2274.95,2297.45,2240.0,2245.5,2245.1,2264.14,352015,7970.1,34740,139927,39.75
BALMLAWRIE,EQ,2021-06-21,138.15,136.35,139.85,136.0,139.2,138.8,138.37,279665,386.98,4329,98304,35.15
BALRAMCHIN,EQ,2021-06-21,319.65,315.3,333.9,315.0,332.8,331.7,328.17,954407,3132.11,22697,384413,40.28
BANARBEADS,EQ,2021-06-21,55.4,56.4,56.45,55.0,55.2,55.1,55.36,8731,4.83,66,6455,73.93
BANARISUG,EQ,2021-06-21,1742.75,1711.0,1750.0,1693.0,1734.85,1730.35,1721.29,4948,85.17,662,2136,43.17
BANCOINDIA,EQ,2021-06-21,185.4,181.0,187.6,178.0,185.0,185.75,184.52,284902,525.71,9678,118726,41.67
BANDHANBNK,EQ,2021-06-21,316.65,322.05,343.2,319.9,340.5,341.15,335.46,25771864,86454.2,240925,5775311,22.41
BANG,EQ,2021-06-21,34.25,33.2,34.05,32.3,33.7,33.4,33.36,76488,25.52,866,30125,39.39
BANKA,EQ,2021-06-21,71.7,73.15,73.15,67.15,69.3,71.05,69.59,20159,14.03,390,14285,70.86
BANKBARODA,EQ,2021-06-21,80.2,78.3,82.8,77.4,82.25,82.4,80.66,59884792,48305.73,124603,13023327,21.75
BANKBEES,EQ,2021-06-21,347.08,346.4,350.51,341.02,350.24,350.13,346.38,685830,2375.58,8059,250151,36.47
BANKINDIA,EQ,2021-06-21,75.25,74.5,82.0,73.1,78.75,79.05,78.51,14843808,11654.02,44931,2468516,16.63
BARBEQUE,EQ,2021-06-21,920.6,919.7,980.0,905.0,948.8,946.6,958.92,339706,3257.5,21364,113569,33.43
BASF,EQ,2021-06-21,2645.4,2625.0,2645.4,2563.25,2575.55,2576.15,2592.66,52094,1350.62,7135,19545,37.52
BATAINDIA,EQ,2021-06-21,1644.05,1630.0,1669.45,1620.0,1665.0,1662.9,1650.15,288452,4759.89,12426,47536,16.48
BAYERCROP,EQ,2021-06-21,5582.1,5582.1,5599.0,5515.0,5599.0,5566.5,5549.29,9615,533.56,2773,4857,50.51
BBL,EQ,2021-06-21,1249.35,1242.0,1259.0,1235.0,1240.85,1249.95,1248.08,9733,121.48,1171,6198,63.68
BBTC,EQ,2021-06-21,1307.3,1300.0,1335.0,1290.05,1325.0,1326.75,1314.94,79760,1048.8,5965,24996,31.34
BCG,EQ,2021-06-21,15.25,15.4,16.0,15.15,16.0,16.0,15.77,3150214,496.63,1926,2465760,78.27
BCLIND,EQ,2021-06-21,215.3,209.0,235.05,205.7,230.0,229.7,227.76,600822,1368.44,17782,234305,39.00
BDL,EQ,2021-06-21,356.7,356.7,361.95,345.25,350.7,351.95,351.78,953196,3353.16,31664,115304,12.10
BECTORFOOD,EQ,2021-06-21,400.4,400.0,409.15,396.3,405.0,404.9,405.35,218647,886.28,7499,97857,44.76
BEL,EQ,2021-06-21,146.2,142.0,150.0,142.0,149.8,149.2,146.79,7733156,11351.72,57535,3282147,42.44
BEML,EQ,2021-06-21,1372.25,1336.0,1367.6,1336.0,1349.5,1350.45,1352.8,231373,3130.01,11196,60068,25.96
BEPL,EQ,2021-06-21,177.65,176.0,182.2,172.15,179.3,179.7,178.58,1585497,2831.37,22135,307819,19.41
BERGEPAINT,EQ,2021-06-21,825.6,823.8,833.95,818.9,828.5,827.75,829.57,607988,5043.67,24954,109565,18.02
BESTAGRO,EQ,2021-06-21,303.15,303.0,314.6,295.85,314.0,309.9,307.19,63220,194.21,907,46762,73.97
BFINVEST,EQ,2021-06-21,361.9,350.0,395.8,350.0,386.5,387.8,382.79,652009,2495.83,20021,104717,16.06
BFUTILITIE,EQ,2021-06-21,468.15,458.0,513.7,451.1,503.0,506.55,491.72,3139770,15438.86,84564,509434,16.23
BGRENERGY,EQ,2021-06-21,68.4,67.0,71.0,66.5,68.5,69.05,68.97,357990,246.92,4199,133222,37.21
BHAGERIA,EQ,2021-06-21,260.0,254.7,262.75,252.05,256.9,256.75,257.7,134233,345.92,4457,43958,32.75
BHAGYANGR,EQ,2021-06-21,49.65,48.5,50.95,47.05,50.0,50.05,49.05,107105,52.53,1226,45816,42.78
BHAGYAPROP,EQ,2021-06-21,27.7,28.2,28.35,27.55,28.2,28.2,28.14,4463,1.26,166,2174,48.71
BHANDARI,EQ,2021-06-21,3.75,3.85,3.9,3.6,3.9,3.9,3.86,2021521,78.01,1768,1434749,70.97
BHARATFORG,EQ,2021-06-21,726.85,711.5,734.5,711.5,728.6,729.6,728.86,1695813,12360.04,32672,299439,17.66
BHARATGEAR,EQ,2021-06-21,102.25,102.9,102.9,98.45,100.1,99.9,100.33,36429,36.55,1356,22820,62.64
BHARATRAS,EQ,2021-06-21,12336.65,12328.0,13160.0,12112.55,13040.0,13040.65,12719.57,7727,982.84,3645,3566,46.15
BHARATWIRE,EQ,2021-06-21,58.45,57.9,61.35,56.1,61.35,60.15,59.16,64163,37.96,561,33252,51.82
BHARTIARTL,EQ,2021-06-21,538.75,535.0,541.9,533.0,539.25,539.6,538.76,5637000,30370.14,83637,1830285,32.47
BHEL,EQ,2021-06-21,64.25,62.9,68.25,61.05,68.1,67.75,65.48,87907722,57559.79,156719,14043722,15.98
BIGBLOC,EQ,2021-06-21,96.05,91.0,99.9,91.0,97.25,96.5,94.34,2385,2.25,91,1362,57.11
BINDALAGRO,EQ,2021-06-21,26.35,26.15,27.8,25.1,26.95,26.95,26.66,237319,63.28,1720,109050,45.95
BIOCON,EQ,2021-06-21,398.95,395.5,406.2,393.2,406.0,405.75,402.05,1549277,6228.91,26066,365975,23.62
BIOFILCHEM,EQ,2021-06-21,70.15,68.05,69.9,68.05,69.45,69.15,69.09,32102,22.18,902,17785,55.40
BIRLACABLE,EQ,2021-06-21,89.5,93.0,107.4,91.5,107.4,107.4,102.01,3031718,3092.6,27137,983156,32.43
BIRLACORPN,EQ,2021-06-21,1180.05,1151.0,1171.0,1141.0,1169.0,1168.7,1159.78,82991,962.51,9227,54906,66.16
BIRLAMONEY,EQ,2021-06-21,56.45,53.85,58.4,53.85,57.8,57.6,55.83,708750,395.69,7729,172450,24.33
BIRLATYRE,EQ,2021-06-21,27.65,27.1,30.0,27.1,29.15,29.3,28.85,1312821,378.71,4678,798138,60.80
BLBLIMITED,EQ,2021-06-21,8.05,8.3,8.85,7.25,8.85,8.85,8.72,343529,29.94,659,272174,79.23
BLISSGVS,EQ,2021-06-21,108.55,107.0,109.75,106.0,108.75,108.8,108.46,238703,258.91,4334,105824,44.33
BLKASHYAP,EQ,2021-06-21,27.1,26.0,28.45,26.0,28.45,28.4,28.12,1112519,312.83,1681,691915,62.19
BLS,EQ,2021-06-21,137.2,133.9,139.0,131.55,135.8,135.2,135.71,873491,1185.37,10333,249829,28.60
BLUEDART,EQ,2021-06-21,5588.85,5590.0,5774.0,5545.85,5755.0,5732.1,5649.67,21156,1195.25,5006,9014,42.61
BLUESTARCO,EQ,2021-06-21,820.6,817.1,834.6,806.35,824.35,822.6,815.59,88409,721.06,9954,51379,58.12
BODALCHEM,EQ,2021-06-21,107.35,106.0,109.5,104.4,108.45,108.65,107.44,725366,779.36,10168,227359,31.34
BOMDYEING,EQ,2021-06-21,92.05,89.25,95.7,89.05,93.9,94.05,93.34,8709663,8129.42,36082,1587182,18.22
BOROLTD,EQ,2021-06-21,218.75,213.0,221.2,211.25,219.9,218.75,216.51,160082,346.59,3713,91614,57.23
BOSCHLTD,EQ,2021-06-21,15211.3,15099.0,15125.0,14950.0,15090.0,15096.85,15049.93,48503,7299.67,14291,23836,49.14
BPCL,EQ,2021-06-21,472.35,471.7,475.8,468.5,475.25,475.05,473.27,2698544,12771.27,40315,845714,31.34
BPL,EQ,2021-06-21,33.95,33.8,35.55,32.8,35.1,35.05,34.76,144483,50.22,1294,78749,54.50
BRFL,EQ,2021-06-21,9.4,9.2,10.9,8.95,10.8,10.65,10.12,5110456,517.11,6069,2663165,52.11
BRIGADE,EQ,2021-06-21,275.2,273.9,285.0,269.25,278.5,279.05,280.17,142185,398.36,4852,62867,44.21
BRITANNIA,EQ,2021-06-21,3619.2,3600.0,3653.95,3581.1,3650.0,3648.85,3631.63,231475,8406.32,20888,108469,46.86
BRNL,EQ,2021-06-21,33.3,32.9,34.4,32.45,33.0,32.95,33.29,169658,56.49,2379,93080,54.86
BROOKS,EQ,2021-06-21,92.7,91.5,94.0,90.0,94.0,92.8,91.96,17777,16.35,401,11833,66.56
