SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ARVIND,EQ,2021-07-28,102.3,103.0,109.0,100.05,105.5,106.3,104.71,3530311,3696.5,25437,1538371,43.58
ARVINDFASN,EQ,2021-07-28,209.25,211.0,219.65,202.35,210.95,212.2,211.1,1859693,3925.75,26763,399012,21.46
ARVSMART,EQ,2021-07-28,133.95,134.5,136.0,127.45,132.9,133.5,131.61,245831,323.53,5062,65167,26.51
ASAHIINDIA,EQ,2021-07-28,362.1,363.0,367.45,359.0,366.0,363.5,363.66,77119,280.45,3257,44806,58.10
ASAHISONG,EQ,2021-07-28,363.0,374.95,374.95,358.0,359.0,361.9,363.68,14159,51.49,1327,7634,53.92
ASALCBR,EQ,2021-07-28,464.15,467.9,467.9,458.05,461.0,460.45,461.32,31200,143.93,2213,17993,57.67
ASHIANA,EQ,2021-07-28,166.1,167.1,177.7,158.4,174.5,174.8,172.3,1074414,1851.22,16279,432315,40.24
ASHIMASYN,EQ,2021-07-28,19.45,19.1,19.9,18.75,19.5,19.55,19.19,69753,13.38,285,45121,64.69
ASHOKA,EQ,2021-07-28,101.45,101.4,101.7,99.05,101.45,100.9,100.54,969741,974.94,8655,340453,35.11
ASHOKLEY,EQ,2021-07-28,122.4,121.2,122.15,120.8,121.35,121.5,121.35,6290027,7633.21,26894,1685533,26.80
ASIANHOTNR,EQ,2021-07-28,91.75,93.75,97.0,88.1,90.35,90.65,91.35,37439,34.2,601,21692,57.94
ASIANPAINT,EQ,2021-07-28,3028.65,3030.35,3033.0,2984.0,2999.05,3004.1,3002.1,996594,29918.79,78160,604918,60.70
ASIANTILES,EQ,2021-07-28,177.45,177.9,178.75,173.45,176.0,176.0,175.56,200188,351.44,4306,89351,44.63
ASPINWALL,EQ,2021-07-28,248.05,249.9,249.9,218.0,231.65,229.5,233.0,104465,243.4,3763,49997,47.86
ASTEC,EQ,2021-07-28,1400.0,1418.0,1418.0,1355.55,1397.6,1398.55,1394.77,56163,783.34,5762,33250,59.20
ASTERDM,EQ,2021-07-28,158.95,159.65,160.2,156.1,156.1,157.0,157.68,278617,439.32,4342,127400,45.73
ASTRAL,EQ,2021-07-28,2029.8,2035.0,2042.95,1966.3,2030.0,2031.55,2013.46,249113,5015.78,29727,140850,56.54
ASTRAMICRO,EQ,2021-07-28,172.15,170.95,172.35,167.3,169.25,169.25,169.85,462752,785.99,6592,190796,41.23
ASTRAZEN,EQ,2021-07-28,3453.25,3450.0,3450.0,3378.95,3391.75,3395.3,3400.09,17917,609.19,3556,8869,49.50
ASTRON,EQ,2021-07-28,63.6,63.7,70.6,63.2,67.0,67.4,67.83,1565735,1061.99,13489,474376,30.30
ATFL,EQ,2021-07-28,994.3,999.3,1040.0,976.55,992.0,994.6,1009.15,53490,539.79,5074,20127,37.63
ATUL,EQ,2021-07-28,9062.95,9144.95,9144.95,8870.0,9109.0,9046.75,9013.4,129839,11702.91,7050,113067,87.08
ATULAUTO,EQ,2021-07-28,211.65,212.9,212.9,203.0,211.0,208.25,207.74,146242,303.8,4391,70551,48.24
AUBANK,EQ,2021-07-28,1194.85,1195.0,1195.0,1133.05,1171.0,1174.15,1162.59,1087344,12641.38,30750,270577,24.88
AURIONPRO,EQ,2021-07-28,216.9,216.0,222.7,206.55,215.0,215.8,214.18,228522,489.45,7386,115651,50.61
AUROPHARMA,EQ,2021-07-28,905.4,914.1,920.0,877.05,919.35,915.1,898.36,2756688,24765.0,82123,793062,28.77
AUTOAXLES,EQ,2021-07-28,1499.95,1521.6,1529.0,1432.0,1472.0,1461.3,1481.9,82512,1222.74,9204,37678,45.66
AUTOIND,EQ,2021-07-28,59.7,62.65,62.65,56.8,62.65,62.65,60.7,242420,147.14,1659,139396,57.50
AVADHSUGAR,EQ,2021-07-28,496.45,499.0,505.5,471.5,482.0,482.05,484.48,194489,942.27,6736,84652,43.53
AVANTIFEED,EQ,2021-07-28,635.55,638.75,638.75,617.0,623.0,623.2,624.69,286370,1788.94,9117,96860,33.82
AVTNPL,EQ,2021-07-28,78.5,78.7,79.0,75.5,76.45,76.7,77.38,676201,523.28,9314,148979,22.03
AWHCL,EQ,2021-07-28,348.65,355.0,356.0,339.0,341.9,342.6,346.42,82478,285.72,4206,38312,46.45
AXISBANK,EQ,2021-07-28,731.7,734.8,734.8,712.1,722.5,722.9,720.62,11102486,80006.33,203585,4831627,43.52
AXISBNKETF,EQ,2021-07-28,347.36,345.97,345.97,340.35,344.0,343.89,342.08,566,1.94,52,346,61.13
AXISBPSETF,EQ,2021-07-28,10.17,10.17,10.18,10.16,10.18,10.17,10.17,52389,5.33,118,52335,99.90
AXISCADES,EQ,2021-07-28,95.95,96.05,96.5,91.2,91.2,91.2,91.59,227267,208.15,1272,150817,66.36
AXISGOLD,EQ,2021-07-28,41.23,41.59,41.59,41.12,41.3,41.29,41.31,80266,33.16,3189,56216,70.04
AXISHCETF,EQ,2021-07-28,88.48,89.5,89.5,86.98,87.9,87.86,87.59,14803,12.97,476,13055,88.19
AXISNIFTY,EQ,2021-07-28,164.38,164.7,164.7,162.51,163.53,164.34,163.61,6117,10.01,167,5020,82.07
AXISTECETF,EQ,2021-07-28,293.57,292.01,293.99,290.0,291.99,291.9,290.8,341,0.99,31,300,87.98
AYMSYNTEX,EQ,2021-07-28,77.85,80.95,80.95,74.55,80.0,79.75,78.16,81173,63.44,1476,49458,60.93
BAFNAPH,EQ,2021-07-28,159.1,165.0,165.0,152.05,159.5,157.6,157.09,6262,9.84,260,4006,63.97
BAGFILMS,EQ,2021-07-28,3.9,3.95,3.95,3.75,3.75,3.75,3.79,146159,5.55,231,96449,65.99
BAJAJ-AUTO,EQ,2021-07-28,3821.4,3834.0,3841.45,3781.0,3810.8,3818.5,3805.56,235770,8972.37,28145,96352,40.87
BAJAJCON,EQ,2021-07-28,283.25,284.25,284.5,277.25,281.6,281.7,281.17,331822,932.98,11499,146264,44.08
BAJAJELEC,EQ,2021-07-28,1125.55,1125.55,1141.0,1100.3,1135.0,1121.85,1113.46,90645,1009.29,6110,32349,35.69
BAJAJFINSV,EQ,2021-07-28,13807.85,13847.85,14001.0,13755.0,13960.0,13970.55,13910.3,319493,44442.44,53701,67282,21.06
BAJAJHLDNG,EQ,2021-07-28,3903.3,3906.95,3926.8,3840.4,3900.05,3894.0,3881.01,48520,1883.07,2727,41300,85.12
BAJFINANCE,EQ,2021-07-28,6231.45,6257.9,6284.0,6157.0,6248.0,6262.0,6232.74,1149153,71623.75,90974,409696,35.65
BALAJITELE,EQ,2021-07-28,69.55,69.8,70.1,67.35,68.2,68.2,68.51,624711,428.0,5874,236485,37.86
BALAMINES,EQ,2021-07-28,3390.75,3408.6,3410.0,3201.0,3350.0,3351.2,3293.42,158832,5231.0,20583,47415,29.85
BALAXI,EQ,2021-07-28,593.05,599.0,620.0,590.0,608.0,606.45,605.8,5081,30.78,340,3532,69.51
BALKRISIND,EQ,2021-07-28,2315.85,2324.65,2368.0,2296.45,2367.0,2359.9,2335.73,308657,7209.39,28990,104389,33.82
BALMLAWRIE,EQ,2021-07-28,135.9,136.05,136.5,133.3,134.25,133.9,134.55,284811,383.22,4610,150436,52.82
BALPHARMA,EQ,2021-07-28,96.8,98.5,98.5,92.55,93.95,94.45,94.82,34065,32.3,920,21841,64.12
BALRAMCHIN,EQ,2021-07-28,349.9,349.0,352.9,341.3,350.0,347.6,346.98,896445,3110.46,19835,520402,58.05
BANARBEADS,EQ,2021-07-28,87.4,87.9,100.2,82.1,95.0,95.35,94.56,745549,705.02,15577,184185,24.70
BANARISUG,EQ,2021-07-28,1850.0,1859.15,1860.0,1800.2,1806.0,1808.0,1818.59,2876,52.3,367,1698,59.04
BANCOINDIA,EQ,2021-07-28,162.0,162.9,163.5,160.0,161.0,161.2,161.32,131632,212.35,4357,76056,57.78
BANDHANBNK,EQ,2021-07-28,295.7,297.0,299.0,292.65,295.9,296.05,296.26,3325304,9851.53,40560,885683,26.63
BANKA,EQ,2021-07-28,68.6,69.75,69.75,63.3,64.45,64.05,65.2,25954,16.92,746,19956,76.89
BANKBARODA,EQ,2021-07-28,80.0,80.0,80.15,76.9,78.25,78.05,78.23,30360309,23750.33,71778,8913140,29.36
BANKBEES,EQ,2021-07-28,350.06,352.0,352.0,344.08,348.49,348.26,347.01,610006,2116.79,14103,269784,44.23
BANKINDIA,EQ,2021-07-28,70.85,71.35,71.4,69.35,69.9,69.9,70.12,1878525,1317.2,9726,554307,29.51
BANSWRAS,EQ,2021-07-28,205.35,210.0,215.45,201.7,213.5,213.15,208.34,25707,53.56,638,14067,54.72
BARBEQUE,EQ,2021-07-28,868.6,876.3,880.8,852.1,858.0,861.1,867.18,47618,412.93,3398,12200,25.62
BASF,EQ,2021-07-28,2815.4,2835.0,2919.0,2791.0,2905.0,2894.0,2860.91,58988,1687.59,7377,21614,36.64
BASML,EQ,2021-07-28,98.8,103.1,103.7,98.8,103.7,103.5,102.72,849408,872.52,4040,416746,49.06
BATAINDIA,EQ,2021-07-28,1582.7,1577.0,1602.25,1559.0,1596.0,1598.5,1585.13,255790,4054.59,13542,73973,28.92
BAYERCROP,EQ,2021-07-28,5773.95,5799.0,5865.1,5707.0,5840.0,5851.3,5796.56,11612,673.1,2700,6686,57.58
BBL,EQ,2021-07-28,1357.4,1371.0,1404.0,1359.65,1383.95,1382.9,1382.56,59633,824.46,6447,22184,37.20
BBTC,EQ,2021-07-28,1283.45,1294.0,1294.0,1239.0,1247.0,1247.9,1260.03,146469,1845.55,10546,57374,39.17
BCLIND,EQ,2021-07-28,265.45,269.8,272.1,255.0,261.35,262.05,264.21,196540,519.28,10678,79554,40.48
BCP,EQ,2021-07-28,3.9,3.95,3.95,3.8,3.85,3.85,3.86,158475,6.12,305,124845,78.78
BDL,EQ,2021-07-28,403.55,400.1,404.9,394.0,397.3,398.3,398.63,276362,1101.66,9125,81226,29.39
BEARDSELL,EQ,2021-07-28,14.7,14.7,15.4,14.7,15.4,15.4,15.35,82536,12.67,225,69303,83.97
BECTORFOOD,EQ,2021-07-28,445.75,448.3,451.0,433.0,440.0,439.7,440.27,213451,939.75,10334,94830,44.43
BEL,EQ,2021-07-28,183.05,183.0,191.6,182.5,189.3,189.95,188.55,16091543,30340.47,107492,3225648,20.05
BEML,EQ,2021-07-28,1307.1,1309.0,1311.0,1280.3,1286.0,1287.85,1292.04,138455,1788.9,7637,55305,39.94
BEPL,EQ,2021-07-28,189.8,190.4,190.85,181.4,188.2,188.8,186.61,1568524,2927.01,16329,537583,34.27
BERGEPAINT,EQ,2021-07-28,843.6,843.95,852.0,833.35,851.95,850.35,846.08,733662,6207.37,21801,213965,29.16
BESTAGRO,EQ,2021-07-28,485.55,495.0,509.8,495.0,509.8,509.8,506.18,45998,232.83,977,34701,75.44
BFINVEST,EQ,2021-07-28,386.7,388.45,388.6,375.1,385.0,382.7,382.47,40089,153.33,2594,10375,25.88
BFUTILITIE,EQ,2021-07-28,485.0,487.0,487.9,468.7,477.0,479.0,478.31,216188,1034.04,6796,97941,45.30
BGRENERGY,EQ,2021-07-28,65.05,65.7,65.8,62.7,63.65,63.75,63.9,132680,84.78,2388,80068,60.35
BHAGERIA,EQ,2021-07-28,271.45,272.9,275.3,265.2,269.0,269.3,269.02,96697,260.14,3689,50869,52.61
BHAGYANGR,EQ,2021-07-28,49.2,49.8,49.8,48.0,48.6,48.3,48.65,27074,13.17,237,15252,56.33
BHAGYAPROP,EQ,2021-07-28,29.6,29.55,29.65,28.8,29.65,29.1,29.3,12891,3.78,132,10356,80.34
BHANDARI,EQ,2021-07-28,3.4,3.5,3.5,3.25,3.25,3.25,3.29,762429,25.1,549,425051,55.75
BHARATFORG,EQ,2021-07-28,780.35,782.0,784.5,766.95,777.05,778.0,774.59,421472,3264.68,13037,102093,24.22
BHARATGEAR,EQ,2021-07-28,116.55,117.9,130.5,115.65,122.0,123.9,126.04,530194,668.25,11932,119485,22.54
BHARATRAS,EQ,2021-07-28,13378.8,13372.0,13372.0,13017.65,13288.0,13113.6,13196.12,2546,335.97,1276,1257,49.37
BHARTIARTL,EQ,2021-07-28,540.55,539.5,570.7,537.85,567.8,567.9,559.81,31932505,178762.54,387434,11524077,36.09
BHEL,EQ,2021-07-28,61.5,61.6,61.7,58.8,60.15,60.3,60.01,48463361,29083.08,105848,9152049,18.88
BIGBLOC,EQ,2021-07-28,109.5,110.1,111.6,108.0,109.8,108.8,109.46,12644,13.84,353,7176,56.75
BIL,EQ,2021-07-28,226.95,226.4,238.25,223.95,230.0,228.35,233.83,14406,33.69,681,7123,49.44
BINDALAGRO,EQ,2021-07-28,26.85,27.0,27.45,25.8,27.15,27.0,26.65,282461,75.27,1970,147361,52.17
BIOCON,EQ,2021-07-28,379.55,382.75,383.8,376.7,381.8,381.7,380.93,1969181,7501.16,27307,596567,30.30
BIOFILCHEM,EQ,2021-07-28,71.55,72.35,72.35,69.0,70.25,70.1,70.05,51194,35.86,941,35869,70.06
BIRLACORPN,EQ,2021-07-28,1472.55,1481.7,1499.0,1446.5,1485.0,1488.9,1484.68,202210,3002.17,12618,150625,74.49
BIRLAMONEY,EQ,2021-07-28,74.3,74.9,74.95,70.5,72.15,71.95,72.6,233627,169.61,2751,127210,54.45
BIRLATYRE,EQ,2021-07-28,29.0,29.4,29.85,29.0,29.3,29.25,29.43,902258,265.52,3138,535390,59.34
BLBLIMITED,EQ,2021-07-28,11.45,11.85,12.0,11.2,12.0,12.0,11.72,323733,37.94,769,206047,63.65
BLISSGVS,EQ,2021-07-28,109.3,110.0,110.0,106.6,108.0,108.05,107.81,242547,261.48,3659,109880,45.30
BLKASHYAP,EQ,2021-07-28,24.25,24.4,24.4,23.1,23.5,23.5,23.45,261835,61.41,516,181197,69.20
BLS,EQ,2021-07-28,136.75,146.95,161.65,142.15,151.95,151.75,153.25,9204976,14106.45,105073,2485744,27.00
BLUEDART,EQ,2021-07-28,5609.1,5637.15,5700.0,5485.0,5552.0,5550.4,5590.85,22754,1272.14,3683,15490,68.08
BLUESTARCO,EQ,2021-07-28,840.1,836.05,840.95,826.6,835.25,834.45,834.14,39347,328.21,5537,21921,55.71
BODALCHEM,EQ,2021-07-28,118.9,119.65,121.7,115.1,119.55,119.6,118.97,1539647,1831.66,13567,514425,33.41
