SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ALKALI,EQ,2021-07-16,87.85,93.0,96.7,90.35,91.0,91.35,93.54,1345963,1259.06,23226,474269,35.24
ALKEM,EQ,2021-07-16,3331.65,3332.0,3558.9,3332.0,3351.9,3351.15,3466.39,1039528,36034.11,67366,186117,17.90
ALKYLAMINE,EQ,2021-07-16,3764.65,3765.05,3820.0,3752.1,3776.0,3764.95,3779.36,47178,1783.03,7168,21736,46.07
ALLCARGO,EQ,2021-07-16,156.75,156.75,162.0,155.85,160.85,160.7,159.2,679140,1081.18,6585,427245,62.91
ALLSEC,EQ,2021-07-16,539.4,543.45,555.8,533.65,539.5,538.4,546.26,107641,588.01,4396,62196,57.78
ALMONDZ,EQ,2021-07-16,66.05,68.4,68.4,63.0,64.0,64.6,65.18,23209,15.13,778,14353,61.84
ALOKINDS,EQ,2021-07-16,28.05,28.2,28.25,27.6,27.7,27.8,27.94,10322543,2884.47,13521,5086182,49.27
ALPHAGEO,EQ,2021-07-16,303.85,307.8,331.9,300.85,325.0,324.3,324.0,179375,581.18,6150,65532,36.53
AMARAJABAT,EQ,2021-07-16,733.05,734.0,736.0,727.45,728.0,727.85,729.73,1204632,8790.53,29840,784953,65.16
AMBER,EQ,2021-07-16,3030.65,3040.0,3057.95,3003.8,3030.0,3031.05,3036.11,50661,1538.12,6075,25879,51.08
AMBICAAGAR,EQ,2021-07-16,20.3,20.3,20.65,20.0,20.1,20.1,20.28,17273,3.5,108,13015,75.35
AMBIKCO,EQ,2021-07-16,1362.5,1377.0,1457.9,1377.0,1412.0,1405.05,1419.94,194438,2760.9,15124,91183,46.90
AMBUJACEM,EQ,2021-07-16,386.2,387.45,387.7,381.7,384.0,383.05,383.86,3141218,12057.86,78492,1325852,42.21
AMDIND,EQ,2021-07-16,31.15,31.15,32.0,29.7,31.45,31.1,30.99,104398,32.35,770,48316,46.28
AMJLAND,EQ,2021-07-16,36.0,36.0,36.25,34.35,34.35,34.9,35.27,129421,45.64,1571,75591,58.41
AMRUTANJAN,EQ,2021-07-16,712.3,718.0,718.0,703.2,705.1,706.1,709.45,29845,211.73,2705,19115,64.05
ANDHRAPAP,EQ,2021-07-16,253.05,253.25,257.35,251.25,253.9,253.0,254.47,33658,85.65,1725,15244,45.29
ANDHRSUGAR,EQ,2021-07-16,558.35,558.0,563.0,545.0,545.9,547.15,553.22,104840,579.99,4471,49578,47.29
ANGELBRKG,EQ,2021-07-16,1060.15,1180.0,1272.15,1111.0,1272.15,1272.15,1195.57,2238723,26765.59,86179,455858,20.36
ANIKINDS,EQ,2021-07-16,25.55,26.4,26.4,25.15,25.3,25.3,25.57,52958,13.54,229,41568,78.49
ANMOL,EQ,2021-07-16,175.85,175.05,176.35,166.1,172.0,171.7,171.16,34206,58.55,487,7230,21.14
ANSALHSG,EQ,2021-07-16,10.45,9.95,9.95,9.95,9.95,9.95,9.95,83469,8.31,133,83469,100.00
ANUP,EQ,2021-07-16,889.35,900.0,984.8,886.45,980.0,970.95,951.59,417196,3970.0,22195,141400,33.89
ANURAS,EQ,2021-07-16,815.05,819.7,822.0,808.0,818.3,814.35,814.76,203191,1655.52,7546,77917,38.35
APARINDS,EQ,2021-07-16,551.95,560.0,582.3,559.0,564.6,565.0,571.96,141166,807.42,6953,61608,43.64
APCL,EQ,2021-07-16,400.0,404.0,437.8,404.0,435.0,431.1,424.19,382124,1620.94,16015,167799,43.91
APCOTEXIND,EQ,2021-07-16,318.3,318.3,324.2,318.0,322.3,320.25,321.1,38379,123.24,2386,19548,50.93
APEX,EQ,2021-07-16,392.65,392.65,395.9,383.7,384.9,384.75,388.14,101798,395.12,3285,55169,54.19
APLAPOLLO,EQ,2021-07-16,1517.2,1525.0,1575.0,1519.0,1571.0,1570.8,1549.51,222235,3443.55,12521,153893,69.25
APLLTD,EQ,2021-07-16,965.5,976.0,992.0,965.1,970.75,968.6,975.73,1374879,13415.08,21832,830908,60.43
APOLLO,EQ,2021-07-16,123.15,124.15,124.9,121.45,122.0,121.7,122.91,321202,394.79,5569,168845,52.57
APOLLOHOSP,EQ,2021-07-16,3762.35,3762.35,3787.0,3742.4,3786.85,3779.1,3771.15,226565,8544.1,20356,75112,33.15
APOLLOPIPE,EQ,2021-07-16,994.9,992.5,1005.2,992.0,1000.25,999.15,998.33,16629,166.01,1208,11950,71.86
APOLLOTYRE,EQ,2021-07-16,231.15,232.25,232.4,228.15,230.65,230.85,229.73,3225005,7408.95,30438,1104906,34.26
APOLSINHOT,EQ,2021-07-16,802.85,827.95,828.95,792.55,801.0,799.6,800.37,1904,15.24,291,884,46.43
APTECHT,EQ,2021-07-16,250.35,251.4,254.5,246.65,247.65,247.65,250.48,209396,524.5,4457,74402,35.53
ARCHIES,EQ,2021-07-16,21.0,21.0,24.4,20.3,24.15,23.25,22.78,1093478,249.14,2918,578565,52.91
ARENTERP,EQ,2021-07-16,15.4,16.1,16.15,15.6,16.15,16.15,16.09,1967,0.32,26,1811,92.07
ARIES,EQ,2021-07-16,180.7,180.0,180.0,168.5,170.1,171.3,172.2,415154,714.9,8044,198135,47.73
ARIHANTCAP,EQ,2021-07-16,161.4,165.8,189.25,158.2,174.5,174.1,175.02,450526,788.53,10175,196548,43.63
ARMANFIN,EQ,2021-07-16,700.5,701.5,704.7,690.2,695.0,696.3,696.82,6893,48.03,838,4103,59.52
AROGRANITE,EQ,2021-07-16,71.2,72.0,72.8,69.8,70.8,70.15,71.16,159093,113.21,2718,76874,48.32
ARSHIYA,EQ,2021-07-16,31.15,31.5,32.25,30.35,30.9,30.5,31.07,104967,32.61,859,71619,68.23
ARVIND,EQ,2021-07-16,108.9,109.55,112.0,107.8,108.3,108.15,109.21,3242945,3541.55,24414,1784558,55.03
ARVINDFASN,EQ,2021-07-16,179.95,180.0,181.4,175.0,176.8,176.8,177.6,925339,1643.45,12421,385065,41.61
ARVSMART,EQ,2021-07-16,132.6,131.75,133.5,128.4,129.5,130.2,130.61,551989,720.97,9399,214645,38.89
ASAHIINDIA,EQ,2021-07-16,380.2,380.2,389.0,379.35,381.0,382.1,382.43,70119,268.16,3399,43403,61.90
ASAHISONG,EQ,2021-07-16,375.15,378.7,378.7,369.05,371.05,369.75,372.33,18724,69.71,1564,13294,71.00
ASALCBR,EQ,2021-07-16,475.45,473.0,478.5,470.0,474.3,473.55,473.89,36757,174.19,2608,23478,63.87
ASHIANA,EQ,2021-07-16,166.7,167.7,174.75,162.55,171.65,171.7,170.33,515595,878.19,10270,265561,51.51
ASHOKA,EQ,2021-07-16,107.85,108.7,112.0,107.15,108.15,107.6,108.9,2579660,2809.28,16121,861876,33.41
ASHOKLEY,EQ,2021-07-16,128.8,128.85,129.05,126.75,127.85,127.85,127.75,7248829,9260.5,39471,1874297,25.86
ASIANHOTNR,EQ,2021-07-16,88.95,89.95,90.95,86.55,86.7,87.45,88.51,8196,7.25,196,4098,50.00
ASIANPAINT,EQ,2021-07-16,2983.6,2994.0,3006.0,2965.0,2989.9,2989.3,2983.47,1062548,31700.83,54021,582920,54.86
ASIANTILES,EQ,2021-07-16,183.3,184.6,185.0,182.0,182.95,182.65,183.15,343510,629.14,4189,188266,54.81
ASPINWALL,EQ,2021-07-16,211.35,205.6,230.0,205.6,219.0,221.4,223.15,105019,234.35,3860,42723,40.68
ASTEC,EQ,2021-07-16,1471.0,1471.0,1473.95,1422.05,1440.0,1439.05,1441.72,143259,2065.4,5956,123383,86.13
ASTERDM,EQ,2021-07-16,161.9,162.85,164.35,158.45,159.9,159.45,161.56,515153,832.31,6379,238818,46.36
ASTRAL,EQ,2021-07-16,2101.85,2114.95,2118.0,2055.2,2100.0,2084.7,2085.33,154757,3227.19,22302,79080,51.10
ASTRAMICRO,EQ,2021-07-16,181.95,183.4,186.45,177.5,178.85,178.35,183.17,1839023,3368.5,23521,430498,23.41
ASTRAZEN,EQ,2021-07-16,3524.7,3535.0,3558.85,3505.1,3517.05,3517.35,3532.88,15189,536.61,2343,8637,56.86
ASTRON,EQ,2021-07-16,67.35,67.9,74.45,67.75,71.8,71.65,71.26,1325584,944.65,14632,478565,36.10
ATFL,EQ,2021-07-16,947.7,951.9,974.35,946.2,960.0,960.45,961.92,10680,102.73,1407,5826,54.55
ATUL,EQ,2021-07-16,9383.3,9439.85,9439.85,9281.7,9319.95,9304.5,9338.22,7490,699.43,3031,4240,56.61
ATULAUTO,EQ,2021-07-16,222.8,223.6,224.35,216.3,218.8,218.7,219.08,315092,690.3,6986,138700,44.02
AUBANK,EQ,2021-07-16,1248.4,1251.5,1255.0,1222.15,1228.0,1227.45,1232.22,555921,6850.15,19619,86675,15.59
AURIONPRO,EQ,2021-07-16,192.05,191.4,191.4,179.5,185.5,184.65,183.92,388886,715.24,15917,157739,40.56
AUROPHARMA,EQ,2021-07-16,955.9,957.0,978.85,955.45,972.7,975.55,968.56,2252693,21818.72,60317,841661,37.36
AUSOMENT,EQ,2021-07-16,103.5,104.8,118.0,104.0,106.85,106.7,112.53,660296,743.02,19673,163414,24.75
AUTOAXLES,EQ,2021-07-16,1420.0,1428.8,1480.0,1395.0,1409.9,1407.9,1437.39,63549,913.45,7510,28924,45.51
AVADHSUGAR,EQ,2021-07-16,476.05,479.0,487.65,470.6,472.9,472.5,477.91,98175,469.19,4164,37087,37.78
AVANTIFEED,EQ,2021-07-16,639.15,639.95,643.75,630.0,633.35,633.25,636.35,287671,1830.59,7860,108930,37.87
AVTNPL,EQ,2021-07-16,77.45,78.6,81.0,77.0,79.0,79.3,79.42,600528,476.94,7805,193207,32.17
AWHCL,EQ,2021-07-16,348.35,349.9,360.0,348.55,355.0,355.75,355.33,117126,416.18,4760,61237,52.28
AXISBANK,EQ,2021-07-16,774.15,776.0,776.0,766.55,771.0,771.15,770.34,2913553,22444.15,73450,1199848,41.18
AXISBNKETF,EQ,2021-07-16,358.59,358.24,358.74,355.6,357.51,357.51,356.95,354,1.26,29,334,94.35
AXISBPSETF,EQ,2021-07-16,10.12,10.12,10.14,10.12,10.14,10.14,10.14,1600,0.16,69,1468,91.75
AXISGOLD,EQ,2021-07-16,41.87,41.71,41.95,41.62,41.75,41.74,41.74,64550,26.94,4756,51982,80.53
AXISHCETF,EQ,2021-07-16,88.35,88.7,89.23,87.85,89.0,88.64,88.63,6410,5.68,292,5020,78.32
AXISNIFTY,EQ,2021-07-16,165.83,166.5,166.6,164.94,165.19,165.8,165.55,4014,6.65,104,2256,56.20
AXISTECETF,EQ,2021-07-16,296.0,296.5,296.5,294.15,295.0,294.42,294.66,1301,3.83,29,1291,99.23
AYMSYNTEX,EQ,2021-07-16,82.75,82.35,84.9,82.05,82.5,83.3,83.36,34736,28.96,996,17865,51.43
BAFNAPH,EQ,2021-07-16,148.5,162.2,163.35,156.55,163.35,163.35,162.76,30458,49.57,411,22454,73.72
BAJAJ-AUTO,EQ,2021-07-16,3940.0,3958.0,3960.6,3925.0,3934.0,3931.95,3939.29,323569,12746.32,27991,163994,50.68
BAJAJCON,EQ,2021-07-16,289.25,290.0,292.95,288.15,290.65,289.2,289.74,323591,937.58,8633,166102,51.33
BAJAJELEC,EQ,2021-07-16,1040.4,1025.0,1043.95,1025.0,1035.45,1034.75,1034.72,103293,1068.8,4564,77325,74.86
BAJAJFINSV,EQ,2021-07-16,12958.95,12958.95,13025.0,12725.75,12766.25,12745.7,12850.15,252782,32482.86,34235,97034,38.39
BAJAJHLDNG,EQ,2021-07-16,3889.6,3889.6,4018.45,3870.6,3982.4,3981.3,3959.71,106907,4233.21,10705,60943,57.01
BAJFINANCE,EQ,2021-07-16,6129.7,6125.0,6190.0,6097.2,6130.0,6125.45,6140.17,963121,59137.31,66589,287733,29.88
BALAJITELE,EQ,2021-07-16,69.0,69.25,72.5,68.55,71.3,71.4,70.87,1828172,1295.69,14143,626718,34.28
BALAMINES,EQ,2021-07-16,2875.4,2888.6,3180.0,2870.0,2930.6,2910.05,2938.69,65376,1921.2,7739,25320,38.73
BALAXI,EQ,2021-07-16,605.55,619.85,620.0,605.6,618.4,617.15,614.71,5677,34.9,377,3428,60.38
BALKRISHNA,EQ,2021-07-16,24.8,23.65,25.4,23.6,24.5,24.95,24.27,14891,3.61,184,12258,82.32
BALKRISIND,EQ,2021-07-16,2311.95,2320.0,2404.3,2313.45,2378.0,2385.25,2363.5,323004,7634.18,17138,125881,38.97
BALMLAWRIE,EQ,2021-07-16,138.05,138.75,142.5,138.3,140.1,139.9,140.75,620313,873.06,7981,238705,38.48
BALRAMCHIN,EQ,2021-07-16,345.6,345.65,347.95,341.6,345.6,345.35,344.42,1057494,3642.19,12785,585318,55.35
BANARBEADS,EQ,2021-07-16,69.45,71.7,79.45,67.05,71.8,72.3,73.84,882066,651.29,12824,225270,25.54
BANARISUG,EQ,2021-07-16,1802.9,1814.9,1814.95,1787.55,1801.0,1799.95,1801.28,1930,34.76,157,1451,75.18
BANCOINDIA,EQ,2021-07-16,163.3,164.4,166.0,161.25,164.3,164.35,163.98,160999,264.0,2649,78036,48.47
BANDHANBNK,EQ,2021-07-16,319.7,316.0,316.5,306.95,309.9,309.15,311.04,12832831,39915.82,121317,6391153,49.80
BANG,EQ,2021-07-16,49.95,50.4,50.5,48.5,48.5,48.65,49.13,52839,25.96,870,31850,60.28
BANKA,EQ,2021-07-16,64.4,64.5,65.0,62.0,63.15,63.55,63.77,5415,3.45,124,3781,69.82
BANKBARODA,EQ,2021-07-16,83.7,84.0,84.1,81.4,81.9,81.7,82.38,48457529,39920.95,86755,23904814,49.33
BANKBEES,EQ,2021-07-16,361.29,362.45,362.45,359.24,360.01,360.06,360.39,313957,1131.47,6384,173684,55.32
BANKINDIA,EQ,2021-07-16,75.45,75.6,75.8,75.05,75.25,75.2,75.29,1243604,936.37,6831,417042,33.53
BARBEQUE,EQ,2021-07-16,901.45,909.8,935.0,895.7,905.45,908.7,914.89,102425,937.08,6760,29310,28.62
BASF,EQ,2021-07-16,2724.75,2747.45,2780.0,2690.8,2706.0,2716.9,2739.56,35558,974.13,4760,13350,37.54
BATAINDIA,EQ,2021-07-16,1574.5,1579.95,1628.5,1565.1,1618.2,1618.7,1603.24,1508222,24180.45,41827,702700,46.59
BAYERCROP,EQ,2021-07-16,5916.25,5950.0,6084.45,5913.0,5960.0,5951.35,6003.28,43873,2633.82,7844,16495,37.60
BBL,EQ,2021-07-16,1391.7,1398.7,1404.55,1360.05,1377.5,1374.7,1378.26,20380,280.89,3162,9889,48.52
BBTC,EQ,2021-07-16,1307.05,1314.95,1314.95,1289.1,1299.0,1300.85,1303.03,69185,901.5,6018,28936,41.82
BCG,EQ,2021-07-16,37.9,38.8,39.75,36.25,39.75,39.75,38.71,4997403,1934.63,5889,4169871,83.44
BCLIND,EQ,2021-07-16,268.9,270.7,270.95,262.2,264.15,263.35,266.42,100017,266.46,8533,44197,44.19
BDL,EQ,2021-07-16,379.2,380.0,380.7,373.25,373.25,374.25,376.69,97572,367.54,3657,53507,54.84
BECTORFOOD,EQ,2021-07-16,431.45,434.0,447.4,430.0,436.5,438.8,439.47,1252216,5503.07,30885,473494,37.81
BEL,EQ,2021-07-16,179.95,180.5,181.2,178.7,180.0,179.65,179.9,7073212,12724.56,44934,3480330,49.20
BEML,EQ,2021-07-16,1323.35,1339.0,1348.3,1302.1,1304.95,1306.85,1327.04,608026,8068.75,22554,209704,34.49
BEPL,EQ,2021-07-16,176.2,176.4,178.1,173.25,173.75,173.55,174.61,1117050,1950.47,16204,512270,45.86
BERGEPAINT,EQ,2021-07-16,841.15,841.0,854.0,840.0,844.0,843.85,847.94,831144,7047.63,25170,279651,33.65
BESTAGRO,EQ,2021-07-16,456.85,465.9,470.0,439.0,463.0,459.95,452.69,60080,271.98,3307,16052,26.72
BFINVEST,EQ,2021-07-16,392.4,394.5,422.95,381.2,415.85,414.7,411.44,730439,3005.32,19030,131425,17.99
BFUTILITIE,EQ,2021-07-16,481.8,481.0,519.0,467.25,518.05,504.05,496.25,2573431,12770.74,56362,709566,27.57
BGRENERGY,EQ,2021-07-16,69.8,70.8,71.5,67.2,67.8,67.6,69.37,418740,290.48,5620,234852,56.09
BHAGERIA,EQ,2021-07-16,289.75,289.9,294.2,285.0,287.25,286.35,289.99,119036,345.19,7866,40065,33.66
BHAGYANGR,EQ,2021-07-16,51.35,51.4,52.0,48.75,49.9,49.1,49.99,86737,43.36,595,50411,58.12
BHAGYAPROP,EQ,2021-07-16,30.6,30.65,30.95,30.0,30.0,30.2,30.3,10901,3.3,178,5933,54.43
BHANDARI,EQ,2021-07-16,3.95,4.0,4.0,3.8,3.9,3.9,3.9,649302,25.32,1432,459771,70.81
BHARATFORG,EQ,2021-07-16,810.15,811.7,814.55,803.2,807.75,807.35,808.32,387016,3128.31,9996,117754,30.43
BHARATGEAR,EQ,2021-07-16,128.05,128.0,128.0,121.0,121.85,121.75,123.45,143034,176.58,4469,87746,61.35
BHARATRAS,EQ,2021-07-16,13965.7,14097.9,14181.15,13825.0,13896.15,13874.2,14006.76,2099,294.0,1327,721,34.35
BHARATWIRE,EQ,2021-07-16,80.7,81.5,81.9,76.8,79.5,81.1,79.65,125267,99.78,768,57988,46.29
BHARTIARTL,EQ,2021-07-16,525.45,527.0,543.4,525.95,540.95,541.15,537.93,11043791,59408.03,152303,3993243,36.16
BHEL,EQ,2021-07-16,64.95,65.1,67.0,65.05,66.0,66.25,66.27,35622518,23607.94,63816,6272529,17.61
BIGBLOC,EQ,2021-07-16,112.1,112.1,112.25,110.0,111.0,111.1,111.47,18854,21.02,331,11742,62.28
BINDALAGRO,EQ,2021-07-16,31.9,32.3,32.6,31.55,31.85,31.75,31.96,259477,82.94,1562,164247,63.30
BIOCON,EQ,2021-07-16,403.25,404.95,413.3,403.0,409.0,409.3,409.53,4905898,20091.03,66423,1748457,35.64
BIOFILCHEM,EQ,2021-07-16,87.8,92.15,92.15,83.45,83.45,83.45,87.76,619681,543.84,5989,284214,45.86
BIRLACORPN,EQ,2021-07-16,1352.65,1362.0,1368.0,1334.2,1335.55,1344.9,1350.44,99665,1345.92,7999,64102,64.32
BIRLAMONEY,EQ,2021-07-16,82.3,84.7,84.9,78.1,79.85,80.1,81.5,1840771,1500.18,13908,594172,32.28
BIRLATYRE,EQ,2021-07-16,28.4,28.4,28.75,28.0,28.15,28.15,28.36,235214,66.7,1943,167242,71.10
BLBLIMITED,EQ,2021-07-16,9.3,9.4,9.65,9.25,9.45,9.45,9.51,116277,11.05,250,80313,69.07
BLISSGVS,EQ,2021-07-16,112.35,112.55,114.65,111.25,112.2,111.85,112.84,304643,343.75,4434,151225,49.64
BLKASHYAP,EQ,2021-07-16,24.1,24.5,24.85,24.1,24.75,24.7,24.64,243392,59.96,396,213129,87.57
BLS,EQ,2021-07-16,138.65,138.9,139.5,134.3,135.6,135.6,136.44,305741,417.15,5871,159824,52.27
BLUECOAST,EQ,2021-07-16,5.15,5.4,5.4,5.4,5.4,5.4,5.4,945,0.05,6,945,100.00
BLUEDART,EQ,2021-07-16,5810.05,5820.0,5866.4,5790.0,5799.0,5798.95,5815.2,12148,706.43,2747,7553,62.17
BLUESTARCO,EQ,2021-07-16,852.0,855.4,873.0,848.45,865.0,865.35,862.11,74600,643.14,5275,23240,31.15
BODALCHEM,EQ,2021-07-16,121.15,121.4,122.1,116.2,117.2,116.9,118.75,1324686,1573.1,11047,534088,40.32
BOMDYEING,EQ,2021-07-16,98.7,98.25,104.0,98.2,101.85,102.4,101.99,20512176,20921.35,90578,4111154,20.04
BOROLTD,EQ,2021-07-16,225.8,227.0,228.7,222.25,223.9,223.4,224.95,62891,141.47,1893,39054,62.10
BOSCHLTD,EQ,2021-07-16,15336.9,15375.0,15420.0,15250.0,15289.8,15287.95,15328.84,24889,3815.2,7306,9177,36.87
BPCL,EQ,2021-07-16,447.05,449.05,451.05,445.8,449.05,448.0,447.85,3363302,15062.62,56974,1774695,52.77
BPL,EQ,2021-07-16,39.15,38.9,42.75,38.9,41.3,41.95,41.29,550720,227.38,3625,257168,46.70
BRIGADE,EQ,2021-07-16,346.9,350.0,352.5,337.05,339.65,339.15,344.5,1165517,4015.25,30554,495939,42.55
BRITANNIA,EQ,2021-07-16,3460.85,3460.0,3472.7,3437.1,3444.0,3441.0,3448.2,399006,13758.54,36596,288866,72.40
BRNL,EQ,2021-07-16,39.75,40.3,40.3,37.5,37.9,37.8,38.7,315821,122.22,2787,178255,56.44
BROOKS,EQ,2021-07-16,96.65,97.7,98.85,91.85,91.85,91.85,93.89,41069,38.56,662,32577,79.32
BSE,EQ,2021-07-16,1152.65,1160.95,1210.0,1158.0,1190.0,1191.65,1189.03,4640649,55178.51,149083,589432,12.70
BSHSL,EQ,2021-07-16,267.65,281.0,281.0,262.0,281.0,278.9,279.89,9247,25.88,304,7086,76.63
BSL,EQ,2021-07-16,59.7,60.2,61.4,59.55,60.9,60.7,60.65,56826,34.46,1046,34643,60.96
