SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ACCELYA,EQ,2021-07-27,1398.65,1411.7,1411.7,1360.0,1375.85,1367.85,1381.09,37104,512.44,4019,15189,40.94
ACCURACY,EQ,2021-07-27,91.8,94.5,94.5,85.35,86.25,87.7,89.83,37485,33.67,557,23843,63.61
ACE,EQ,2021-07-27,263.7,266.7,271.9,254.25,262.0,261.6,263.8,1440745,3800.63,31650,454921,31.58
ACRYSIL,EQ,2021-07-27,589.8,585.0,595.85,581.0,585.95,583.6,585.62,31789,186.16,1796,21662,68.14
ADANIENT,EQ,2021-07-27,1403.9,1403.9,1424.6,1378.15,1404.0,1396.75,1399.99,2978042,41692.37,54101,426656,14.33
ADANIPORTS,EQ,2021-07-27,682.8,682.8,686.3,660.35,662.35,663.2,672.2,7133113,47948.88,107660,1341116,18.80
ADFFOODS,EQ,2021-07-27,932.55,947.0,962.0,927.05,960.0,958.4,950.31,136587,1298.0,8702,45913,33.61
ADORWELD,EQ,2021-07-27,737.1,742.0,742.0,719.15,722.0,722.05,729.22,18712,136.45,1574,12723,67.99
ADSL,EQ,2021-07-27,67.6,70.6,70.95,68.1,70.95,70.95,70.75,841335,595.23,3431,411022,48.85
ADVANIHOTR,EQ,2021-07-27,70.7,71.7,74.95,70.0,72.3,72.45,72.45,74541,54.0,783,50251,67.41
ADVENZYMES,EQ,2021-07-27,408.2,409.4,412.1,401.8,404.2,403.25,406.43,150029,609.76,6000,73385,48.91
AEGISCHEM,EQ,2021-07-27,316.3,318.95,320.9,310.0,310.8,310.4,316.44,596064,1886.17,11657,295041,49.50
AGARIND,EQ,2021-07-27,347.8,353.0,364.8,348.05,354.5,353.9,355.82,47729,169.83,1116,33951,71.13
AGRITECH,EQ,2021-07-27,44.75,45.4,46.7,44.3,44.5,44.85,45.08,22600,10.19,465,10551,46.69
AGROPHOS,EQ,2021-07-27,15.65,16.1,16.1,14.95,15.4,15.2,15.51,47949,7.44,376,30850,64.34
AHLADA,EQ,2021-07-27,200.2,203.95,203.95,194.0,195.5,195.2,196.68,44826,88.16,1278,33144,73.94
AHLEAST,EQ,2021-07-27,200.5,204.95,208.0,195.95,199.5,199.4,201.85,25106,50.68,1542,13124,52.27
AHLUCONT,EQ,2021-07-27,386.4,389.45,393.85,376.75,383.0,383.0,385.74,14918,57.55,1679,7943,53.24
AHLWEST,EQ,2021-07-27,285.45,285.3,290.05,278.6,285.0,286.05,284.32,23734,67.48,1836,16954,71.43
AIAENG,EQ,2021-07-27,2001.65,2015.0,2046.05,1991.0,2020.0,2006.95,2018.18,15043,303.59,4403,9478,63.01
AJANTPHARM,EQ,2021-07-27,2216.55,2242.0,2262.0,2215.85,2248.0,2248.7,2242.6,91916,2061.31,11218,45684,49.70
AJOONI,EQ,2021-07-27,54.1,56.0,56.0,53.1,54.4,54.25,54.03,72513,39.18,218,65301,90.05
AKASH,EQ,2021-07-27,208.9,214.85,214.85,201.6,205.0,203.15,206.42,31319,64.65,600,27265,87.06
AKG,EQ,2021-07-27,26.05,27.25,27.25,26.2,26.8,26.65,26.72,9859,2.63,133,6995,70.95
AKSHARCHEM,EQ,2021-07-27,444.5,449.95,458.8,444.05,449.05,454.75,451.59,53548,241.82,3885,23888,44.61
AKZOINDIA,EQ,2021-07-27,2265.45,2276.8,2287.95,2262.05,2265.1,2265.0,2272.59,5244,119.17,1227,3094,59.00
ALANKIT,EQ,2021-07-27,20.55,20.75,20.75,19.2,19.5,19.8,20.03,3390737,679.07,4735,2093701,61.75
ALBERTDAVD,EQ,2021-07-27,561.85,562.0,580.0,557.3,567.45,563.85,566.97,34793,197.27,3187,13018,37.42
ALEMBICLTD,EQ,2021-07-27,129.2,129.95,130.75,120.4,124.6,124.3,124.1,2302572,2857.38,23129,1002408,43.53
ALICON,EQ,2021-07-27,816.85,824.85,836.0,818.65,823.0,825.1,824.13,34422,283.68,3193,25714,74.70
ALKALI,EQ,2021-07-27,92.25,92.9,92.9,88.6,89.95,89.35,90.54,52591,47.62,1873,33840,64.35
ALKEM,EQ,2021-07-27,3427.4,3430.0,3497.7,3370.05,3389.0,3384.05,3444.27,274430,9452.11,28503,88468,32.24
ALKYLAMINE,EQ,2021-07-27,4407.0,4470.6,4749.0,4451.0,4639.0,4622.65,4622.25,464047,21449.4,61979,94276,20.32
ALLCARGO,EQ,2021-07-27,188.1,189.6,195.7,186.25,189.0,192.15,191.64,4716496,9038.66,47527,2186756,46.36
ALLSEC,EQ,2021-07-27,441.3,440.3,449.8,440.05,447.05,445.85,443.92,24588,109.15,1788,15043,61.18
ALMONDZ,EQ,2021-07-27,61.45,61.45,63.6,61.35,62.25,62.05,62.28,3564,2.22,126,3056,85.75
ALOKINDS,EQ,2021-07-27,24.7,24.9,25.6,24.75,24.95,24.95,25.08,9406606,2358.99,14383,4667718,49.62
ALPA,EQ,2021-07-27,49.8,50.0,50.7,48.95,49.1,49.3,49.6,47506,23.57,673,34212,72.02
ALPHAGEO,EQ,2021-07-27,310.4,313.95,319.75,309.25,314.85,314.6,313.77,27304,85.67,2719,11497,42.11
AMARAJABAT,EQ,2021-07-27,724.2,725.95,729.65,717.05,719.7,718.3,723.59,628319,4546.45,26178,303079,48.24
AMBER,EQ,2021-07-27,3020.05,3030.0,3062.6,2995.0,3022.55,3019.8,3031.25,41691,1263.76,9595,21336,51.18
AMBICAAGAR,EQ,2021-07-27,19.15,18.8,19.7,18.8,19.65,19.5,19.37,28030,5.43,152,18940,67.57
AMBIKCO,EQ,2021-07-27,1388.55,1393.0,1489.95,1393.0,1475.0,1475.25,1453.75,106673,1550.76,10777,46387,43.49
AMBUJACEM,EQ,2021-07-27,408.1,408.85,414.0,401.55,408.8,408.8,408.8,7469960,30537.25,83572,1882705,25.20
AMDIND,EQ,2021-07-27,31.75,32.0,32.0,30.2,30.45,30.45,31.26,52478,16.4,392,34627,65.98
AMJLAND,EQ,2021-07-27,33.25,33.5,33.9,32.85,33.0,33.1,33.39,76948,25.7,723,48016,62.40
AMRUTANJAN,EQ,2021-07-27,670.25,674.8,679.6,660.0,664.0,662.3,668.65,39200,262.11,4262,19086,48.69
ANDHRAPAP,EQ,2021-07-27,248.2,248.95,252.0,247.6,249.3,249.0,250.57,21762,54.53,1718,12212,56.12
ANDHRSUGAR,EQ,2021-07-27,546.3,549.1,574.7,547.3,564.0,563.75,565.79,276151,1562.44,10079,128303,46.46
ANGELBRKG,EQ,2021-07-27,1229.6,1227.05,1274.9,1200.0,1205.05,1204.0,1232.15,424833,5234.6,28180,208713,49.13
ANIKINDS,EQ,2021-07-27,22.8,22.65,23.45,22.25,22.6,22.5,22.83,45668,10.43,183,28861,63.20
ANMOL,EQ,2021-07-27,164.65,168.0,175.7,159.05,162.55,166.25,168.16,22351,37.59,159,1641,7.34
ANSALAPI,EQ,2021-07-27,8.7,8.5,9.1,8.5,9.1,9.1,9.02,197606,17.82,355,115402,58.40
ANSALHSG,EQ,2021-07-27,8.4,8.6,8.8,8.3,8.8,8.8,8.77,230824,20.24,564,145611,63.08
ANUP,EQ,2021-07-27,961.4,967.85,985.0,926.0,933.0,931.85,955.39,135601,1295.52,8893,54077,39.88
ANURAS,EQ,2021-07-27,752.3,752.3,759.7,725.0,728.5,730.85,738.32,154048,1137.37,7777,103990,67.50
APARINDS,EQ,2021-07-27,610.15,612.0,674.0,612.0,672.05,660.4,646.18,1085022,7011.15,46069,222826,20.54
APCL,EQ,2021-07-27,509.5,516.9,523.85,487.0,501.0,504.35,504.04,111459,561.79,7352,50437,45.25
APCOTEXIND,EQ,2021-07-27,342.95,349.5,361.15,342.95,347.0,346.7,352.15,445185,1567.74,14774,260725,58.57
APEX,EQ,2021-07-27,374.9,371.1,378.1,365.6,367.05,368.0,371.68,83125,308.96,4239,40401,48.60
APLAPOLLO,EQ,2021-07-27,1609.65,1610.0,1823.8,1602.0,1741.0,1750.6,1715.54,815571,13991.41,53611,366485,44.94
APLLTD,EQ,2021-07-27,909.8,850.0,869.0,804.0,808.5,807.95,826.21,5074657,41927.09,129297,1534824,30.24
APOLLO,EQ,2021-07-27,116.05,116.1,120.4,114.05,114.75,114.8,116.79,283199,330.74,7100,74233,26.21
APOLLOHOSP,EQ,2021-07-27,4100.35,4120.9,4189.65,4050.45,4106.5,4078.25,4117.88,859687,35400.89,50476,180756,21.03
APOLLOPIPE,EQ,2021-07-27,1198.5,1187.0,1198.45,1150.0,1168.55,1164.6,1170.12,154144,1803.67,11102,83993,54.49
APOLLOTYRE,EQ,2021-07-27,222.25,223.5,225.35,221.15,221.8,221.75,223.33,2417871,5399.76,24305,974031,40.28
APOLSINHOT,EQ,2021-07-27,780.9,773.4,790.0,768.0,769.5,769.8,775.53,3262,25.3,564,1563,47.92
APTECHT,EQ,2021-07-27,270.9,273.5,273.5,261.25,264.0,264.75,267.41,579053,1548.43,12477,230857,39.87
ARENTERP,EQ,2021-07-27,17.9,18.5,18.75,17.9,18.75,18.75,18.65,6123,1.14,57,4944,80.74
ARIES,EQ,2021-07-27,174.45,175.85,179.55,170.0,172.0,171.8,174.77,83899,146.63,2346,43284,51.59
ARIHANT,EQ,2021-07-27,26.0,26.9,26.9,25.0,26.4,26.35,25.87,21316,5.52,265,8112,38.06
ARIHANTCAP,EQ,2021-07-27,163.05,164.0,178.4,164.0,175.0,174.4,173.12,572251,990.66,8548,274978,48.05
ARIHANTSUP,EQ,2021-07-27,91.9,92.0,92.95,91.45,92.0,92.0,91.94,109884,101.03,394,62326,56.72
ARMANFIN,EQ,2021-07-27,730.35,743.0,768.0,714.0,720.05,722.85,740.52,23114,171.16,3567,8491,36.74
AROGRANITE,EQ,2021-07-27,67.75,69.0,74.8,67.75,73.25,72.65,72.45,506870,367.22,6723,245691,48.47
ARROWGREEN,EQ,2021-07-27,151.4,152.85,153.85,149.25,150.35,151.05,151.23,3615,5.47,168,2584,71.48
ARSHIYA,EQ,2021-07-27,30.8,30.9,31.5,30.0,30.25,30.2,30.64,103677,31.77,441,78407,75.63
ARSSINFRA,EQ,2021-07-27,31.9,31.9,32.0,31.1,31.6,31.8,31.65,67596,21.39,748,46992,69.52
ARTEMISMED,EQ,2021-07-27,376.5,381.4,385.75,365.0,373.95,371.95,375.46,21915,82.28,694,14912,68.04
ARVIND,EQ,2021-07-27,102.1,102.3,104.7,96.45,102.0,102.3,101.25,1584303,1604.06,13013,743141,46.91
ARVINDFASN,EQ,2021-07-27,214.2,215.85,218.8,207.45,209.5,209.25,211.74,1582221,3350.16,22162,536442,33.90
ARVSMART,EQ,2021-07-27,136.7,137.0,138.05,131.0,133.5,133.95,134.4,169189,227.39,3900,81657,48.26
ASAHIINDIA,EQ,2021-07-27,361.65,363.5,366.0,359.0,360.15,362.1,362.63,80696,292.63,5522,46277,57.35
ASAHISONG,EQ,2021-07-27,373.25,378.0,378.0,361.95,363.0,363.0,370.62,16882,62.57,1364,11050,65.45
ASALCBR,EQ,2021-07-27,465.45,470.8,475.5,462.0,462.3,464.15,467.92,28339,132.61,2026,13618,48.05
ASHIANA,EQ,2021-07-27,165.2,170.0,170.2,165.0,166.85,166.1,167.68,214920,360.38,5888,130488,60.71
ASHIMASYN,EQ,2021-07-27,20.0,20.35,20.35,19.25,19.35,19.45,19.62,42698,8.38,144,33430,78.29
ASHOKA,EQ,2021-07-27,102.65,103.05,104.9,101.0,101.95,101.45,102.67,1206325,1238.56,9623,543854,45.08
ASHOKLEY,EQ,2021-07-27,121.85,122.3,123.25,120.8,122.35,122.4,121.99,12160329,14833.9,57574,2521369,20.73
ASIANHOTNR,EQ,2021-07-27,92.35,93.8,93.8,90.3,91.9,91.75,91.86,15517,14.25,377,7552,48.67
ASIANPAINT,EQ,2021-07-27,3061.2,3079.4,3081.5,3021.3,3028.15,3028.65,3042.66,904289,27514.44,60402,526416,58.21
ASIANTILES,EQ,2021-07-27,176.45,177.0,179.5,176.2,177.4,177.45,177.98,206184,366.96,3858,116028,56.27
ASPINWALL,EQ,2021-07-27,250.4,253.45,258.5,242.0,248.7,248.05,250.32,65354,163.59,2828,35737,54.68
ASTEC,EQ,2021-07-27,1446.85,1450.0,1454.8,1387.1,1420.0,1400.0,1416.34,24838,351.79,3966,11772,47.40
ASTERDM,EQ,2021-07-27,160.15,162.0,162.2,156.6,159.0,158.95,159.38,415788,662.67,9691,230932,55.54
ASTRAL,EQ,2021-07-27,2051.6,2052.15,2075.0,2015.0,2023.0,2029.8,2049.34,212227,4349.26,22883,117911,55.56
ASTRAMICRO,EQ,2021-07-27,174.5,173.5,178.0,170.3,171.3,172.15,174.47,616149,1075.02,8007,152651,24.78
ASTRAZEN,EQ,2021-07-27,3473.4,3474.0,3496.35,3448.0,3450.0,3453.25,3474.22,18510,643.08,3811,10016,54.11
ASTRON,EQ,2021-07-27,64.2,64.1,65.8,63.15,63.85,63.6,64.77,313148,202.81,4962,100193,32.00
ATFL,EQ,2021-07-27,994.1,995.0,1018.0,982.2,989.0,994.3,1002.6,17343,173.88,2254,6377,36.77
ATUL,EQ,2021-07-27,9079.35,9164.15,9214.05,9040.0,9079.0,9062.95,9130.51,12308,1123.78,4750,6886,55.95
ATULAUTO,EQ,2021-07-27,212.9,214.8,216.9,210.1,212.05,211.65,213.68,242843,518.91,7352,73724,30.36
AUBANK,EQ,2021-07-27,1179.5,1179.0,1201.95,1176.05,1193.15,1194.85,1193.6,1155050,13786.63,35917,520667,45.08
AURIONPRO,EQ,2021-07-27,226.25,230.0,234.5,215.0,217.7,216.9,224.54,350759,787.59,10579,202123,57.62
AUROPHARMA,EQ,2021-07-27,952.8,954.1,956.85,901.2,908.25,905.4,919.47,3085996,28374.91,84797,1296293,42.01
AUTOAXLES,EQ,2021-07-27,1405.35,1422.0,1563.95,1411.25,1498.0,1499.95,1507.49,774841,11680.68,53871,157228,20.29
AUTOIND,EQ,2021-07-27,56.9,59.7,59.7,59.7,59.7,59.7,59.7,50790,30.32,175,50790,100.00
AVADHSUGAR,EQ,2021-07-27,479.95,485.5,514.7,484.9,496.0,496.45,502.5,427293,2147.13,12924,163572,38.28
AVANTIFEED,EQ,2021-07-27,637.5,642.3,642.8,633.3,635.0,635.55,637.26,260714,1661.42,12538,118784,45.56
AVTNPL,EQ,2021-07-27,78.75,79.9,81.25,77.6,78.7,78.5,79.47,729200,579.48,10299,159590,21.89
AWHCL,EQ,2021-07-27,337.35,340.0,357.0,333.2,352.0,348.65,343.16,113127,388.21,5822,55420,48.99
AXISBANK,EQ,2021-07-27,756.3,750.5,756.0,729.1,731.65,731.7,741.31,15441543,114470.19,209157,6753033,43.73
AXISBNKETF,EQ,2021-07-27,348.9,348.0,350.59,346.32,347.4,347.36,348.37,862,3.0,49,582,67.52
AXISBPSETF,EQ,2021-07-27,10.16,10.18,10.18,10.16,10.18,10.17,10.17,6035,0.61,98,4699,77.86
AXISCADES,EQ,2021-07-27,97.2,97.2,98.5,95.25,96.25,95.95,96.75,66144,63.99,782,42390,64.09
AXISGOLD,EQ,2021-07-27,41.36,41.06,41.34,41.06,41.29,41.23,41.18,117441,48.36,4021,106298,90.51
AXISHCETF,EQ,2021-07-27,89.48,88.7,90.0,87.55,88.3,88.48,88.58,10815,9.58,469,7018,64.89
AXISNIFTY,EQ,2021-07-27,165.31,166.0,166.08,164.01,164.75,164.38,165.15,5047,8.33,113,4272,84.64
AXISTECETF,EQ,2021-07-27,296.0,302.0,302.0,293.55,293.6,293.57,294.49,567,1.67,30,552,97.35
AYMSYNTEX,EQ,2021-07-27,74.55,74.5,78.25,73.5,77.0,77.85,77.11,43097,33.23,848,24978,57.96
BAFNAPH,EQ,2021-07-27,158.4,163.0,166.3,157.65,160.7,159.1,163.02,17993,29.33,586,9684,53.82
BAGFILMS,EQ,2021-07-27,3.85,3.95,4.0,3.8,3.9,3.9,3.89,243472,9.48,360,189162,77.69
BAJAJ-AUTO,EQ,2021-07-27,3836.35,3850.0,3859.0,3812.0,3821.0,3821.4,3837.57,391373,15019.22,35235,181704,46.43
BAJAJCON,EQ,2021-07-27,286.4,287.8,290.6,281.5,283.85,283.25,286.21,379455,1086.03,11765,162467,42.82
BAJAJELEC,EQ,2021-07-27,1141.0,1141.0,1155.4,1112.15,1131.0,1125.55,1137.5,136557,1553.34,10956,57670,42.23
BAJAJFINSV,EQ,2021-07-27,13525.05,13531.15,13844.95,13503.15,13795.6,13807.85,13735.89,413415,56786.24,48419,107419,25.98
BAJAJHLDNG,EQ,2021-07-27,3881.9,3882.0,3917.95,3865.4,3910.0,3903.3,3899.08,23628,921.27,3140,12175,51.53
BAJFINANCE,EQ,2021-07-27,6162.45,6180.0,6327.0,6175.0,6231.1,6231.45,6265.46,2068528,129602.79,133499,723850,34.99
BALAJITELE,EQ,2021-07-27,71.75,72.4,72.65,68.5,69.3,69.55,70.32,784581,551.71,7276,309409,39.44
BALAMINES,EQ,2021-07-27,3254.05,3323.9,3441.0,3282.15,3391.0,3390.75,3375.01,240859,8129.02,29845,80299,33.34
BALAXI,EQ,2021-07-27,605.2,594.05,605.2,585.0,602.95,593.05,599.97,3700,22.2,347,2459,66.46
BALKRISIND,EQ,2021-07-27,2335.7,2334.0,2356.2,2307.0,2311.9,2315.85,2329.61,142940,3329.94,17995,60018,41.99
BALMLAWRIE,EQ,2021-07-27,136.65,136.85,137.7,135.1,135.65,135.9,136.3,188183,256.5,2897,95713,50.86
BALPHARMA,EQ,2021-07-27,96.9,97.05,98.9,96.0,96.95,96.8,96.5,24390,23.54,759,15551,63.76
BALRAMCHIN,EQ,2021-07-27,340.05,343.7,357.95,343.05,350.0,349.9,351.99,2101545,7397.22,30638,963411,45.84
BANARBEADS,EQ,2021-07-27,77.0,77.5,91.8,77.5,87.0,87.4,87.2,647576,564.68,14266,121241,18.72
BANARISUG,EQ,2021-07-27,1826.7,1826.7,1877.5,1729.6,1858.0,1850.0,1842.29,8125,149.69,1192,3165,38.95
BANCOINDIA,EQ,2021-07-27,161.2,162.4,165.0,160.75,162.0,162.0,163.38,157325,257.04,4589,80013,50.86
BANDHANBNK,EQ,2021-07-27,297.75,300.0,301.8,292.7,295.8,295.7,296.49,4558881,13516.65,52442,1493822,32.77
BANKA,EQ,2021-07-27,74.5,75.95,76.0,67.65,68.8,68.6,70.17,41793,29.33,687,28971,69.32
BANKBARODA,EQ,2021-07-27,79.75,79.9,81.1,79.25,79.85,80.0,80.21,25418706,20389.45,51860,5476286,21.54
BANKBEES,EQ,2021-07-27,351.52,351.52,353.66,349.37,350.5,350.06,351.49,315958,1110.56,7641,97782,30.95
BANKINDIA,EQ,2021-07-27,71.85,72.0,72.95,70.25,70.9,70.85,71.74,2044140,1466.55,11312,705345,34.51
BANSWRAS,EQ,2021-07-27,205.35,207.9,215.6,201.4,205.8,205.35,209.33,39547,82.78,721,26723,67.57
BARBEQUE,EQ,2021-07-27,878.95,887.2,893.0,865.0,870.0,868.6,880.88,38123,335.82,2221,13656,35.82
BASF,EQ,2021-07-27,2818.05,2850.0,2919.0,2802.2,2820.0,2815.4,2874.1,105766,3039.82,13153,25577,24.18
BASML,EQ,2021-07-27,94.1,98.8,98.8,97.05,98.8,98.8,98.77,591711,584.44,1355,452753,76.52
BATAINDIA,EQ,2021-07-27,1577.2,1578.0,1591.3,1565.1,1578.2,1582.7,1581.43,357983,5661.26,18013,108652,30.35
BAYERCROP,EQ,2021-07-27,5838.7,5838.75,5925.0,5750.0,5785.0,5773.95,5826.84,10004,582.92,3137,5845,58.43
BBL,EQ,2021-07-27,1353.6,1355.0,1397.9,1350.0,1358.35,1357.4,1370.81,27270,373.82,4698,8667,31.78
BBTC,EQ,2021-07-27,1254.3,1262.0,1304.0,1257.25,1278.5,1283.45,1281.59,259020,3319.57,14711,90805,35.06
BCLIND,EQ,2021-07-27,248.25,249.05,269.9,247.55,267.0,265.45,260.65,261235,680.91,12920,110707,42.38
BCP,EQ,2021-07-27,3.85,3.85,4.0,3.8,3.9,3.9,3.91,462268,18.07,476,357635,77.37
BDL,EQ,2021-07-27,402.45,403.4,407.25,397.05,403.2,403.55,403.3,392426,1582.64,11550,194561,49.58
BEARDSELL,EQ,2021-07-27,14.0,14.35,14.7,13.65,14.7,14.7,14.52,34188,4.96,102,28770,84.15
BECTORFOOD,EQ,2021-07-27,449.85,452.0,458.0,440.5,446.6,445.75,450.36,351513,1583.08,11726,157435,44.79
BEL,EQ,2021-07-27,184.6,184.6,185.25,181.8,183.35,183.05,183.58,4812249,8834.18,26823,1512778,31.44
BEML,EQ,2021-07-27,1308.05,1313.0,1320.0,1300.0,1304.05,1307.1,1310.29,162083,2123.75,8996,60351,37.23
BEPL,EQ,2021-07-27,186.85,188.15,196.0,186.05,190.25,189.8,191.58,3803082,7286.06,34585,1653271,43.47
BERGEPAINT,EQ,2021-07-27,849.75,851.05,856.0,835.75,843.95,843.6,846.13,500746,4236.98,20548,138728,27.70
BESTAGRO,EQ,2021-07-27,479.7,490.0,494.4,478.2,493.6,485.55,485.58,114166,554.37,978,88136,77.20
BFINVEST,EQ,2021-07-27,393.75,395.8,403.15,384.15,387.0,386.7,393.44,50410,198.33,3361,18144,35.99
BFUTILITIE,EQ,2021-07-27,489.25,492.7,498.0,480.25,483.25,485.0,489.06,225964,1105.1,7333,99534,44.05
BGRENERGY,EQ,2021-07-27,66.2,66.65,67.3,64.0,64.65,65.05,65.49,131714,86.26,2545,57924,43.98
BHAGERIA,EQ,2021-07-27,287.95,287.0,288.9,268.0,273.0,271.45,278.28,239497,666.47,9639,130183,54.36
BHAGYANGR,EQ,2021-07-27,49.1,50.7,51.0,49.05,49.5,49.2,50.13,31148,15.61,280,16556,53.15
BHAGYAPROP,EQ,2021-07-27,30.0,30.1,30.1,29.4,29.6,29.6,29.63,13988,4.14,105,8822,63.07
BHANDARI,EQ,2021-07-27,3.45,3.55,3.55,3.35,3.4,3.4,3.42,312435,10.69,493,224661,71.91
BHARATFORG,EQ,2021-07-27,783.7,784.2,786.9,776.1,782.0,780.35,782.28,634528,4963.76,16256,235903,37.18
BHARATGEAR,EQ,2021-07-27,115.35,117.7,120.0,114.5,115.95,116.55,117.76,32846,38.68,1839,15097,45.96
BHARATRAS,EQ,2021-07-27,13525.5,13555.2,13685.0,13300.0,13395.0,13378.8,13497.51,1628,219.74,872,800,49.14
BHARTIARTL,EQ,2021-07-27,544.05,545.8,545.8,536.15,540.15,540.55,540.88,5727485,30979.05,80922,3198327,55.84
BHEL,EQ,2021-07-27,62.7,63.1,63.95,61.25,61.35,61.5,62.52,31595300,19753.09,64900,6775424,21.44
BIGBLOC,EQ,2021-07-27,105.1,115.0,115.55,107.95,109.7,109.5,113.45,98862,112.16,1115,43151,43.65
BIL,EQ,2021-07-27,227.85,222.95,230.0,222.95,227.0,226.95,227.43,2277,5.18,244,1376,60.43
BINDALAGRO,EQ,2021-07-27,27.85,28.25,28.8,26.35,27.0,26.85,27.43,333686,91.52,2079,202022,60.54
BIOCON,EQ,2021-07-27,389.5,394.95,394.95,378.0,380.85,379.55,384.96,4496288,17308.69,62488,1441752,32.07
BIOFILCHEM,EQ,2021-07-27,72.0,73.25,74.5,70.2,71.75,71.55,72.22,89394,64.56,1677,52832,59.10
BIRLACORPN,EQ,2021-07-27,1500.85,1502.0,1525.0,1425.1,1484.0,1472.55,1485.57,521145,7741.97,15200,417619,80.13
BIRLAMONEY,EQ,2021-07-27,73.65,73.75,76.8,73.75,74.3,74.3,75.23,305471,229.8,3388,140032,45.84
BIRLATYRE,EQ,2021-07-27,28.75,29.0,29.7,28.7,29.1,29.0,29.25,756210,221.22,3509,444459,58.77
BLBLIMITED,EQ,2021-07-27,10.95,11.3,11.45,10.95,11.45,11.45,11.39,105887,12.06,301,91000,85.94
BLISSGVS,EQ,2021-07-27,110.65,111.7,111.7,108.2,109.05,109.3,109.79,181111,198.84,3299,97850,54.03
BLKASHYAP,EQ,2021-07-27,24.3,24.8,25.2,24.25,24.35,24.25,24.76,298574,73.94,653,212792,71.27
BLS,EQ,2021-07-27,133.35,135.0,140.85,133.4,137.5,136.75,137.91,1059742,1461.46,14100,415456,39.20
BLUEDART,EQ,2021-07-27,5681.6,5683.0,5724.7,5600.0,5612.0,5609.1,5647.18,8598,485.54,2360,5107,59.40
BLUESTARCO,EQ,2021-07-27,845.1,845.1,858.35,835.55,840.0,840.1,843.32,52391,441.82,6496,31932,60.95
BODALCHEM,EQ,2021-07-27,118.8,119.8,128.3,118.0,118.5,118.9,123.58,6122714,7566.44,45430,1789417,29.23
