SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ARSHIYA,EQ,2021-07-19,30.5,31.8,31.8,29.1,30.15,29.95,30.1,131940,39.72,1153,85889,65.10
ARVIND,EQ,2021-07-19,108.15,105.5,111.0,102.0,104.8,105.05,107.45,4011932,4310.72,24409,2084323,51.95
ARVINDFASN,EQ,2021-07-19,176.8,173.85,181.15,171.25,179.45,178.85,177.82,1315156,2338.62,13216,517176,39.32
ARVSMART,EQ,2021-07-19,130.2,126.1,131.65,125.65,127.0,126.75,128.45,261789,336.27,5168,108272,41.36
ASAHIINDIA,EQ,2021-07-19,382.1,379.0,380.95,374.0,375.25,375.7,377.69,45341,171.25,3189,22223,49.01
ASAHISONG,EQ,2021-07-19,369.75,371.0,377.0,363.4,369.8,368.9,369.39,21036,77.7,1652,13814,65.67
ASALCBR,EQ,2021-07-19,473.55,476.95,482.95,469.75,474.0,471.4,475.32,58647,278.76,3633,26060,44.44
ASHIANA,EQ,2021-07-19,171.7,170.0,172.9,165.5,167.05,167.45,168.72,185906,313.66,4529,100604,54.12
ASHOKA,EQ,2021-07-19,107.6,107.6,109.9,107.4,108.05,108.0,108.57,1898992,2061.7,18776,805209,42.40
ASHOKLEY,EQ,2021-07-19,127.85,126.4,127.4,123.9,124.9,124.75,125.39,11473685,14386.42,57289,4822116,42.03
ASIANHOTNR,EQ,2021-07-19,87.45,87.0,89.0,84.15,87.85,87.0,86.44,24847,21.48,523,16003,64.41
ASIANPAINT,EQ,2021-07-19,2989.3,2989.3,2999.7,2965.0,2980.0,2981.95,2981.64,837836,24981.25,55888,383471,45.77
ASIANTILES,EQ,2021-07-19,182.65,181.3,183.6,180.05,181.45,181.05,181.5,443484,804.91,7125,252416,56.92
ASPINWALL,EQ,2021-07-19,221.4,216.5,237.8,214.05,226.0,226.1,228.53,146726,335.32,4036,64230,43.78
ASTEC,EQ,2021-07-19,1439.05,1435.0,1445.0,1394.0,1406.25,1404.85,1418.02,20688,293.36,2700,10962,52.99
ASTERDM,EQ,2021-07-19,159.45,159.0,165.9,157.15,159.55,159.65,160.72,1188981,1910.98,11114,618076,51.98
ASTRAL,EQ,2021-07-19,2084.7,2090.0,2109.35,2051.0,2052.85,2056.55,2079.06,161657,3360.95,15210,97552,60.35
ASTRAMICRO,EQ,2021-07-19,178.35,174.7,178.45,171.45,173.9,174.65,175.3,1282070,2247.49,17384,373855,29.16
ASTRAZEN,EQ,2021-07-19,3517.35,3529.95,3546.5,3490.0,3490.0,3498.7,3515.45,17280,607.47,3565,8011,46.36
ASTRON,EQ,2021-07-19,71.65,71.35,72.5,69.35,69.85,69.85,70.81,607495,430.18,6901,268428,44.19
ATFL,EQ,2021-07-19,960.45,962.0,1043.25,960.0,1008.7,1009.05,1006.13,67342,677.55,5830,28851,42.84
ATUL,EQ,2021-07-19,9304.5,9319.95,9319.95,9210.0,9261.15,9259.8,9266.72,5848,541.92,2148,3010,51.47
ATULAUTO,EQ,2021-07-19,218.7,216.0,230.8,214.05,223.0,223.6,223.35,552116,1233.17,12530,162527,29.44
AUBANK,EQ,2021-07-19,1227.45,1219.9,1235.5,1176.0,1211.65,1208.45,1204.51,787838,9489.57,28413,182310,23.14
AURIONPRO,EQ,2021-07-19,184.65,186.25,192.0,184.05,188.0,189.3,188.73,387895,732.07,9651,155226,40.02
AUROPHARMA,EQ,2021-07-19,975.55,966.1,975.0,959.15,965.8,965.1,967.35,759192,7344.07,26508,262116,34.53
AUSOMENT,EQ,2021-07-19,106.7,105.5,114.75,103.65,108.0,108.5,109.62,101429,111.19,4090,40159,39.59
AUTOAXLES,EQ,2021-07-19,1407.9,1405.2,1405.2,1350.1,1395.0,1388.5,1380.09,22515,310.73,3177,10078,44.76
AVADHSUGAR,EQ,2021-07-19,472.5,461.0,506.0,461.0,492.0,490.9,491.06,272353,1337.43,8790,98593,36.20
AVANTIFEED,EQ,2021-07-19,633.25,627.95,636.85,625.3,630.0,629.8,630.49,288683,1820.13,10798,114502,39.66
AVTNPL,EQ,2021-07-19,79.3,78.6,82.2,78.25,79.55,79.25,80.22,614169,492.71,7604,199567,32.49
AWHCL,EQ,2021-07-19,355.75,357.0,365.0,356.0,358.0,358.45,361.11,195936,707.54,7793,90531,46.20
AXISBANK,EQ,2021-07-19,771.15,752.3,766.65,749.6,754.0,755.2,757.68,5554486,42085.3,105202,2516940,45.31
AXISBNKETF,EQ,2021-07-19,357.51,350.0,353.39,348.87,351.03,349.87,350.33,1110,3.89,82,1075,96.85
AXISBPSETF,EQ,2021-07-19,10.14,10.14,10.15,10.14,10.14,10.14,10.15,16493,1.67,111,16370,99.25
AXISGOLD,EQ,2021-07-19,41.74,41.51,41.73,41.41,41.52,41.48,41.57,62424,25.95,5724,49079,78.62
AXISHCETF,EQ,2021-07-19,88.64,91.98,91.98,88.5,88.79,88.53,88.78,7448,6.61,415,5791,77.75
AXISNIFTY,EQ,2021-07-19,165.8,164.06,190.7,163.78,164.78,164.61,171.76,56357,96.8,283,34489,61.20
AXISTECETF,EQ,2021-07-19,294.42,288.3,302.0,288.3,295.5,295.46,296.47,936,2.78,52,701,74.89
AYMSYNTEX,EQ,2021-07-19,83.3,84.0,86.05,80.25,81.1,81.15,83.08,52969,44.01,859,28047,52.95
BAFNAPH,EQ,2021-07-19,163.35,163.45,179.65,160.2,179.65,179.65,173.8,117104,203.53,2727,43869,37.46
BAJAJ-AUTO,EQ,2021-07-19,3931.95,3922.0,3939.0,3875.0,3885.0,3882.85,3896.09,408067,15898.67,46342,203787,49.94
BAJAJCON,EQ,2021-07-19,289.2,288.0,291.0,288.0,289.5,289.3,289.28,377544,1092.16,11334,173445,45.94
BAJAJELEC,EQ,2021-07-19,1034.75,1030.5,1040.0,1025.2,1039.5,1038.1,1036.44,223058,2311.86,6006,171578,76.92
BAJAJFINSV,EQ,2021-07-19,12745.7,12680.0,12820.0,12643.2,12725.0,12721.1,12727.68,188197,23953.11,26561,48892,25.98
BAJAJHLDNG,EQ,2021-07-19,3981.3,3975.0,4060.0,3899.95,3905.0,3915.6,3971.15,42148,1673.76,6964,17795,42.22
BAJFINANCE,EQ,2021-07-19,6125.45,6088.0,6123.0,5935.0,6020.0,6015.4,6041.91,1290532,77972.77,97115,454470,35.22
BALAJITELE,EQ,2021-07-19,71.4,70.4,72.35,69.0,69.55,69.6,70.91,913221,647.56,8393,354697,38.84
BALAMINES,EQ,2021-07-19,2910.05,2880.0,2940.75,2817.4,2846.0,2832.6,2872.51,62537,1796.38,7927,39229,62.73
BALAXI,EQ,2021-07-19,617.15,647.8,648.0,630.0,648.0,648.0,646.66,8787,56.82,378,7717,87.82
BALKRISHNA,EQ,2021-07-19,24.95,25.95,25.95,24.15,25.85,25.6,25.46,19044,4.85,176,17109,89.84
BALKRISIND,EQ,2021-07-19,2385.25,2375.0,2375.0,2327.0,2346.0,2344.7,2353.41,236587,5567.85,14947,89425,37.80
BALMLAWRIE,EQ,2021-07-19,139.9,138.8,143.85,138.3,139.75,139.65,141.22,760862,1074.52,9458,230686,30.32
BALRAMCHIN,EQ,2021-07-19,345.35,343.8,354.4,340.4,346.0,344.6,346.86,1100374,3816.79,20141,406926,36.98
BANARBEADS,EQ,2021-07-19,72.3,70.0,71.95,68.0,69.35,68.55,69.99,106588,74.61,2757,57631,54.07
BANARISUG,EQ,2021-07-19,1799.95,1799.95,1850.0,1785.0,1785.0,1786.45,1811.94,8158,147.82,665,4372,53.59
BANCOINDIA,EQ,2021-07-19,164.35,161.15,165.0,161.15,163.1,162.9,163.25,81857,133.63,2033,44959,54.92
BANDHANBNK,EQ,2021-07-19,309.15,308.0,312.5,305.45,308.35,308.4,309.01,4358924,13469.61,51883,1017971,23.35
BANG,EQ,2021-07-19,48.65,48.05,51.5,46.3,48.5,48.7,50.07,128278,64.23,2090,50828,39.62
BANKA,EQ,2021-07-19,63.55,66.0,66.0,64.0,65.6,65.5,64.84,5756,3.73,80,4218,73.28
BANKBARODA,EQ,2021-07-19,81.7,81.4,81.6,79.6,80.25,80.15,80.55,28260629,22762.72,70591,9702725,34.33
BANKBEES,EQ,2021-07-19,360.06,392.5,392.5,352.01,354.0,353.8,354.06,685844,2428.3,15258,444720,64.84
BANKINDIA,EQ,2021-07-19,75.2,74.95,74.95,73.5,74.0,73.9,74.16,1960982,1454.29,11037,737559,37.61
BARBEQUE,EQ,2021-07-19,908.7,891.7,918.25,865.25,892.0,880.7,894.01,64421,575.93,4306,38921,60.42
BASF,EQ,2021-07-19,2716.9,2704.95,2744.0,2691.15,2725.05,2718.7,2715.64,21273,577.7,2977,10358,48.69
BATAINDIA,EQ,2021-07-19,1618.7,1618.0,1635.0,1600.8,1604.0,1607.0,1620.69,529078,8574.73,22627,149537,28.26
BAYERCROP,EQ,2021-07-19,5951.35,5950.0,5950.0,5858.55,5900.0,5877.0,5893.45,18164,1070.49,3928,13430,73.94
BBL,EQ,2021-07-19,1374.7,1354.0,1399.9,1345.0,1380.0,1375.95,1379.21,27057,373.17,4396,10559,39.03
BBTC,EQ,2021-07-19,1300.85,1288.0,1314.0,1281.55,1286.2,1286.95,1298.72,79787,1036.21,6801,37714,47.27
BCG,EQ,2021-07-19,39.75,41.7,41.7,41.7,41.7,41.7,41.7,352335,146.92,833,351225,99.68
BCLIND,EQ,2021-07-19,263.35,257.0,270.0,256.6,265.9,261.0,264.05,147354,389.09,10181,54423,36.93
BDL,EQ,2021-07-19,374.25,373.0,383.1,372.2,378.5,379.8,377.45,217377,820.5,6315,93148,42.85
BECTORFOOD,EQ,2021-07-19,438.8,435.0,457.9,430.1,451.0,452.8,450.75,1643359,7407.46,40923,655078,39.86
BEL,EQ,2021-07-19,179.65,179.5,187.75,177.65,186.3,186.0,184.07,15135709,27860.55,84372,4761440,31.46
BEML,EQ,2021-07-19,1306.85,1296.0,1315.9,1292.55,1298.6,1298.05,1302.58,180105,2346.02,8090,61885,34.36
BEPL,EQ,2021-07-19,173.55,173.0,177.4,173.0,173.7,173.9,174.83,953246,1666.6,16723,387175,40.62
BERGEPAINT,EQ,2021-07-19,843.85,842.0,842.0,830.0,838.0,835.3,835.9,425438,3556.26,18734,110010,25.86
BESTAGRO,EQ,2021-07-19,459.95,459.3,472.0,443.65,456.0,454.8,454.86,32045,145.76,1105,19866,61.99
BFINVEST,EQ,2021-07-19,414.7,410.0,445.0,408.0,420.5,423.15,429.41,664899,2855.11,24898,151132,22.73
BFUTILITIE,EQ,2021-07-19,504.05,512.6,539.0,512.6,520.0,521.2,525.08,1662154,8727.59,38708,507006,30.50
BGRENERGY,EQ,2021-07-19,67.6,67.35,69.0,65.5,66.0,66.1,67.17,278212,186.87,3779,130766,47.00
BHAGERIA,EQ,2021-07-19,286.35,286.35,289.35,282.0,287.0,283.5,286.08,107037,306.22,7935,26926,25.16
BHAGYANGR,EQ,2021-07-19,49.1,48.3,52.15,48.05,52.0,51.1,50.86,151737,77.17,916,76626,50.50
BHAGYAPROP,EQ,2021-07-19,30.2,30.4,30.75,29.75,30.75,30.7,30.22,19660,5.94,177,11547,58.73
BHANDARI,EQ,2021-07-19,3.9,3.9,3.9,3.75,3.75,3.75,3.77,513911,19.38,912,362568,70.55
BHARATFORG,EQ,2021-07-19,807.35,804.0,814.25,792.0,813.0,812.05,805.13,1184953,9540.4,19950,502716,42.42
BHARATGEAR,EQ,2021-07-19,121.75,120.05,124.25,118.5,120.25,120.1,121.71,53458,65.06,1991,26226,49.06
BHARATRAS,EQ,2021-07-19,13874.2,13850.0,13997.0,13555.0,13700.0,13623.75,13773.09,1627,224.09,1006,680,41.79
BHARATWIRE,EQ,2021-07-19,81.1,80.5,81.0,78.55,80.0,80.2,79.83,27981,22.34,289,14369,51.35
BHARTIARTL,EQ,2021-07-19,541.15,539.0,544.7,529.3,535.6,538.45,539.66,8962285,48365.79,124002,3236876,36.12
BHEL,EQ,2021-07-19,66.25,65.25,65.75,63.8,64.2,64.0,64.49,45955101,29638.4,65479,11358982,24.72
BIGBLOC,EQ,2021-07-19,111.1,109.0,111.1,105.5,108.0,107.1,108.02,28990,31.32,364,19895,68.63
BINDALAGRO,EQ,2021-07-19,31.75,31.75,31.75,30.5,31.2,30.9,31.15,333102,103.76,2163,195411,58.66
BIOCON,EQ,2021-07-19,409.3,408.9,414.4,405.1,412.0,411.4,411.22,2649721,10896.17,38883,726325,27.41
BIOFILCHEM,EQ,2021-07-19,83.45,79.3,79.3,79.3,79.3,79.3,79.3,31637,25.09,529,31637,100.00
BIRLACORPN,EQ,2021-07-19,1344.9,1338.0,1359.85,1315.0,1345.0,1336.15,1339.82,62974,843.74,5955,36593,58.11
BIRLAMONEY,EQ,2021-07-19,80.1,79.65,83.5,77.8,80.2,80.2,81.33,739131,601.14,6663,303166,41.02
BIRLATYRE,EQ,2021-07-19,28.15,27.95,28.35,27.3,28.0,27.95,27.99,401815,112.48,2520,282565,70.32
BLBLIMITED,EQ,2021-07-19,9.45,9.55,9.9,9.2,9.9,9.9,9.77,239642,23.42,450,185979,77.61
BLISSGVS,EQ,2021-07-19,111.85,113.4,115.9,112.05,113.25,113.05,113.83,426753,485.77,5622,183032,42.89
BLKASHYAP,EQ,2021-07-19,24.7,24.45,24.65,24.0,24.35,24.3,24.32,215420,52.39,609,119508,55.48
BLS,EQ,2021-07-19,135.6,134.8,135.6,130.0,132.0,131.6,132.72,258773,343.43,5584,128160,49.53
BLUECOAST,EQ,2021-07-19,5.4,5.65,5.65,5.65,5.65,5.65,5.65,99,0.01,1,99,100.00
BLUEDART,EQ,2021-07-19,5798.95,5818.0,5875.0,5763.3,5810.0,5807.2,5822.8,16248,946.09,3908,8064,49.63
BLUESTARCO,EQ,2021-07-19,865.35,859.0,870.0,852.25,866.9,865.05,864.48,103235,892.44,5025,80528,78.00
BODALCHEM,EQ,2021-07-19,116.9,115.95,123.7,115.1,121.5,121.55,119.21,1848296,2203.27,14010,647156,35.01
BOMDYEING,EQ,2021-07-19,102.4,100.4,108.0,100.25,106.4,106.25,105.41,20880869,22010.72,87388,4055059,19.42
BOROLTD,EQ,2021-07-19,223.4,218.15,224.9,218.15,219.35,219.5,221.16,93572,206.95,3015,53532,57.21
BOSCHLTD,EQ,2021-07-19,15287.95,15250.0,15298.6,15108.15,15227.7,15218.5,15231.58,22645,3449.19,5732,8897,39.29
BPCL,EQ,2021-07-19,448.0,446.0,459.0,445.2,455.0,453.9,454.95,7368974,33524.91,90605,2610141,35.42
BPL,EQ,2021-07-19,41.95,41.55,42.4,40.55,41.3,41.1,41.55,210770,87.57,1976,114895,54.51
BRIGADE,EQ,2021-07-19,339.15,336.45,338.4,321.25,322.5,323.2,330.55,347129,1147.45,11974,144543,41.64
BRITANNIA,EQ,2021-07-19,3441.0,3440.4,3457.5,3426.1,3450.05,3450.15,3444.29,226731,7809.28,22741,124203,54.78
BRNL,EQ,2021-07-19,37.8,37.4,38.4,36.1,36.7,36.75,37.48,196335,73.59,1855,121348,61.81
BROOKS,EQ,2021-07-19,91.85,90.0,93.65,87.3,91.0,91.35,89.85,86440,77.67,1056,44347,51.30
BSE,EQ,2021-07-19,1191.65,1184.8,1406.0,1173.25,1332.15,1328.45,1318.05,12170664,160415.71,406226,1143125,9.39
BSHSL,EQ,2021-07-19,278.9,288.0,292.8,276.0,292.8,292.8,290.39,9181,26.66,206,6413,69.85
BSL,EQ,2021-07-19,60.7,60.9,63.7,59.1,62.2,61.9,62.71,115216,72.25,1713,81451,70.69
