SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ADVENZYMES,EQ,2021-07-20,407.55,407.5,409.5,396.9,400.0,399.35,401.76,237106,952.6,8944,114983,48.49
AEGISCHEM,EQ,2021-07-20,319.85,321.25,328.5,313.75,320.0,320.0,321.27,931238,2991.8,13307,485640,52.15
AGARIND,EQ,2021-07-20,359.35,364.0,364.0,341.4,346.95,343.9,346.54,32542,112.77,1027,20955,64.39
AGRITECH,EQ,2021-07-20,45.35,46.5,46.5,44.1,45.0,44.6,45.36,19114,8.67,330,8110,42.43
AGROPHOS,EQ,2021-07-20,15.3,15.8,16.05,14.6,16.05,16.05,15.72,120758,18.98,496,82190,68.06
AHLADA,EQ,2021-07-20,203.45,197.3,204.95,193.3,194.0,194.4,196.06,135428,265.52,3222,107219,79.17
AHLEAST,EQ,2021-07-20,178.55,176.15,181.0,174.45,181.0,179.4,177.58,3062,5.44,176,1975,64.50
AHLUCONT,EQ,2021-07-20,411.75,416.25,416.25,390.0,390.7,393.35,398.16,27545,109.67,2497,8182,29.70
AHLWEST,EQ,2021-07-20,243.55,243.0,248.0,235.0,245.0,243.25,242.04,13633,33.0,620,9834,72.13
AIAENG,EQ,2021-07-20,2062.6,2058.5,2062.6,2025.6,2035.1,2041.55,2042.86,14642,299.12,3810,8835,60.34
AJANTPHARM,EQ,2021-07-20,2136.9,2136.9,2169.0,2111.5,2131.0,2141.95,2142.55,47679,1021.55,6108,13209,27.70
AJMERA,EQ,2021-07-20,310.85,308.6,312.0,298.3,305.9,305.65,305.9,137017,419.13,3062,72612,52.99
AJOONI,EQ,2021-07-20,53.65,53.0,53.5,51.0,52.3,52.55,51.97,63425,32.96,686,41684,65.72
AKASH,EQ,2021-07-20,221.1,221.55,225.75,205.0,210.95,210.6,217.18,94650,205.56,1252,54030,57.08
AKG,EQ,2021-07-20,25.65,26.45,26.45,24.75,24.8,24.95,25.0,8870,2.22,108,6649,74.96
AKSHARCHEM,EQ,2021-07-20,455.55,459.95,459.95,430.6,440.5,439.05,442.29,63778,282.09,5179,23293,36.52
AKZOINDIA,EQ,2021-07-20,2264.4,2265.0,2303.35,2260.0,2270.0,2272.05,2280.33,12496,284.95,2257,5258,42.08
ALANKIT,EQ,2021-07-20,20.9,21.0,21.6,19.85,21.15,20.9,20.71,1716488,355.46,4919,555840,32.38
ALBERTDAVD,EQ,2021-07-20,533.3,536.4,622.9,530.1,570.0,572.05,593.47,726990,4314.44,37683,130569,17.96
ALEMBICLTD,EQ,2021-07-20,135.65,135.65,137.25,128.2,130.25,130.35,132.67,1312091,1740.8,17451,393305,29.98
ALICON,EQ,2021-07-20,774.85,785.0,854.7,756.4,825.0,812.6,804.73,125004,1005.95,10007,40078,32.06
ALKALI,EQ,2021-07-20,90.9,91.0,92.25,84.95,85.8,86.5,87.32,90150,78.72,3543,49033,54.39
ALKEM,EQ,2021-07-20,3448.7,3466.9,3510.15,3381.4,3393.25,3395.7,3441.48,353487,12165.2,27007,95436,27.00
ALKYLAMINE,EQ,2021-07-20,3692.6,3693.0,3694.2,3586.05,3652.0,3644.9,3634.48,67909,2468.14,12200,32060,47.21
ALLCARGO,EQ,2021-07-20,162.4,167.0,167.0,155.1,155.5,157.5,160.28,1156221,1853.24,18406,568024,49.13
ALLSEC,EQ,2021-07-20,529.55,519.4,519.4,456.3,464.0,467.3,473.42,188145,890.71,9603,76364,40.59
ALMONDZ,EQ,2021-07-20,62.4,62.5,64.0,59.4,60.6,60.5,60.77,30005,18.24,695,18227,60.75
ALOKINDS,EQ,2021-07-20,27.45,25.65,26.3,25.25,25.5,25.4,25.69,25261513,6488.46,43439,12455548,49.31
ALPA,EQ,2021-07-20,50.25,51.3,51.7,50.0,50.05,50.35,50.67,39483,20.01,545,31296,79.26
ALPHAGEO,EQ,2021-07-20,316.85,318.0,318.0,297.15,301.15,300.45,304.95,49083,149.68,3135,31860,64.91
AMARAJABAT,EQ,2021-07-20,722.3,720.35,724.9,708.45,714.35,713.35,713.49,1075401,7672.83,41145,488459,45.42
AMBER,EQ,2021-07-20,3032.4,3020.0,3039.45,2936.0,2995.0,3003.95,2993.82,85734,2566.72,9835,53086,61.92
AMBICAAGAR,EQ,2021-07-20,19.8,19.55,20.3,19.0,19.7,19.7,19.43,62107,12.07,184,31314,50.42
AMBIKCO,EQ,2021-07-20,1456.3,1460.6,1476.0,1369.95,1407.25,1411.9,1412.94,70782,1000.11,8585,30517,43.11
AMBUJACEM,EQ,2021-07-20,386.55,391.0,408.9,387.65,403.6,404.45,400.16,16347083,65414.73,164780,2136743,13.07
AMDIND,EQ,2021-07-20,30.65,29.6,30.9,29.55,29.55,29.8,30.13,28165,8.49,239,17328,61.52
AMJLAND,EQ,2021-07-20,33.85,34.3,34.95,32.6,32.6,32.95,33.47,142491,47.69,1601,75124,52.72
AMRUTANJAN,EQ,2021-07-20,691.55,694.0,702.95,688.0,690.8,691.7,694.17,33997,236.0,3279,16876,49.64
ANDHRAPAP,EQ,2021-07-20,254.65,255.95,258.0,243.0,244.3,244.1,246.74,57433,141.71,2819,26902,46.84
ANDHRSUGAR,EQ,2021-07-20,550.9,554.7,554.7,533.0,537.05,535.55,541.62,78762,426.59,3846,45027,57.17
ANGELBRKG,EQ,2021-07-20,1357.25,1382.5,1429.95,1247.0,1272.0,1272.05,1305.85,1351343,17646.52,78202,528587,39.12
ANIKINDS,EQ,2021-07-20,25.05,25.3,25.45,24.25,24.3,24.4,24.66,57387,14.15,273,34420,59.98
ANMOL,EQ,2021-07-20,166.6,166.35,175.0,165.1,174.0,171.45,167.9,25997,43.65,261,3715,14.29
ANSALAPI,EQ,2021-07-20,9.4,9.1,9.55,8.95,8.95,9.1,9.2,324633,29.87,652,197888,60.96
ANSALHSG,EQ,2021-07-20,9.5,9.05,9.85,9.05,9.05,9.05,9.29,1420186,131.9,1097,797555,56.16
ANUP,EQ,2021-07-20,995.95,1006.95,1025.0,977.6,992.0,989.5,994.98,126182,1255.49,9826,49912,39.56
ANURAS,EQ,2021-07-20,799.45,799.0,802.3,775.0,775.0,781.2,782.22,104236,815.36,8129,54808,52.58
APARINDS,EQ,2021-07-20,564.05,563.0,568.5,545.05,548.0,548.7,553.08,33960,187.83,3146,17870,52.62
APCL,EQ,2021-07-20,485.5,489.9,531.95,489.0,494.9,494.45,508.53,607773,3090.7,26310,165073,27.16
APCOTEXIND,EQ,2021-07-20,321.85,318.5,321.8,305.45,319.7,316.05,313.48,108007,338.59,5656,60534,56.05
APEX,EQ,2021-07-20,378.35,381.7,381.8,359.0,368.0,370.65,369.25,188097,694.56,6677,68657,36.50
APLAPOLLO,EQ,2021-07-20,1531.3,1511.0,1620.0,1475.0,1598.0,1609.25,1566.97,294962,4621.97,16203,170997,57.97
APLLTD,EQ,2021-07-20,956.9,959.0,961.9,936.05,941.15,939.25,945.47,285765,2701.81,11882,104986,36.74
APOLLO,EQ,2021-07-20,119.4,118.75,120.15,115.55,116.45,116.4,117.3,200972,235.75,4560,100649,50.08
APOLLOHOSP,EQ,2021-07-20,3883.75,3890.0,3908.0,3817.3,3878.1,3882.95,3862.86,357815,13821.88,28066,78933,22.06
APOLLOPIPE,EQ,2021-07-20,995.65,985.95,1011.15,970.0,983.0,981.15,984.25,25471,250.7,2667,17217,67.59
APOLLOTYRE,EQ,2021-07-20,225.35,226.0,227.75,220.25,221.95,221.7,223.63,5642151,12617.62,49968,2179283,38.63
APOLSINHOT,EQ,2021-07-20,800.3,798.45,803.35,756.65,770.0,779.35,784.97,2522,19.8,257,1565,62.05
APTECHT,EQ,2021-07-20,243.75,244.65,245.6,235.0,237.7,237.2,238.63,222012,529.8,5808,85727,38.61
ARENTERP,EQ,2021-07-20,16.75,16.75,16.9,15.95,16.05,16.15,16.69,2727,0.46,29,2427,89.00
ARIES,EQ,2021-07-20,175.3,176.8,190.5,170.75,186.0,185.7,182.76,735810,1344.78,12060,257292,34.97
ARIHANT,EQ,2021-07-20,26.0,26.0,26.4,24.75,25.4,25.4,25.49,6949,1.77,74,4223,60.77
ARIHANTCAP,EQ,2021-07-20,177.75,177.75,180.7,163.4,169.0,168.6,172.92,99568,172.17,3121,55262,55.50
ARIHANTSUP,EQ,2021-07-20,92.0,94.85,94.85,91.25,91.95,92.0,92.17,80991,74.65,443,43011,53.11
ARMANFIN,EQ,2021-07-20,681.3,675.2,699.0,663.0,678.0,668.4,670.93,6560,44.01,799,3187,48.58
AROGRANITE,EQ,2021-07-20,69.5,69.5,70.1,67.2,67.9,68.0,68.22,117062,79.86,2114,61390,52.44
ARROWGREEN,EQ,2021-07-20,155.0,150.0,161.0,149.05,157.9,153.55,153.46,10811,16.59,463,6767,62.59
ARSHIYA,EQ,2021-07-20,29.95,28.65,30.8,28.65,30.0,29.9,29.7,185460,55.08,759,146516,79.00
ARSSINFRA,EQ,2021-07-20,34.75,33.25,34.25,33.05,33.05,33.1,33.24,25137,8.36,185,20809,82.78
ARTEMISMED,EQ,2021-07-20,364.6,374.0,379.0,350.5,360.0,360.1,364.34,8527,31.07,207,5618,65.88
ARVIND,EQ,2021-07-20,105.05,104.8,105.95,100.15,102.3,102.2,102.71,1681246,1726.87,16104,772987,45.98
ARVINDFASN,EQ,2021-07-20,178.85,178.0,178.75,164.2,168.5,168.25,170.29,998316,1700.03,15295,438225,43.90
ARVSMART,EQ,2021-07-20,126.75,125.2,127.45,119.7,120.75,120.45,122.45,221781,271.57,4998,107807,48.61
ASAHIINDIA,EQ,2021-07-20,375.7,377.0,378.15,357.25,362.0,362.65,363.73,72977,265.44,3100,29367,40.24
ASAHISONG,EQ,2021-07-20,368.9,368.0,371.7,353.95,356.0,355.6,359.75,21265,76.5,2067,11956,56.22
ASALCBR,EQ,2021-07-20,471.4,471.4,474.75,449.45,460.8,460.4,460.93,65912,303.81,4730,34678,52.61
ASHIANA,EQ,2021-07-20,167.45,168.2,170.05,160.25,163.2,163.5,165.62,194072,321.41,5335,110369,56.87
ASHIMASYN,EQ,2021-07-20,19.95,19.55,20.5,19.5,19.8,20.0,19.89,103741,20.63,349,82774,79.79
ASHOKA,EQ,2021-07-20,108.0,108.9,109.5,100.95,104.8,104.55,105.25,2295725,2416.19,14474,790113,34.42
ASHOKLEY,EQ,2021-07-20,124.75,124.9,124.9,121.25,123.25,123.35,122.85,7297592,8965.18,45529,2155629,29.54
ASIANHOTNR,EQ,2021-07-20,87.0,89.55,89.95,84.35,87.0,87.4,86.23,11772,10.15,300,5897,50.09
ASIANPAINT,EQ,2021-07-20,2981.95,2996.0,3179.5,2979.55,3145.05,3159.05,3090.59,6755922,208798.08,311385,1145884,16.96
ASIANTILES,EQ,2021-07-20,181.05,180.5,182.2,176.1,178.2,178.0,178.56,318911,569.45,5551,159983,50.17
ASPINWALL,EQ,2021-07-20,226.1,228.6,234.8,212.55,215.0,218.85,223.42,41094,91.81,1370,21382,52.03
ASTEC,EQ,2021-07-20,1404.85,1419.7,1419.7,1350.0,1350.05,1356.45,1369.47,32651,447.14,4014,18124,55.51
ASTERDM,EQ,2021-07-20,159.65,160.4,162.65,155.8,159.6,159.7,159.54,716623,1143.27,11516,242314,33.81
ASTRAL,EQ,2021-07-20,2056.55,2057.0,2068.85,1975.0,2032.9,2031.8,2018.11,221422,4468.53,25919,111955,50.56
ASTRAMICRO,EQ,2021-07-20,174.65,173.0,174.55,167.5,170.5,170.8,170.68,903598,1542.29,11471,299104,33.10
ASTRAZEN,EQ,2021-07-20,3498.7,3490.0,3510.0,3481.0,3498.0,3494.65,3495.29,12471,435.9,2950,6816,54.65
ASTRON,EQ,2021-07-20,69.85,67.35,68.0,64.85,66.0,66.05,66.2,802400,531.21,12626,220613,27.49
ATFL,EQ,2021-07-20,1009.05,1009.05,1144.0,968.6,1065.1,1086.45,1091.55,409677,4471.84,30781,60722,14.82
ATUL,EQ,2021-07-20,9259.8,9259.8,9316.0,9206.55,9250.2,9258.2,9251.76,9373,867.17,1783,7143,76.21
ATULAUTO,EQ,2021-07-20,223.6,220.65,223.9,214.3,216.4,216.35,218.0,252967,551.47,5712,117939,46.62
AUBANK,EQ,2021-07-20,1208.45,1207.9,1227.0,1157.1,1165.4,1161.8,1181.83,1287271,15213.38,45378,491533,38.18
AURIONPRO,EQ,2021-07-20,189.3,190.0,212.8,181.65,198.9,197.8,199.37,910685,1815.59,20729,265804,29.19
AUROPHARMA,EQ,2021-07-20,965.1,966.1,978.25,960.5,962.1,965.5,970.54,1710472,16600.89,39496,632691,36.99
AUTOAXLES,EQ,2021-07-20,1388.5,1390.0,1405.0,1334.6,1343.0,1355.4,1353.63,17973,243.29,2035,8334,46.37
AUTOIND,EQ,2021-07-20,47.05,49.35,49.4,45.6,49.4,49.2,48.41,74908,36.26,719,54403,72.63
AVADHSUGAR,EQ,2021-07-20,490.9,488.0,493.25,466.05,481.0,479.65,479.89,97530,468.04,4016,48548,49.78
AVANTIFEED,EQ,2021-07-20,629.8,629.9,633.0,614.0,621.45,619.95,621.8,380283,2364.58,17649,128142,33.70
AVTNPL,EQ,2021-07-20,79.25,79.7,80.25,75.6,77.8,77.8,77.68,906728,704.37,12553,199770,22.03
AWHCL,EQ,2021-07-20,358.45,359.0,359.3,338.2,347.0,346.5,345.44,124434,429.85,6004,70445,56.61
AXISBANK,EQ,2021-07-20,755.2,755.0,755.2,744.2,745.95,745.75,748.03,5815740,43503.63,123730,2942885,50.60
AXISBNKETF,EQ,2021-07-20,349.87,347.7,347.7,342.95,344.09,343.87,344.76,1223,4.22,95,1212,99.10
AXISBPSETF,EQ,2021-07-20,10.14,10.16,10.16,10.14,10.15,10.15,10.15,16028,1.63,103,15419,96.20
AXISCADES,EQ,2021-07-20,96.55,98.9,98.9,91.85,96.1,96.6,95.05,121551,115.53,1135,84377,69.42
AXISGOLD,EQ,2021-07-20,41.48,42.45,42.45,41.5,41.54,41.51,41.67,73585,30.66,3069,50234,68.27
AXISHCETF,EQ,2021-07-20,88.53,91.94,91.94,88.05,89.1,89.02,88.92,13340,11.86,347,11242,84.27
AXISNIFTY,EQ,2021-07-20,164.61,165.0,165.0,162.65,163.8,163.68,163.7,3513,5.75,138,2459,70.00
AXISTECETF,EQ,2021-07-20,295.46,290.05,299.99,288.3,290.42,290.41,292.92,836,2.45,59,542,64.83
AYMSYNTEX,EQ,2021-07-20,81.15,83.0,83.0,78.1,80.15,80.25,79.88,21464,17.15,419,12699,59.16
BAFNAPH,EQ,2021-07-20,179.65,182.7,182.7,170.7,170.7,170.7,172.41,26862,46.31,436,19969,74.34
BAGFILMS,EQ,2021-07-20,3.7,3.75,3.75,3.6,3.7,3.65,3.62,165575,6.0,166,135451,81.81
BAJAJ-AUTO,EQ,2021-07-20,3882.85,3887.9,3932.45,3881.9,3909.0,3905.4,3906.47,467908,18278.69,40062,202545,43.29
BAJAJCON,EQ,2021-07-20,289.3,289.3,290.95,278.05,281.6,281.7,282.65,611946,1729.68,19469,299298,48.91
BAJAJELEC,EQ,2021-07-20,1038.1,1040.0,1060.25,1027.7,1052.0,1050.3,1038.59,109330,1135.49,6018,66985,61.27
BAJAJFINSV,EQ,2021-07-20,12721.1,12725.0,12771.0,12536.55,12613.0,12597.15,12638.43,145137,18343.04,28418,25050,17.26
BAJAJHLDNG,EQ,2021-07-20,3915.6,3939.1,3939.1,3785.75,3823.7,3816.25,3826.87,27070,1035.93,7261,13120,48.47
BAJFINANCE,EQ,2021-07-20,6015.4,6020.0,6027.95,5868.0,5965.15,5941.85,5959.31,1401837,83539.86,114178,273763,19.53
BALAJITELE,EQ,2021-07-20,69.6,70.1,70.25,65.6,66.55,66.65,67.93,730703,496.37,5525,351340,48.08
BALAMINES,EQ,2021-07-20,2832.6,2893.7,2893.7,2765.0,2832.0,2820.45,2830.49,94017,2661.14,13609,44458,47.29
BALAXI,EQ,2021-07-20,648.0,680.4,680.4,643.05,670.0,669.55,666.97,26952,179.76,2062,15896,58.98
BALKRISHNA,EQ,2021-07-20,25.6,26.0,26.8,24.95,26.8,26.35,25.95,19048,4.94,197,12963,68.05
BALKRISIND,EQ,2021-07-20,2344.7,2357.0,2362.7,2300.6,2325.6,2318.95,2325.69,152037,3535.91,13965,51664,33.98
BALMLAWRIE,EQ,2021-07-20,139.65,140.0,140.6,136.05,136.9,137.0,137.81,320293,441.41,4771,154302,48.18
BALPHARMA,EQ,2021-07-20,101.4,100.55,102.35,97.0,99.25,98.95,98.57,56185,55.38,710,28870,51.38
BALRAMCHIN,EQ,2021-07-20,344.6,344.0,344.6,327.3,335.95,336.1,335.3,871288,2921.44,22541,497674,57.12
BANARBEADS,EQ,2021-07-20,68.55,69.8,69.8,64.25,64.6,64.75,65.93,69982,46.14,1658,33691,48.14
BANARISUG,EQ,2021-07-20,1786.45,1797.95,1798.0,1740.1,1765.0,1765.85,1771.56,2739,48.52,319,1842,67.25
BANCOINDIA,EQ,2021-07-20,162.9,163.15,163.95,156.35,159.0,158.75,159.38,150995,240.66,4042,73321,48.56
BANDHANBNK,EQ,2021-07-20,308.4,308.4,310.3,300.2,303.45,302.65,304.42,5396561,16427.97,60044,2454861,45.49
BANKA,EQ,2021-07-20,65.5,65.55,72.05,65.55,72.05,71.45,69.02,34906,24.09,298,30411,87.12
BANKBARODA,EQ,2021-07-20,80.15,80.0,80.5,78.4,78.75,78.9,79.29,27131176,21511.89,73095,8009944,29.52
BANKBEES,EQ,2021-07-20,353.8,359.0,359.0,346.68,347.66,347.13,348.37,925403,3223.86,18773,643151,69.50
BANKINDIA,EQ,2021-07-20,73.9,73.9,73.9,71.1,71.3,71.5,72.44,2777371,2011.84,11902,1365219,49.16
BANSWRAS,EQ,2021-07-20,210.65,215.35,220.7,205.0,212.55,214.35,212.19,34905,74.07,777,19654,56.31
BARBEQUE,EQ,2021-07-20,880.7,898.9,898.9,867.6,873.95,873.25,879.16,44608,392.18,3611,19714,44.19
BASF,EQ,2021-07-20,2718.7,2730.0,2733.0,2650.0,2685.0,2689.3,2684.83,20840,559.52,3250,12123,58.17
BASML,EQ,2021-07-20,90.15,94.35,94.35,85.65,87.4,87.55,88.64,133977,118.75,1531,76578,57.16
BATAINDIA,EQ,2021-07-20,1607.0,1610.0,1610.0,1550.0,1555.0,1554.4,1564.63,427288,6685.46,18498,153717,35.98
BAYERCROP,EQ,2021-07-20,5877.0,5877.0,5970.2,5745.05,5894.0,5900.9,5885.12,33073,1946.39,4136,24061,72.75
BBL,EQ,2021-07-20,1375.95,1373.75,1393.3,1335.5,1345.0,1341.7,1356.67,21299,288.96,3700,10488,49.24
BBTC,EQ,2021-07-20,1286.95,1287.2,1298.1,1257.7,1265.05,1267.25,1274.37,73828,940.84,6509,29234,39.60
BCLIND,EQ,2021-07-20,261.0,262.0,264.75,243.8,251.0,250.55,252.65,157745,398.54,13521,74004,46.91
BCP,EQ,2021-07-20,3.85,3.75,3.9,3.75,3.85,3.8,3.8,323279,12.28,273,218199,67.50
BDL,EQ,2021-07-20,379.8,379.5,389.0,368.3,381.0,384.3,382.09,523239,1999.24,16448,200675,38.35
BEARDSELL,EQ,2021-07-20,13.9,13.45,14.0,13.3,13.6,13.6,13.52,13283,1.8,60,12323,92.77
BECTORFOOD,EQ,2021-07-20,452.8,454.8,457.2,438.0,442.8,444.35,445.21,610979,2720.16,15900,284148,46.51
BEL,EQ,2021-07-20,186.0,186.65,186.75,180.25,181.0,181.2,182.33,7300366,13310.64,40056,2084426,28.55
BEML,EQ,2021-07-20,1298.05,1300.0,1307.7,1264.0,1268.0,1271.8,1281.79,201882,2587.71,9588,85280,42.24
BEPL,EQ,2021-07-20,173.9,173.15,174.55,165.5,167.7,166.9,168.8,1504290,2539.3,20246,761936,50.65
BERGEPAINT,EQ,2021-07-20,835.3,842.0,870.0,837.9,860.8,864.95,855.45,3711479,31749.71,87560,338984,9.13
BESTAGRO,EQ,2021-07-20,454.8,450.05,468.0,445.0,459.65,465.25,459.58,52087,239.38,994,41234,79.16
BFINVEST,EQ,2021-07-20,423.15,424.8,426.3,395.0,401.0,402.75,409.22,181840,744.13,7743,68299,37.56
BFUTILITIE,EQ,2021-07-20,521.2,523.95,524.4,490.3,497.0,499.95,505.15,554987,2803.5,18637,247624,44.62
BGRENERGY,EQ,2021-07-20,66.1,66.0,66.6,63.1,64.5,64.15,64.52,199274,128.58,2442,111605,56.01
BHAGERIA,EQ,2021-07-20,283.5,285.05,291.5,273.0,278.0,277.7,281.74,188991,532.46,10401,54658,28.92
BHAGYANGR,EQ,2021-07-20,51.1,50.45,50.75,49.0,49.9,49.75,49.73,40679,20.23,379,24567,60.39
BHAGYAPROP,EQ,2021-07-20,30.7,30.5,30.8,29.05,29.45,29.35,29.73,41715,12.4,468,21901,52.50
BHANDARI,EQ,2021-07-20,3.75,3.7,3.7,3.6,3.6,3.6,3.64,294091,10.69,554,220290,74.91
BHARATFORG,EQ,2021-07-20,812.05,816.0,819.6,795.0,795.2,798.5,802.4,1269998,10190.42,31686,608967,47.95
BHARATGEAR,EQ,2021-07-20,120.1,119.05,128.7,116.1,123.25,123.6,122.74,140038,171.88,3588,50397,35.99
BHARATRAS,EQ,2021-07-20,13623.75,13623.75,13800.0,13311.05,13430.0,13421.95,13508.82,2586,349.34,1433,883,34.15
BHARTIARTL,EQ,2021-07-20,538.45,536.45,536.8,523.0,525.3,525.75,527.3,7505544,39576.52,117673,4111061,54.77
BHEL,EQ,2021-07-20,64.0,64.35,64.75,62.4,63.1,63.2,63.44,39112354,24813.95,77786,8083113,20.67
BIGBLOC,EQ,2021-07-20,107.1,108.0,108.0,106.0,106.0,106.15,106.48,3918,4.17,72,2996,76.47
BIL,EQ,2021-07-20,243.1,249.8,249.8,235.0,237.25,236.35,236.77,3611,8.55,188,2667,73.86
BINDALAGRO,EQ,2021-07-20,30.9,31.35,31.35,28.3,28.5,29.15,29.79,328462,97.86,2300,202607,61.68
BIOCON,EQ,2021-07-20,411.4,412.5,414.0,402.5,404.0,404.25,408.48,1845582,7538.76,27414,645099,34.95
BIOFILCHEM,EQ,2021-07-20,79.3,75.35,75.35,75.35,75.35,75.35,75.35,22039,16.61,370,22039,100.00
BIRLACORPN,EQ,2021-07-20,1336.15,1352.0,1429.0,1349.5,1420.5,1414.55,1398.16,682514,9542.66,40464,287930,42.19
BIRLAMONEY,EQ,2021-07-20,80.2,80.6,80.9,75.2,75.85,76.0,77.44,476450,368.97,5767,261214,54.83
BIRLATYRE,EQ,2021-07-20,27.95,27.95,28.15,27.25,28.05,27.7,27.61,259781,71.71,2360,197383,75.98
BLBLIMITED,EQ,2021-07-20,9.9,10.3,10.35,9.7,10.35,10.35,10.24,195401,20.02,343,141206,72.26
BLISSGVS,EQ,2021-07-20,113.05,113.15,115.2,109.1,110.3,109.8,111.85,428389,479.17,6173,206496,48.20
BLKASHYAP,EQ,2021-07-20,24.3,24.3,25.2,23.55,23.9,24.0,24.39,388970,94.88,1141,186991,48.07
BLS,EQ,2021-07-20,131.6,132.0,132.65,128.1,129.0,128.7,129.75,283308,367.6,4549,134782,47.57
