SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
AGROPHOS,EQ,2021-07-15,16.8,17.0,17.0,16.0,16.0,16.0,16.24,103611,16.82,599,80784,77.97
AHLADA,EQ,2021-07-15,212.6,213.0,218.55,206.15,207.0,208.3,212.18,134930,286.3,2285,108825,80.65
AHLEAST,EQ,2021-07-15,183.05,183.1,187.0,177.05,177.8,178.4,181.16,16106,29.18,356,12658,78.59
AHLUCONT,EQ,2021-07-15,384.75,389.0,408.95,385.1,393.0,400.0,396.71,50406,199.96,3655,21900,43.45
AHLWEST,EQ,2021-07-15,245.25,242.15,248.3,242.15,242.75,243.0,245.17,7364,18.05,445,4376,59.42
AIAENG,EQ,2021-07-15,2066.5,2069.85,2084.9,2020.0,2026.4,2024.85,2046.5,20812,425.92,3806,10257,49.28
AJANTPHARM,EQ,2021-07-15,2140.85,2155.0,2176.1,2140.85,2174.0,2173.0,2167.55,54851,1188.92,8050,29127,53.10
AJMERA,EQ,2021-07-15,297.75,296.2,324.0,286.0,318.25,317.05,310.45,673507,2090.87,11101,207279,30.78
AKASH,EQ,2021-07-15,224.45,229.75,241.0,222.05,226.45,228.4,233.07,119640,278.85,1620,49455,41.34
AKG,EQ,2021-07-15,27.1,27.45,27.55,26.3,26.5,26.7,26.96,29571,7.97,137,25787,87.20
AKSHARCHEM,EQ,2021-07-15,450.4,454.6,469.4,442.0,456.0,455.8,456.26,86366,394.06,4834,22968,26.59
AKZOINDIA,EQ,2021-07-15,2296.5,2297.0,2308.0,2276.55,2292.0,2289.85,2290.97,3068,70.29,1062,1830,59.65
ALANKIT,EQ,2021-07-15,19.75,19.45,20.3,18.6,18.85,18.8,19.19,1907821,366.11,5930,945980,49.58
ALBERTDAVD,EQ,2021-07-15,558.45,562.9,570.0,538.2,538.3,543.4,555.18,144506,802.27,10406,53594,37.09
ALEMBICLTD,EQ,2021-07-15,129.05,129.9,134.0,129.2,131.5,131.3,132.49,1709819,2265.34,16221,645214,37.74
ALICON,EQ,2021-07-15,817.7,820.0,830.0,781.0,787.95,786.35,805.3,149511,1204.02,12472,56491,37.78
ALKALI,EQ,2021-07-15,74.15,75.95,88.95,74.4,86.3,87.85,85.71,1036376,888.27,9409,356991,34.45
ALKEM,EQ,2021-07-15,3318.1,3319.8,3340.0,3302.2,3327.0,3331.65,3316.51,269763,8946.71,6413,236466,87.66
ALKYLAMINE,EQ,2021-07-15,3775.75,3776.0,3809.75,3750.1,3774.0,3764.65,3774.2,40042,1511.27,6931,17704,44.21
ALLCARGO,EQ,2021-07-15,158.35,159.0,159.0,155.0,157.0,156.75,156.51,293198,458.88,5335,174850,59.64
ALLSEC,EQ,2021-07-15,538.65,542.75,552.0,526.5,538.05,539.4,541.95,216682,1174.3,7788,98598,45.50
ALMONDZ,EQ,2021-07-15,69.5,70.0,72.75,66.05,66.05,66.05,69.04,51210,35.36,494,40298,78.69
ALOKINDS,EQ,2021-07-15,28.4,28.5,29.3,27.9,28.05,28.05,28.42,15482327,4399.79,22372,5978462,38.61
ALPHAGEO,EQ,2021-07-15,311.75,312.0,313.45,298.2,303.6,303.85,304.47,50507,153.78,2345,30547,60.48
AMARAJABAT,EQ,2021-07-15,737.3,740.0,740.0,732.2,734.0,733.05,734.67,648853,4766.93,24013,349504,53.86
AMBER,EQ,2021-07-15,3022.65,3030.0,3052.0,3002.5,3030.0,3030.65,3028.8,55819,1690.65,7277,30786,55.15
AMBICAAGAR,EQ,2021-07-15,20.65,20.65,20.8,20.1,20.15,20.3,20.41,39548,8.07,193,26196,66.24
AMBIKCO,EQ,2021-07-15,1375.3,1388.0,1396.0,1354.15,1369.0,1362.5,1374.28,63871,877.77,6787,35525,55.62
AMBUJACEM,EQ,2021-07-15,373.0,374.0,389.0,373.7,387.55,386.2,381.43,7207046,27489.5,88579,2746602,38.11
AMDIND,EQ,2021-07-15,31.7,32.3,32.45,30.9,30.9,31.15,31.31,47483,14.87,276,31485,66.31
AMJLAND,EQ,2021-07-15,34.15,34.3,37.2,33.25,35.45,36.0,35.6,286500,102.0,1730,140195,48.93
AMRUTANJAN,EQ,2021-07-15,712.4,716.0,721.0,708.35,713.0,712.3,716.23,20680,148.12,2391,11868,57.39
ANDHRAPAP,EQ,2021-07-15,262.35,265.0,267.1,251.7,253.3,253.05,257.52,67907,174.88,3358,37706,55.53
ANDHRSUGAR,EQ,2021-07-15,551.85,552.9,564.9,550.0,561.5,558.35,555.02,79765,442.71,3068,38326,48.05
ANGELBRKG,EQ,2021-07-15,1070.25,1079.5,1123.8,995.0,1060.0,1060.15,1078.19,1227889,13238.94,59779,395520,32.21
ANIKINDS,EQ,2021-07-15,25.6,26.7,26.7,25.15,25.7,25.55,25.97,55482,14.41,301,36560,65.90
ANMOL,EQ,2021-07-15,161.95,164.0,178.1,158.35,178.0,175.85,167.8,41802,70.15,486,11431,27.35
ANSALHSG,EQ,2021-07-15,11.0,11.55,11.55,10.45,10.45,10.45,10.87,954528,103.77,645,593564,62.18
ANUP,EQ,2021-07-15,883.15,885.0,895.0,871.05,887.5,889.35,884.27,40283,356.21,3217,16550,41.08
ANURAS,EQ,2021-07-15,816.95,820.9,831.0,809.1,812.25,815.05,817.7,191645,1567.08,8483,62710,32.72
APARINDS,EQ,2021-07-15,567.65,568.4,576.0,550.1,553.5,551.95,560.21,41422,232.05,2658,28598,69.04
APCL,EQ,2021-07-15,391.95,394.9,412.0,394.9,400.2,400.0,404.21,206918,836.38,9083,112814,54.52
APCOTEXIND,EQ,2021-07-15,320.9,321.0,325.0,317.0,318.05,318.3,321.3,44927,144.35,2765,29774,66.27
APEX,EQ,2021-07-15,387.55,392.75,410.0,390.55,392.1,392.65,400.0,303007,1212.02,7919,89599,29.57
APLAPOLLO,EQ,2021-07-15,1447.65,1450.0,1524.4,1450.0,1511.1,1517.2,1482.43,354650,5257.45,14851,266344,75.10
APLLTD,EQ,2021-07-15,967.5,965.9,975.0,960.5,964.45,965.5,965.45,176421,1703.27,6472,97399,55.21
APOLLO,EQ,2021-07-15,123.55,124.95,125.95,121.25,122.9,123.15,123.95,1085429,1345.41,16939,399181,36.78
APOLLOHOSP,EQ,2021-07-15,3754.8,3774.85,3798.0,3750.55,3762.4,3762.35,3774.17,399845,15090.84,27125,140957,35.25
APOLLOPIPE,EQ,2021-07-15,999.85,1015.05,1015.05,981.95,992.0,994.9,997.18,35749,356.48,2567,26620,74.46
APOLLOTYRE,EQ,2021-07-15,240.45,237.15,237.15,230.5,231.45,231.15,233.22,6258720,14596.56,59332,2269028,36.25
APOLSINHOT,EQ,2021-07-15,810.75,827.0,827.0,792.35,804.0,802.85,807.46,3253,26.27,306,2022,62.16
APTECHT,EQ,2021-07-15,243.45,246.25,258.0,245.05,250.0,250.35,253.56,964424,2445.39,17965,291302,30.20
ARCHIES,EQ,2021-07-15,21.1,21.45,21.7,20.85,20.95,21.0,21.25,139165,29.57,737,87510,62.88
ARENTERP,EQ,2021-07-15,15.4,15.4,16.15,15.4,15.4,15.4,15.9,589,0.09,14,343,58.23
ARIES,EQ,2021-07-15,179.85,183.0,193.9,179.5,180.1,180.7,186.93,1538254,2875.4,31551,400313,26.02
ARIHANTCAP,EQ,2021-07-15,149.85,151.0,165.0,150.8,161.0,161.4,157.85,101871,160.8,2207,56025,55.00
ARMANFIN,EQ,2021-07-15,708.75,709.4,728.35,694.0,694.0,700.5,709.6,7338,52.07,839,2756,37.56
AROGRANITE,EQ,2021-07-15,73.2,73.25,74.1,70.8,71.55,71.2,72.3,164023,118.58,2472,101055,61.61
ARSHIYA,EQ,2021-07-15,32.65,33.5,33.5,31.05,31.5,31.15,31.82,127268,40.5,1036,80259,63.06
ARVIND,EQ,2021-07-15,107.3,110.0,110.8,106.55,108.15,108.9,108.6,4820885,5235.42,33340,2144314,44.48
ARVINDFASN,EQ,2021-07-15,174.85,180.5,184.55,178.55,179.7,179.95,181.73,3739514,6795.88,39063,1512227,40.44
ARVSMART,EQ,2021-07-15,126.85,127.5,136.3,124.15,129.8,132.6,131.24,1138711,1494.5,13181,371873,32.66
ASAHIINDIA,EQ,2021-07-15,378.15,378.15,381.0,374.0,377.0,380.2,378.68,61888,234.36,3511,33668,54.40
ASAHISONG,EQ,2021-07-15,374.0,374.0,385.0,371.25,373.75,375.15,379.89,61490,233.59,3368,35963,58.49
ASALCBR,EQ,2021-07-15,473.7,473.7,486.0,470.8,476.0,475.45,481.08,79744,383.63,3740,54143,67.90
ASHIANA,EQ,2021-07-15,163.85,166.0,170.0,160.35,165.0,166.7,165.52,406872,673.44,7251,163730,40.24
ASHOKA,EQ,2021-07-15,109.85,110.7,111.95,107.1,107.95,107.85,109.04,2043925,2228.65,14680,862619,42.20
ASHOKLEY,EQ,2021-07-15,127.9,127.9,129.2,127.9,128.4,128.8,128.67,10806811,13904.81,52646,5571469,51.56
ASIANHOTNR,EQ,2021-07-15,89.1,88.25,90.75,88.25,89.25,88.95,89.62,8725,7.82,172,5813,66.62
ASIANPAINT,EQ,2021-07-15,3001.95,3010.0,3011.0,2971.1,2988.5,2983.6,2984.81,635535,18969.48,51815,352569,55.48
ASIANTILES,EQ,2021-07-15,187.5,187.95,189.1,183.0,183.7,183.3,184.83,564954,1044.2,8384,321959,56.99
ASPINWALL,EQ,2021-07-15,206.9,209.0,213.95,207.0,211.5,211.35,210.52,25328,53.32,478,18610,73.48
ASTEC,EQ,2021-07-15,1467.6,1475.0,1487.0,1435.0,1475.9,1471.0,1468.13,91404,1341.93,9175,49944,54.64
ASTERDM,EQ,2021-07-15,163.8,164.6,166.1,160.65,162.3,161.9,162.81,656838,1069.41,7562,335731,51.11
ASTRAL,EQ,2021-07-15,2097.95,2109.8,2114.9,2075.0,2100.0,2101.85,2097.44,143354,3006.77,16729,76668,53.48
ASTRAMICRO,EQ,2021-07-15,178.85,180.0,187.5,178.3,181.55,181.95,183.86,2634636,4844.01,30621,936052,35.53
ASTRAZEN,EQ,2021-07-15,3554.25,3558.0,3579.0,3520.0,3525.0,3524.7,3539.86,15300,541.6,3121,8633,56.42
ASTRON,EQ,2021-07-15,71.55,71.55,71.55,66.75,67.15,67.35,68.43,1072677,733.98,11791,450314,41.98
ATFL,EQ,2021-07-15,960.1,964.95,968.35,940.55,947.0,947.7,954.71,8138,77.69,869,5154,63.33
ATUL,EQ,2021-07-15,9290.4,9300.0,9515.0,9271.05,9379.95,9383.3,9370.73,10888,1020.29,3489,5549,50.96
ATULAUTO,EQ,2021-07-15,221.2,223.0,229.4,220.75,223.4,222.8,225.39,598524,1349.01,12286,193467,32.32
AUBANK,EQ,2021-07-15,1191.8,1192.0,1260.0,1190.5,1251.0,1248.4,1231.24,1983177,24417.6,57521,492664,24.84
AURIONPRO,EQ,2021-07-15,166.95,167.9,197.8,161.95,191.0,192.05,187.37,1658797,3108.09,34185,572298,34.50
AUROPHARMA,EQ,2021-07-15,962.95,965.1,966.5,954.5,955.0,955.9,957.74,619668,5934.78,17903,280756,45.31
AUSOMENT,EQ,2021-07-15,93.6,94.75,108.9,85.35,103.5,103.5,102.09,663856,677.71,14256,179166,26.99
AUTOAXLES,EQ,2021-07-15,1333.95,1345.85,1463.0,1307.3,1414.0,1420.0,1413.86,140528,1986.87,13285,41618,29.62
AVADHSUGAR,EQ,2021-07-15,488.25,487.0,499.0,469.75,476.95,476.05,480.06,197086,946.13,6044,85368,43.32
AVANTIFEED,EQ,2021-07-15,639.6,644.7,651.8,635.9,636.5,639.15,644.45,537026,3460.85,15668,141370,26.32
AVTNPL,EQ,2021-07-15,80.15,80.75,81.75,76.55,77.4,77.45,79.58,639167,508.68,8970,196309,30.71
AWHCL,EQ,2021-07-15,365.3,365.8,367.65,346.1,348.0,348.35,355.14,130008,461.71,6085,78855,60.65
AXISBANK,EQ,2021-07-15,770.05,770.5,778.25,766.5,773.3,774.15,773.98,4239868,32815.92,94723,1326264,31.28
AXISBNKETF,EQ,2021-07-15,355.93,353.55,359.46,353.55,358.48,358.59,357.79,2693,9.64,37,2645,98.22
AXISBPSETF,EQ,2021-07-15,10.12,10.12,10.13,10.12,10.12,10.12,10.13,23035,2.33,81,22971,99.72
AXISGOLD,EQ,2021-07-15,41.57,41.61,41.94,41.61,41.91,41.87,41.81,104134,43.54,2995,91586,87.95
AXISHCETF,EQ,2021-07-15,88.28,88.05,88.9,88.0,88.64,88.35,88.52,3509,3.11,131,3218,91.71
AXISNIFTY,EQ,2021-07-15,165.0,165.0,165.93,164.78,165.82,165.83,165.58,5697,9.43,135,3685,64.68
AXISTECETF,EQ,2021-07-15,288.94,291.98,298.79,289.01,298.1,296.0,295.48,14192,41.93,141,13401,94.43
AYMSYNTEX,EQ,2021-07-15,83.5,83.5,85.0,81.4,83.1,82.75,82.93,30062,24.93,693,14166,47.12
BAFNAPH,EQ,2021-07-15,135.0,138.9,148.5,135.7,148.5,148.5,145.71,23226,33.84,564,16061,69.15
BAJAJ-AUTO,EQ,2021-07-15,3953.85,3954.0,3969.95,3930.3,3943.0,3940.0,3944.76,310788,12259.85,35301,148465,47.77
BAJAJCON,EQ,2021-07-15,292.0,293.5,294.75,287.9,289.75,289.25,290.64,386990,1124.73,15106,208785,53.95
BAJAJELEC,EQ,2021-07-15,1050.25,1057.0,1061.8,1031.45,1045.8,1040.4,1050.75,72905,766.05,6465,26585,36.47
BAJAJFINSV,EQ,2021-07-15,12991.2,12976.0,13110.0,12922.0,12950.0,12958.95,13000.37,177991,23139.48,27078,31916,17.93
BAJAJHLDNG,EQ,2021-07-15,3898.55,3918.95,3918.95,3870.0,3881.7,3889.6,3892.95,12851,500.28,2745,7428,57.80
BAJFINANCE,EQ,2021-07-15,6133.9,6133.9,6177.2,6102.0,6121.8,6129.7,6139.75,870990,53476.63,71716,260205,29.87
BALAJITELE,EQ,2021-07-15,66.7,66.7,71.2,66.7,68.85,69.0,69.42,1780854,1236.35,12879,711369,39.95
BALAMINES,EQ,2021-07-15,2887.2,2911.95,2923.0,2842.0,2877.0,2875.4,2875.47,54218,1559.02,7822,27827,51.32
BALAXI,EQ,2021-07-15,600.6,611.0,615.0,601.05,605.0,605.55,607.32,2100,12.75,302,1063,50.62
BALKRISHNA,EQ,2021-07-15,23.7,24.85,24.85,24.0,24.8,24.8,24.5,14238,3.49,96,12544,88.10
BALKRISIND,EQ,2021-07-15,2296.6,2300.0,2324.0,2288.05,2316.95,2311.95,2304.82,179363,4133.99,11202,97776,54.51
BALMLAWRIE,EQ,2021-07-15,137.6,137.5,139.9,137.5,138.0,138.05,138.89,304482,422.91,3710,129524,42.54
BALRAMCHIN,EQ,2021-07-15,344.85,345.0,352.0,343.0,347.0,345.6,347.65,578168,2010.02,16929,184307,31.88
BANARBEADS,EQ,2021-07-15,58.1,58.85,69.7,57.15,69.7,69.45,67.96,1263117,858.4,9119,277597,21.98
BANARISUG,EQ,2021-07-15,1806.15,1819.95,1824.0,1791.0,1792.0,1802.9,1800.44,9380,168.88,330,8678,92.52
BANCOINDIA,EQ,2021-07-15,165.7,166.65,167.0,162.6,163.25,163.3,164.36,168430,276.83,3330,90819,53.92
BANDHANBNK,EQ,2021-07-15,317.9,318.0,321.75,317.4,319.95,319.7,319.6,4700924,15024.26,54239,2888294,61.44
BANG,EQ,2021-07-15,51.75,52.85,52.85,49.4,49.8,49.95,50.85,109785,55.83,1671,56806,51.74
BANKA,EQ,2021-07-15,65.75,66.75,67.45,64.0,64.25,64.4,65.2,10822,7.06,205,7109,65.69
BANKBARODA,EQ,2021-07-15,84.25,84.45,84.85,83.4,83.95,83.7,84.26,30304299,25535.83,56392,5755451,18.99
BANKBEES,EQ,2021-07-15,358.57,358.5,361.75,356.15,361.7,361.29,360.91,703281,2538.2,9065,420285,59.76
BANKINDIA,EQ,2021-07-15,75.85,76.1,76.3,75.25,75.3,75.45,75.7,1460483,1105.63,6387,590953,40.46
BARBEQUE,EQ,2021-07-15,908.85,913.0,928.0,900.0,902.25,901.45,912.33,54528,497.47,3623,17674,32.41
BASF,EQ,2021-07-15,2640.8,2650.0,2758.5,2650.0,2721.1,2724.75,2720.59,106419,2895.23,11690,40752,38.29
BATAINDIA,EQ,2021-07-15,1588.95,1596.9,1596.9,1569.65,1576.0,1574.5,1578.82,652061,10294.88,19722,392711,60.23
BAYERCROP,EQ,2021-07-15,5832.5,5833.0,5948.0,5822.05,5920.0,5916.25,5914.22,53259,3149.86,4959,39247,73.69
BBL,EQ,2021-07-15,1415.95,1420.0,1426.1,1385.0,1392.8,1391.7,1398.63,31441,439.74,4198,11963,38.05
BBTC,EQ,2021-07-15,1316.65,1323.95,1327.65,1301.5,1308.0,1307.05,1313.13,46968,616.75,4332,22850,48.65
BCG,EQ,2021-07-15,36.1,37.9,37.9,37.9,37.9,37.9,37.9,115611,43.82,304,115611,100.00
BCLIND,EQ,2021-07-15,258.95,261.9,274.35,258.95,268.05,268.9,268.52,276969,743.72,10295,80036,28.90
BDL,EQ,2021-07-15,379.15,379.1,383.5,376.6,378.0,379.2,379.41,204657,776.48,5167,113003,55.22
BECTORFOOD,EQ,2021-07-15,419.85,422.0,438.0,419.5,430.25,431.45,431.99,1225170,5292.64,31304,451380,36.84
BEL,EQ,2021-07-15,184.15,184.15,184.4,179.45,180.1,179.95,181.39,4889977,8869.91,32894,2040381,41.73
BEML,EQ,2021-07-15,1313.65,1320.9,1348.15,1319.1,1322.0,1323.35,1332.91,511166,6813.36,20357,123922,24.24
BEPL,EQ,2021-07-15,177.45,178.5,179.9,175.6,177.0,176.2,178.17,753173,1341.95,13873,411834,54.68
BERGEPAINT,EQ,2021-07-15,838.7,841.0,844.0,835.0,839.05,841.15,839.35,446782,3750.05,17043,123528,27.65
BESTAGRO,EQ,2021-07-15,455.75,458.0,474.8,440.0,455.0,456.85,459.87,160348,737.39,3444,93279,58.17
BFINVEST,EQ,2021-07-15,383.5,385.8,396.5,383.0,393.0,392.4,391.04,67259,263.01,3670,17252,25.65
BFUTILITIE,EQ,2021-07-15,471.0,473.9,486.5,467.0,478.0,481.8,478.43,377009,1803.73,8471,116813,30.98
BGRENERGY,EQ,2021-07-15,65.6,66.4,70.9,64.1,70.2,69.8,69.07,1140161,787.48,7826,431004,37.80
BHAGERIA,EQ,2021-07-15,287.7,291.0,296.85,289.05,290.3,289.75,293.36,243108,713.19,9657,91463,37.62
BHAGYANGR,EQ,2021-07-15,48.2,48.2,53.0,47.45,50.5,51.35,50.43,178190,89.86,1068,83855,47.06
BHAGYAPROP,EQ,2021-07-15,30.4,30.9,31.0,30.05,30.25,30.6,30.38,42020,12.77,317,29443,70.07
BHANDARI,EQ,2021-07-15,3.85,3.95,3.95,3.85,3.9,3.95,3.9,599919,23.41,1310,474202,79.04
BHARATFORG,EQ,2021-07-15,812.1,812.1,817.15,807.05,809.9,810.15,812.26,929055,7546.3,17580,363991,39.18
BHARATGEAR,EQ,2021-07-15,124.95,125.0,131.95,121.2,127.65,128.05,127.59,481978,614.97,9881,214341,44.47
BHARATRAS,EQ,2021-07-15,13618.35,13501.25,14170.0,13427.2,14060.0,13965.7,13771.2,7764,1069.2,2735,4240,54.61
BHARATWIRE,EQ,2021-07-15,81.9,81.9,82.5,77.85,80.0,80.7,79.93,56780,45.38,541,36083,63.55
BHARTIARTL,EQ,2021-07-15,530.05,532.5,532.5,525.0,525.45,525.45,527.13,6759881,35633.38,146578,4366257,64.59
BHEL,EQ,2021-07-15,65.85,65.85,66.1,64.8,65.0,64.95,65.35,23376344,15276.47,46844,5335373,22.82
BIGBLOC,EQ,2021-07-15,111.4,112.0,116.15,111.5,112.2,112.1,113.46,26726,30.32,522,11020,41.23
BINDALAGRO,EQ,2021-07-15,33.75,34.0,34.05,31.25,31.7,31.9,32.52,529993,172.35,3201,349246,65.90
BIOCON,EQ,2021-07-15,399.35,400.35,404.0,395.2,402.55,403.25,400.49,2772769,11104.58,36587,925850,33.39
BIOFILCHEM,EQ,2021-07-15,79.85,84.4,87.8,82.45,87.8,87.8,86.95,828387,720.32,5377,304889,36.81
BIRLACORPN,EQ,2021-07-15,1310.3,1300.0,1362.5,1300.0,1349.0,1352.65,1348.26,131670,1775.25,10134,84321,64.04
BIRLAMONEY,EQ,2021-07-15,86.2,86.65,88.8,81.0,82.75,82.3,83.73,2738341,2292.76,21997,846822,30.92
BIRLATYRE,EQ,2021-07-15,28.65,28.85,29.0,28.3,28.4,28.4,28.45,243692,69.33,2088,163555,67.12
BLBLIMITED,EQ,2021-07-15,9.3,9.5,9.55,9.05,9.3,9.3,9.32,22935,2.14,119,17400,75.87
BLISSGVS,EQ,2021-07-15,113.5,113.95,114.4,111.65,112.2,112.35,113.11,154087,174.29,2399,85945,55.78
BLKASHYAP,EQ,2021-07-15,24.55,24.4,24.8,23.85,24.5,24.1,24.16,379061,91.58,585,199751,52.70
BLS,EQ,2021-07-15,133.55,134.55,144.9,132.6,137.25,138.65,140.13,1795955,2516.74,24728,461692,25.71
BLUECOAST,EQ,2021-07-15,4.95,5.15,5.15,5.15,5.15,5.15,5.15,1910,0.1,5,1910,100.00
BLUEDART,EQ,2021-07-15,5906.95,5930.0,5968.0,5790.0,5800.0,5810.05,5845.86,35194,2057.39,3648,28870,82.03
BLUESTARCO,EQ,2021-07-15,865.15,865.15,869.4,847.0,850.0,852.0,860.89,39023,335.94,3435,20687,53.01
BODALCHEM,EQ,2021-07-15,120.1,120.9,125.0,120.0,121.0,121.15,121.9,2706036,3298.53,21343,899163,33.23
BOMDYEING,EQ,2021-07-15,99.95,99.4,100.6,96.3,98.0,98.7,98.36,9404099,9249.74,38802,2041182,21.71
BOROLTD,EQ,2021-07-15,229.45,230.0,234.8,224.7,226.65,225.8,229.28,179846,412.35,4181,89020,49.50
BOSCHLTD,EQ,2021-07-15,15371.15,15449.0,15500.0,15291.05,15325.0,15336.9,15392.73,25939,3992.72,7845,10322,39.79
BPCL,EQ,2021-07-15,448.7,449.3,450.75,445.05,447.0,447.05,447.75,3308775,14815.1,55816,1752918,52.98
BPL,EQ,2021-07-15,40.65,40.7,40.85,38.9,39.2,39.15,39.53,173421,68.55,1764,107165,61.79
BRIGADE,EQ,2021-07-15,328.0,326.0,358.0,313.25,348.0,346.9,342.62,2124312,7278.38,48900,644757,30.35
BRITANNIA,EQ,2021-07-15,3485.75,3503.0,3503.0,3455.5,3459.95,3460.85,3466.51,264604,9172.51,30985,138448,52.32
BRNL,EQ,2021-07-15,38.65,39.2,41.55,38.75,40.05,39.75,40.29,731426,294.68,4181,435059,59.48
BROOKS,EQ,2021-07-15,96.2,96.8,99.9,96.45,97.0,96.65,97.71,51279,50.11,656,34793,67.85
BSE,EQ,2021-07-15,1091.25,1093.5,1170.0,1092.3,1147.0,1152.65,1143.41,5256375,60102.13,156446,669508,12.74
BSHSL,EQ,2021-07-15,254.95,253.55,267.65,244.55,267.65,267.65,261.17,17689,46.2,707,8793,49.71
BSL,EQ,2021-07-15,59.35,60.7,60.9,59.1,59.6,59.7,59.89,44192,26.47,783,19772,44.74
