SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ALANKIT,EQ,2021-07-07,24.75,24.8,25.2,23.25,23.5,23.55,24.03,843672,202.75,4316,526758,62.44
ALBERTDAVD,EQ,2021-07-07,506.9,510.85,523.0,505.2,508.0,508.3,513.16,33584,172.34,2559,14293,42.56
ALEMBICLTD,EQ,2021-07-07,129.7,130.4,132.7,128.75,129.3,129.8,130.62,831309,1085.88,11235,287873,34.63
ALICON,EQ,2021-07-07,684.35,690.0,698.0,652.15,677.0,679.3,672.3,52725,354.47,3216,27666,52.47
ALKALI,EQ,2021-07-07,68.9,69.0,72.3,68.2,70.8,71.15,70.48,41977,29.58,953,25912,61.73
ALKEM,EQ,2021-07-07,3315.2,3315.0,3329.7,3275.05,3315.0,3313.0,3310.42,115939,3838.07,9107,38794,33.46
ALKYLAMINE,EQ,2021-07-07,3714.7,3714.0,3729.8,3641.0,3661.8,3653.2,3661.36,56359,2063.51,8465,26951,47.82
ALLCARGO,EQ,2021-07-07,155.55,156.0,156.9,153.1,155.25,155.7,155.11,312175,484.21,5245,189146,60.59
ALLSEC,EQ,2021-07-07,430.2,430.2,450.0,415.55,448.5,445.0,437.48,115188,503.93,7071,53028,46.04
ALMONDZ,EQ,2021-07-07,67.35,69.9,70.5,64.0,68.6,67.9,67.01,76110,51.0,1106,47516,62.43
ALOKINDS,EQ,2021-07-07,26.7,26.9,27.1,26.55,26.75,26.65,26.76,4725570,1264.37,9733,2315872,49.01
ALPHAGEO,EQ,2021-07-07,324.7,324.0,324.65,312.45,318.45,319.5,320.43,35849,114.87,2082,20819,58.07
AMARAJABAT,EQ,2021-07-07,744.2,744.5,744.5,735.0,739.0,738.35,737.66,1219238,8993.79,49684,644385,52.85
AMBER,EQ,2021-07-07,3010.1,3010.1,3035.1,2980.0,3020.0,3006.65,3016.33,67434,2034.03,7950,38472,57.05
AMBICAAGAR,EQ,2021-07-07,21.6,21.7,21.95,20.85,21.5,21.2,21.35,50881,10.86,259,27296,53.65
AMBIKCO,EQ,2021-07-07,1191.7,1199.5,1215.45,1182.0,1199.9,1197.45,1196.36,27921,334.04,3674,15795,56.57
AMBUJACEM,EQ,2021-07-07,351.85,353.8,358.55,350.65,357.45,357.45,354.86,4334221,15380.42,48140,1803232,41.60
AMDIND,EQ,2021-07-07,32.05,33.65,33.65,30.85,32.1,32.25,32.64,158866,51.85,1177,102594,64.58
AMJLAND,EQ,2021-07-07,33.85,34.4,35.15,33.35,33.65,33.85,34.32,152231,52.24,1340,88035,57.83
AMRUTANJAN,EQ,2021-07-07,699.6,701.65,709.85,700.0,704.85,703.95,704.84,29504,207.96,2738,14258,48.33
ANDHRAPAP,EQ,2021-07-07,261.85,269.0,282.0,267.0,273.5,273.7,276.71,398864,1103.71,10335,120747,30.27
ANDHRSUGAR,EQ,2021-07-07,553.2,553.5,557.6,541.0,542.8,542.65,545.29,141342,770.73,5728,68291,48.32
ANGELBRKG,EQ,2021-07-07,895.5,902.0,984.0,888.0,940.0,935.45,948.65,2610455,24763.97,83013,539831,20.68
ANIKINDS,EQ,2021-07-07,25.1,25.1,26.3,24.15,26.0,25.85,25.53,208606,53.27,705,78327,37.55
ANMOL,EQ,2021-07-07,159.1,160.0,160.0,154.0,155.45,158.3,155.91,23276,36.29,175,2377,10.21
ANSALHSG,EQ,2021-07-07,8.4,8.75,8.8,8.5,8.8,8.8,8.76,530496,46.46,467,443919,83.68
ANUP,EQ,2021-07-07,881.7,877.0,898.0,875.15,884.0,885.6,888.2,15086,133.99,1847,7843,51.99
ANURAS,EQ,2021-07-07,763.8,764.9,774.95,752.5,772.75,768.9,763.63,104741,799.83,3285,63251,60.39
APARINDS,EQ,2021-07-07,539.8,542.3,554.0,532.55,543.0,543.05,544.47,39173,213.29,2943,20332,51.90
APCL,EQ,2021-07-07,388.45,388.45,397.55,380.0,383.45,382.6,388.34,108602,421.75,7199,30870,28.42
APCOTEXIND,EQ,2021-07-07,319.5,320.5,332.0,320.5,330.0,327.0,327.86,119021,390.22,6794,64060,53.82
APEX,EQ,2021-07-07,397.65,396.95,410.0,385.2,394.05,396.3,398.08,773085,3077.46,24577,134856,17.44
APLAPOLLO,EQ,2021-07-07,1597.55,1597.35,1619.4,1592.05,1603.0,1600.65,1604.25,111898,1795.13,5297,95014,84.91
APLLTD,EQ,2021-07-07,985.55,986.9,992.3,977.45,986.0,986.2,984.84,123487,1216.15,4468,41467,33.58
APOLLO,EQ,2021-07-07,113.0,114.9,118.25,113.15,115.65,115.8,116.18,501151,582.24,8823,135535,27.04
APOLLOHOSP,EQ,2021-07-07,3706.25,3715.0,3757.8,3697.6,3708.9,3715.6,3723.63,466002,17352.17,30192,185468,39.80
APOLLOPIPE,EQ,2021-07-07,1052.25,1067.0,1077.25,1050.0,1052.4,1057.95,1062.54,43089,457.84,2860,36212,84.04
APOLLOTYRE,EQ,2021-07-07,229.95,230.6,231.5,227.5,231.25,231.1,229.37,2480384,5689.19,18849,757034,30.52
APOLSINHOT,EQ,2021-07-07,813.5,850.0,850.0,814.0,830.0,832.3,825.47,2572,21.23,251,1240,48.21
APTECHT,EQ,2021-07-07,247.35,247.35,253.25,244.2,249.1,249.35,249.54,236987,591.37,6772,53917,22.75
ARCHIES,EQ,2021-07-07,22.55,22.1,22.65,21.05,21.2,21.2,21.68,454226,98.47,2007,284101,62.55
ARENTERP,EQ,2021-07-07,17.95,18.2,18.2,17.15,17.15,17.2,17.44,4121,0.72,37,2248,54.55
ARIES,EQ,2021-07-07,133.55,133.55,137.6,132.6,134.85,135.15,135.91,241823,328.67,5835,55618,23.00
ARIHANTCAP,EQ,2021-07-07,125.9,126.05,138.0,126.0,135.0,134.45,131.91,68687,90.6,1264,43176,62.86
ARMANFIN,EQ,2021-07-07,709.8,710.0,711.85,685.05,702.0,694.7,696.31,8265,57.55,1296,3633,43.96
AROGRANITE,EQ,2021-07-07,65.7,66.0,70.3,65.0,69.7,69.3,67.97,336553,228.76,3932,183430,54.50
ARSHIYA,EQ,2021-07-07,34.0,34.5,34.5,32.35,32.6,32.55,32.92,145730,47.98,435,121601,83.44
ARVIND,EQ,2021-07-07,89.25,89.65,90.15,86.5,88.3,88.55,88.03,1123741,989.22,8701,597831,53.20
ARVINDFASN,EQ,2021-07-07,139.7,140.05,148.8,139.25,147.25,146.5,144.79,1298181,1879.68,10845,816119,62.87
ARVSMART,EQ,2021-07-07,115.45,115.7,116.65,112.85,113.9,113.35,114.87,118111,135.68,3327,58027,49.13
ASAHIINDIA,EQ,2021-07-07,360.3,363.85,368.0,355.2,360.05,360.75,362.04,129299,468.11,7497,49753,38.48
ASAHISONG,EQ,2021-07-07,364.1,365.8,365.8,353.0,356.5,355.9,357.48,16018,57.26,1081,9569,59.74
ASALCBR,EQ,2021-07-07,491.85,492.9,495.6,485.5,489.6,488.4,489.66,32800,160.61,2345,17819,54.33
ASHIANA,EQ,2021-07-07,134.2,136.0,141.8,133.85,138.65,137.85,138.21,170691,235.91,3159,85332,49.99
ASHOKA,EQ,2021-07-07,111.65,111.25,111.5,109.1,110.4,110.05,110.16,1391136,1532.49,9728,516179,37.10
ASHOKLEY,EQ,2021-07-07,122.2,123.0,123.95,122.0,123.6,123.55,123.22,7160796,8823.45,37297,1606028,22.43
ASIANHOTNR,EQ,2021-07-07,89.4,88.5,91.9,88.5,90.0,89.6,89.93,24056,21.63,445,8966,37.27
ASIANPAINT,EQ,2021-07-07,3002.5,3065.0,3069.0,3011.25,3035.85,3040.1,3034.29,1234865,37469.37,64849,378281,30.63
ASIANTILES,EQ,2021-07-07,182.8,183.95,186.7,179.5,180.5,181.25,182.34,835469,1523.4,11116,404568,48.42
ASPINWALL,EQ,2021-07-07,198.9,200.1,203.75,195.05,196.05,197.2,198.3,3353,6.65,250,1556,46.41
ASTEC,EQ,2021-07-07,1362.15,1360.15,1374.95,1349.65,1372.0,1370.15,1362.65,12555,171.08,1965,5793,46.14
ASTERDM,EQ,2021-07-07,154.05,155.0,155.05,150.95,152.0,151.5,152.16,427286,650.17,7011,277380,64.92
ASTRAL,EQ,2021-07-07,2069.0,2072.0,2085.2,2016.9,2045.25,2031.0,2057.53,181204,3728.32,23160,83256,45.95
ASTRAMICRO,EQ,2021-07-07,173.1,172.05,174.9,170.3,171.6,171.5,172.6,974797,1682.45,14488,186538,19.14
ASTRAZEN,EQ,2021-07-07,3628.25,3625.0,3634.35,3602.65,3610.0,3611.65,3617.9,7925,286.72,1764,3663,46.22
ASTRON,EQ,2021-07-07,59.15,61.5,66.5,60.5,62.8,63.25,64.01,2399355,1535.91,16811,719733,30.00
ATFL,EQ,2021-07-07,958.3,963.05,970.25,950.5,963.3,965.55,960.35,9058,86.99,860,5572,61.51
ATUL,EQ,2021-07-07,9289.55,9289.55,9379.75,9250.05,9280.0,9293.25,9304.44,16725,1556.17,2872,12753,76.25
ATULAUTO,EQ,2021-07-07,195.85,198.2,201.8,194.55,196.1,196.45,197.4,201496,397.75,5388,93521,46.41
AUBANK,EQ,2021-07-07,1114.3,1109.0,1133.0,1091.0,1124.0,1125.0,1111.88,1542754,17153.56,41010,203727,13.21
AURIONPRO,EQ,2021-07-07,163.3,165.3,165.95,160.3,161.95,161.35,163.57,39837,65.16,1658,24167,60.66
AUROPHARMA,EQ,2021-07-07,980.4,975.0,981.4,962.0,965.95,965.2,969.81,1620439,15715.23,38074,647603,39.96
AUSOMENT,EQ,2021-07-07,81.1,83.55,97.3,81.3,94.0,93.1,93.78,693927,650.75,8576,148844,21.45
AUTOAXLES,EQ,2021-07-07,1345.95,1357.0,1357.0,1330.0,1331.05,1333.0,1343.86,4162,55.93,573,2994,71.94
AVADHSUGAR,EQ,2021-07-07,470.6,468.0,469.95,423.55,461.0,457.15,458.09,184647,845.85,6812,74902,40.56
AVANTIFEED,EQ,2021-07-07,626.4,628.0,654.1,609.05,624.75,624.8,632.68,2178649,13783.87,56684,220678,10.13
AVTNPL,EQ,2021-07-07,74.75,74.7,76.0,73.4,74.8,74.35,74.68,382857,285.9,5216,121701,31.79
AWHCL,EQ,2021-07-07,315.35,319.0,326.15,317.5,321.95,322.0,321.75,116489,374.81,5442,65704,56.40
AXISBANK,EQ,2021-07-07,758.35,755.9,764.0,752.25,763.2,762.9,760.58,3573368,27178.41,73412,1256772,35.17
AXISBNKETF,EQ,2021-07-07,355.71,354.78,357.82,353.66,357.82,356.96,355.99,1229,4.38,38,1163,94.63
AXISBPSETF,EQ,2021-07-07,10.12,10.12,10.12,10.1,10.12,10.12,10.11,12559,1.27,79,6921,55.11
AXISGOLD,EQ,2021-07-07,41.52,41.41,41.69,41.41,41.57,41.54,41.54,71805,29.83,3080,53033,73.86
AXISHCETF,EQ,2021-07-07,89.1,89.5,91.0,88.5,88.9,88.76,89.11,8631,7.69,301,5037,58.36
AXISNIFTY,EQ,2021-07-07,164.54,165.0,165.25,164.54,164.9,165.08,164.93,2222,3.66,123,1622,73.00
AXISTECETF,EQ,2021-07-07,285.9,287.1,290.29,285.0,287.99,288.09,287.98,736,2.12,33,499,67.80
AYMSYNTEX,EQ,2021-07-07,76.75,77.95,78.5,76.0,77.0,77.1,76.8,42038,32.28,439,33386,79.42
BAFNAPH,EQ,2021-07-07,138.35,141.0,141.0,136.65,137.0,137.7,138.64,3700,5.13,190,1425,38.51
BAJAJ-AUTO,EQ,2021-07-07,4195.4,4200.0,4224.0,4170.0,4195.0,4188.25,4187.16,392794,16446.93,21705,216684,55.16
BAJAJCON,EQ,2021-07-07,292.25,293.75,304.45,290.15,297.0,296.75,299.0,1958840,5856.87,36135,852427,43.52
BAJAJELEC,EQ,2021-07-07,1050.85,1054.0,1094.0,1041.5,1049.0,1052.05,1065.01,401568,4276.74,16303,207240,51.61
BAJAJFINSV,EQ,2021-07-07,12090.8,12000.0,12399.0,12000.0,12334.95,12374.15,12293.8,404800,49765.29,57942,88752,21.92
BAJAJHIND,EQ,2021-07-07,23.0,21.9,22.35,21.85,21.85,21.85,21.9,13160605,2881.53,21879,11840150,89.97
BAJAJHLDNG,EQ,2021-07-07,3862.15,3827.05,3847.95,3755.1,3787.7,3785.6,3793.05,26557,1007.32,4985,10602,39.92
BAJFINANCE,EQ,2021-07-07,6202.4,6220.0,6286.0,6160.4,6190.0,6198.6,6216.78,1947925,121098.18,117181,571253,29.33
BALAJITELE,EQ,2021-07-07,66.35,65.6,71.35,65.6,69.05,68.7,69.49,2298628,1597.24,13210,782895,34.06
BALAMINES,EQ,2021-07-07,2776.1,2751.9,2795.0,2746.05,2770.0,2759.3,2764.48,31435,869.02,4709,16847,53.59
BALAXI,EQ,2021-07-07,612.5,624.0,629.95,600.25,602.0,608.8,614.16,5429,33.34,427,3853,70.97
BALKRISIND,EQ,2021-07-07,2303.25,2304.35,2316.9,2288.0,2288.95,2291.3,2298.71,275607,6335.41,7544,202936,73.63
BALMLAWRIE,EQ,2021-07-07,139.05,139.3,141.7,138.5,139.4,139.55,139.99,351318,491.8,4633,144280,41.07
BALRAMCHIN,EQ,2021-07-07,345.4,345.0,346.95,333.9,343.1,344.25,339.19,822186,2788.79,19407,308293,37.50
BANARBEADS,EQ,2021-07-07,58.6,58.6,59.9,57.85,58.5,58.3,58.98,14527,8.57,515,5888,40.53
BANARISUG,EQ,2021-07-07,1810.2,1800.0,1810.9,1746.0,1778.95,1761.7,1777.95,4024,71.54,959,2134,53.03
BANCOINDIA,EQ,2021-07-07,158.6,159.0,160.45,156.05,157.95,158.65,158.43,153270,242.83,5190,69942,45.63
BANDHANBNK,EQ,2021-07-07,320.4,319.5,322.7,318.0,320.9,320.55,320.44,4122637,13210.65,68649,1173541,28.47
BANG,EQ,2021-07-07,41.25,41.95,42.55,39.55,40.9,41.0,41.3,81946,33.84,1009,40872,49.88
BANKA,EQ,2021-07-07,63.8,65.95,65.95,63.0,63.0,63.1,63.36,9410,5.96,147,8169,86.81
BANKBARODA,EQ,2021-07-07,85.5,85.25,86.3,84.65,86.1,86.05,85.67,23304711,19965.59,39047,3410650,14.64
BANKBEES,EQ,2021-07-07,357.43,360.0,360.0,355.82,359.3,359.2,358.14,353620,1266.46,4828,169895,48.04
BANKINDIA,EQ,2021-07-07,76.5,76.6,76.95,75.85,76.25,76.15,76.31,1996736,1523.62,8175,649707,32.54
BARBEQUE,EQ,2021-07-07,907.1,914.5,924.8,894.0,905.05,903.15,906.79,43720,396.45,2954,13770,31.50
BASF,EQ,2021-07-07,2599.15,2605.0,2682.0,2580.5,2635.0,2632.35,2636.49,53950,1422.39,6382,16445,30.48
BATAINDIA,EQ,2021-07-07,1585.55,1586.75,1597.8,1569.0,1580.0,1577.0,1580.57,255961,4045.64,8215,100059,39.09
BAYERCROP,EQ,2021-07-07,5685.35,5640.0,5700.0,5625.0,5645.0,5666.4,5659.48,9110,515.58,1868,5482,60.18
BBL,EQ,2021-07-07,1313.65,1320.0,1322.0,1288.55,1311.0,1311.85,1303.78,19942,260.0,3660,7289,36.55
BBTC,EQ,2021-07-07,1308.25,1308.25,1316.9,1303.0,1307.6,1306.25,1308.81,37186,486.7,3375,16269,43.75
BCG,EQ,2021-07-07,27.05,28.3,28.4,27.05,28.4,28.4,28.27,8943685,2528.31,8041,3857467,43.13
BCLIND,EQ,2021-07-07,253.0,254.9,259.2,243.05,254.0,253.2,251.53,407357,1024.61,17042,109890,26.98
BDL,EQ,2021-07-07,373.6,373.0,376.8,369.9,375.1,375.05,374.05,213387,798.17,7448,96089,45.03
BECTORFOOD,EQ,2021-07-07,405.4,404.5,416.35,403.0,414.8,414.65,412.7,300597,1240.57,8599,137666,45.80
BEL,EQ,2021-07-07,181.05,180.1,183.4,178.9,183.25,182.9,181.82,5944980,10809.08,39737,2256392,37.95
BEML,EQ,2021-07-07,1325.3,1328.0,1362.1,1306.5,1320.9,1323.5,1332.55,1010018,13458.96,36593,155473,15.39
BEPL,EQ,2021-07-07,187.1,186.8,187.9,178.65,180.9,180.45,181.52,1604850,2913.06,20898,824057,51.35
BERGEPAINT,EQ,2021-07-07,814.1,814.9,850.0,814.1,847.5,846.15,839.62,2880935,24188.86,62638,478876,16.62
BESTAGRO,EQ,2021-07-07,397.2,390.0,406.4,381.0,395.0,393.6,391.24,20534,80.34,888,11400,55.52
BFINVEST,EQ,2021-07-07,374.95,380.5,381.75,371.55,375.8,375.45,378.09,40535,153.26,2218,11142,27.49
BFUTILITIE,EQ,2021-07-07,487.0,488.2,495.75,481.2,482.5,483.1,486.61,179666,874.26,5883,66785,37.17
BGRENERGY,EQ,2021-07-07,64.6,64.9,65.15,63.25,64.0,63.7,63.79,135475,86.42,1891,76197,56.24
BHAGERIA,EQ,2021-07-07,265.85,265.0,271.15,264.05,267.35,266.7,268.03,145773,390.72,5852,40908,28.06
BHAGYANGR,EQ,2021-07-07,48.35,47.1,52.0,47.1,52.0,51.7,50.35,127418,64.16,944,53680,42.13
BHAGYAPROP,EQ,2021-07-07,30.35,31.05,31.05,29.55,29.7,29.8,30.35,55808,16.94,777,28602,51.25
BHANDARI,EQ,2021-07-07,3.9,3.9,4.0,3.75,3.95,3.85,3.82,1117797,42.75,1115,620378,55.50
BHARATFORG,EQ,2021-07-07,767.35,773.0,809.65,768.0,808.85,806.3,796.91,7674233,61156.9,136959,822642,10.72
BHARATGEAR,EQ,2021-07-07,104.45,106.85,107.25,103.5,107.0,106.3,105.2,24890,26.18,1040,14383,57.79
BHARATRAS,EQ,2021-07-07,13460.3,13460.3,13589.0,13338.1,13380.0,13419.35,13474.93,1881,253.46,1087,768,40.83
BHARATWIRE,EQ,2021-07-07,75.0,76.0,76.5,73.65,75.0,75.2,74.74,34710,25.94,318,22897,65.97
BHARTIARTL,EQ,2021-07-07,526.1,523.2,530.6,523.2,530.2,529.6,528.95,6546286,34626.51,114175,3742069,57.16
BHEL,EQ,2021-07-07,64.45,64.75,68.2,63.9,67.95,67.8,66.99,107610245,72091.34,171172,18219289,16.93
BIGBLOC,EQ,2021-07-07,100.8,102.0,102.0,99.5,100.5,99.75,100.6,4321,4.35,64,2699,62.46
BINDALAGRO,EQ,2021-07-07,30.7,30.75,32.45,30.7,32.0,32.1,31.83,736759,234.51,3621,368894,50.07
BIOCON,EQ,2021-07-07,388.85,386.9,394.1,385.0,392.35,392.1,390.68,2686889,10497.11,41182,812989,30.26
BIOFILCHEM,EQ,2021-07-07,67.3,67.3,69.45,65.85,68.65,68.2,67.88,69980,47.5,1174,35296,50.44
BIRLACORPN,EQ,2021-07-07,1235.1,1245.0,1255.2,1234.2,1244.45,1244.7,1247.95,80667,1006.68,6659,56401,69.92
BIRLAMONEY,EQ,2021-07-07,57.15,58.9,65.8,58.5,62.35,63.05,63.4,5071111,3214.94,26862,1458332,28.76
BIRLATYRE,EQ,2021-07-07,28.9,29.0,29.65,28.8,29.25,29.1,29.21,280533,81.93,1694,191580,68.29
BLBLIMITED,EQ,2021-07-07,9.35,9.55,9.75,9.3,9.6,9.55,9.53,105713,10.08,234,77699,73.50
BLISSGVS,EQ,2021-07-07,115.9,115.9,115.9,112.8,113.3,113.15,113.54,324748,368.72,4850,142350,43.83
BLKASHYAP,EQ,2021-07-07,25.55,25.5,25.5,24.55,25.0,25.1,24.91,314142,78.24,775,219515,69.88
BLS,EQ,2021-07-07,132.5,132.0,134.0,130.85,132.0,131.75,132.25,150545,199.1,3062,75619,50.23
BLUEDART,EQ,2021-07-07,5800.25,5810.0,5960.0,5809.9,5887.8,5875.75,5897.1,18089,1066.73,5220,7805,43.15
BLUESTARCO,EQ,2021-07-07,858.1,860.0,864.55,843.25,855.1,857.25,854.81,70684,604.22,5185,35994,50.92
BODALCHEM,EQ,2021-07-07,105.2,105.6,109.5,105.2,107.25,107.2,107.46,1437055,1544.2,12843,529674,36.86
BOMDYEING,EQ,2021-07-07,88.2,88.55,89.25,87.65,87.95,88.15,88.42,1555381,1375.25,8279,401735,25.83
BOROLTD,EQ,2021-07-07,219.4,220.4,232.2,217.3,229.0,228.15,228.28,435797,994.84,8178,205958,47.26
BOSCHLTD,EQ,2021-07-07,15378.65,15519.0,15609.9,15380.0,15498.95,15498.35,15507.17,55609,8623.38,12008,23451,42.17
BPCL,EQ,2021-07-07,458.05,458.05,461.4,452.45,460.45,460.5,457.4,3000290,13723.29,56197,1466928,48.89
BPL,EQ,2021-07-07,37.5,37.5,38.3,37.1,38.15,37.95,37.7,137145,51.71,1292,69151,50.42
BRIGADE,EQ,2021-07-07,286.3,288.0,298.85,285.55,295.25,295.0,293.44,1268195,3721.35,17191,774078,61.04
BRITANNIA,EQ,2021-07-07,3519.0,3521.0,3542.0,3506.0,3536.95,3521.35,3523.81,524482,18481.76,27047,285188,54.38
BRNL,EQ,2021-07-07,33.15,33.45,33.6,33.0,33.25,33.15,33.26,44959,14.95,526,28599,63.61
BROOKS,EQ,2021-07-07,87.55,87.7,88.75,83.5,84.65,83.95,85.04,36265,30.84,705,26252,72.39
BSE,EQ,2021-07-07,960.8,964.5,968.35,950.1,962.0,958.55,957.6,507440,4859.24,21150,144600,28.50
BSHSL,EQ,2021-07-07,227.55,228.1,234.5,228.0,234.0,231.85,231.18,2904,6.71,158,1644,56.61
BSL,EQ,2021-07-07,56.6,57.4,59.4,54.1,55.95,55.75,56.57,79843,45.17,882,30847,38.63
BSLGOLDETF,EQ,2021-07-07,4364.85,4379.95,4383.7,4365.0,4379.25,4377.65,4372.77,80,3.5,33,62,77.50
