COMPANY_NAME,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE
TIMKEN,2021-07-01,1483.9,1506.95,1475.0,1480.0,1478.85
TIMKEN,2021-07-02,1470.05,1493.0,1450.0,1459.0,1458.5
TIMKEN,2021-07-05,1472.7,1492.15,1461.3,1470.0,1469.85
TIMKEN,2021-07-06,1477.2,1575.0,1470.0,1560.4,1526.75
TIMKEN,2021-07-07,1557.95,1667.0,1518.9,1575.0,1585.25
TIMKEN,2021-07-08,1595.0,1606.35,1551.55,1577.0,1576.6
TIMKEN,2021-07-09,1560.0,1584.5,1538.0,1541.0,1543.55
TIMKEN,2021-07-12,1563.65,1567.7,1492.55,1503.05,1509.25
TIMKEN,2021-07-13,1511.0,1531.0,1489.3,1509.0,1498.0
TIMKEN,2021-07-14,1519.0,1548.75,1503.1,1517.0,1517.55
TIMKEN,2021-07-15,1524.0,1536.55,1485.2,1500.0,1505.3
TIMKEN,2021-07-16,1512.0,1559.9,1508.85,1526.0,1526.5
TIMKEN,2021-07-19,1525.0,1530.05,1498.0,1499.55,1503.8
TIMKEN,2021-07-20,1505.25,1521.95,1481.0,1502.0,1502.4
TIMKEN,2021-07-20,1505.25,1521.95,1481.0,1502.0,1502.4
TIMKEN,2021-07-22,1517.0,1529.0,1481.8,1529.0,1518.1
TIMKEN,2021-07-23,1530.0,1564.0,1496.15,1550.0,1550.35
TIMKEN,2021-07-26,1560.0,1614.0,1542.05,1605.0,1596.95
TIMKEN,2021-07-27,1619.0,1624.0,1551.0,1556.05,1558.6
TIMKEN,2021-07-28,1565.05,1624.85,1541.2,1599.05,1598.9
