COMPANY_NAME,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE
CEATLTD,2021-07-01,1358.0,1369.75,1352.7,1368.65,1365.35
CEATLTD,2021-07-02,1374.8,1386.25,1350.55,1355.5,1357.45
CEATLTD,2021-07-05,1364.6,1366.0,1345.0,1351.0,1347.85
CEATLTD,2021-07-06,1351.0,1360.0,1335.05,1336.95,1337.9
CEATLTD,2021-07-07,1339.0,1343.9,1322.0,1328.9,1325.6
CEATLTD,2021-07-08,1329.0,1339.0,1316.05,1326.9,1321.4
CEATLTD,2021-07-09,1322.0,1328.9,1316.0,1317.15,1317.95
CEATLTD,2021-07-12,1325.0,1334.6,1321.0,1325.0,1324.15
CEATLTD,2021-07-13,1327.4,1368.85,1321.45,1355.0,1353.05
CEATLTD,2021-07-14,1363.0,1445.0,1357.0,1423.95,1423.65
CEATLTD,2021-07-15,1443.65,1459.0,1424.1,1436.0,1437.7
CEATLTD,2021-07-16,1441.5,1477.75,1425.55,1445.0,1449.95
CEATLTD,2021-07-19,1438.0,1449.0,1415.4,1421.0,1425.45
CEATLTD,2021-07-20,1425.45,1435.35,1385.15,1400.0,1399.7
CEATLTD,2021-07-20,1425.45,1435.35,1385.15,1400.0,1399.7
CEATLTD,2021-07-22,1396.95,1397.75,1360.35,1370.0,1366.5
CEATLTD,2021-07-23,1375.0,1385.0,1368.0,1373.0,1372.0
CEATLTD,2021-07-26,1372.0,1381.8,1347.0,1354.0,1353.9
CEATLTD,2021-07-27,1359.0,1375.0,1329.0,1333.8,1334.25
CEATLTD,2021-07-28,1336.0,1341.65,1318.0,1328.5,1327.05
