COMPANY_NAME,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE
SAIL,2021-07-01,131.7,131.85,126.5,127.15,126.95
SAIL,2021-07-02,127.7,127.95,124.0,124.65,124.35
SAIL,2021-07-05,125.0,126.8,123.8,125.85,125.6
SAIL,2021-07-06,126.2,127.1,122.55,123.1,123.1
SAIL,2021-07-07,123.1,129.7,121.75,128.35,128.1
SAIL,2021-07-08,129.0,129.2,122.5,123.05,122.9
SAIL,2021-07-09,123.4,125.7,122.55,124.9,125.05
SAIL,2021-07-12,126.35,127.4,124.35,124.8,124.85
SAIL,2021-07-13,125.6,127.25,124.3,125.6,125.35
SAIL,2021-07-14,125.8,126.45,124.1,124.15,124.5
SAIL,2021-07-15,124.65,127.45,124.5,126.2,126.15
SAIL,2021-07-16,127.4,128.45,126.3,127.25,127.2
SAIL,2021-07-19,125.9,129.3,124.65,127.1,126.65
SAIL,2021-07-20,126.5,126.7,120.8,122.7,122.85
SAIL,2021-07-20,126.5,126.7,120.8,122.7,122.85
SAIL,2021-07-22,124.4,127.7,124.35,126.5,126.15
SAIL,2021-07-23,127.1,131.0,126.0,126.4,126.55
SAIL,2021-07-26,127.25,130.9,126.55,129.25,129.6
SAIL,2021-07-27,131.0,132.05,128.25,129.3,129.75
SAIL,2021-07-28,130.35,134.85,127.3,134.55,133.85
