COMPANY_NAME,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE
PRAKASH,2021-07-01,75.85,76.7,75.4,75.8,75.75
PRAKASH,2021-07-02,75.9,77.1,75.0,75.7,75.6
PRAKASH,2021-07-05,76.7,77.8,76.0,76.2,76.25
PRAKASH,2021-07-06,76.25,77.4,75.4,75.6,75.75
PRAKASH,2021-07-07,75.15,79.8,75.0,79.15,78.6
PRAKASH,2021-07-08,79.1,80.5,76.7,79.25,78.75
PRAKASH,2021-07-09,78.6,82.95,78.1,82.1,81.95
PRAKASH,2021-07-12,82.85,84.3,81.95,83.25,83.05
PRAKASH,2021-07-13,84.0,84.9,79.85,81.1,80.95
PRAKASH,2021-07-14,81.15,81.4,78.75,79.2,79.1
PRAKASH,2021-07-15,79.1,79.75,77.75,78.7,78.45
PRAKASH,2021-07-16,78.65,79.9,77.5,77.55,77.7
PRAKASH,2021-07-19,77.0,79.7,75.1,76.5,76.5
PRAKASH,2021-07-20,76.55,76.8,73.5,74.15,74.1
PRAKASH,2021-07-20,76.55,76.8,73.5,74.15,74.1
PRAKASH,2021-07-22,75.0,77.8,74.65,77.1,77.05
PRAKASH,2021-07-23,77.6,77.85,76.55,76.6,76.85
PRAKASH,2021-07-26,76.55,79.5,76.55,77.5,77.45
PRAKASH,2021-07-27,78.3,81.95,78.05,79.8,80.15
PRAKASH,2021-07-28,80.8,83.0,77.1,82.85,82.0
