SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
AGRITECH,EQ,2021-06-14,46.3,47.25,47.3,46.1,46.85,46.8,46.59,7321,3.41,155,5077,69.35
AGROPHOS,EQ,2021-06-14,14.75,14.9,14.9,14.2,14.8,14.6,14.59,150551,21.97,736,57909,38.46
AHLADA,EQ,2021-06-14,172.1,174.7,178.95,157.1,175.0,174.0,170.9,95386,163.01,1858,49022,51.39
AHLEAST,EQ,2021-06-14,178.55,178.5,179.95,174.05,178.55,177.15,176.72,1826,3.23,130,1191,65.22
AHLUCONT,EQ,2021-06-14,321.2,318.05,320.95,309.5,314.75,314.3,314.38,14003,44.02,846,7172,51.22
AHLWEST,EQ,2021-06-14,217.2,216.0,217.45,210.05,217.0,216.1,214.26,11204,24.01,604,6911,61.68
AIAENG,EQ,2021-06-14,1963.4,1989.0,1989.0,1951.3,1959.8,1963.85,1972.13,36941,728.52,2734,26535,71.83
AIRAN,EQ,2021-06-14,23.7,24.25,24.25,22.5,23.8,23.95,23.59,111322,26.26,883,75067,67.43
AJANTPHARM,EQ,2021-06-14,1960.9,1969.65,1972.0,1911.9,1940.9,1938.95,1940.43,122520,2377.41,11532,84557,69.01
AJMERA,EQ,2021-06-14,183.45,184.95,195.9,179.0,190.5,189.45,188.63,1055344,1990.73,19475,294248,27.88
AKASH,EQ,2021-06-14,225.45,225.45,232.05,218.35,222.35,221.95,223.29,39125,87.36,535,32414,82.85
AKG,EQ,2021-06-14,30.6,30.6,30.6,29.1,29.95,29.6,29.38,5786,1.7,66,4854,83.89
AKSHARCHEM,EQ,2021-06-14,342.3,343.0,372.35,319.95,358.7,357.2,348.02,246772,858.8,10125,91458,37.06
AKZOINDIA,EQ,2021-06-14,2293.9,2325.0,2335.0,2290.85,2310.0,2303.55,2317.77,25196,583.99,3449,12785,50.74
ALANKIT,EQ,2021-06-14,21.05,21.15,22.2,20.55,21.9,21.8,21.62,1063534,229.93,3979,582042,54.73
ALBERTDAVD,EQ,2021-06-14,494.25,497.3,549.8,497.05,534.0,530.3,526.27,576632,3034.65,27643,151429,26.26
ALEMBICLTD,EQ,2021-06-14,132.2,131.9,131.9,124.1,130.05,129.4,128.93,837780,1080.15,9230,249921,29.83
ALICON,EQ,2021-06-14,554.55,550.0,561.0,546.05,555.0,552.8,552.86,8116,44.87,850,4302,53.01
ALKALI,EQ,2021-06-14,71.4,71.5,71.5,67.5,69.85,69.45,69.21,78778,54.52,2237,43479,55.19
ALKEM,EQ,2021-06-14,3197.25,3205.0,3259.0,3145.6,3224.9,3223.5,3230.44,395229,12767.65,24482,136505,34.54
ALKYLAMINE,EQ,2021-06-14,3597.35,3585.5,3620.95,3522.0,3576.75,3565.05,3565.47,58667,2091.76,9701,26341,44.90
ALLCARGO,EQ,2021-06-14,142.85,144.2,144.7,137.15,141.3,140.95,141.32,481933,681.06,5305,197446,40.97
ALLSEC,EQ,2021-06-14,394.1,395.1,404.0,387.05,400.0,400.0,397.43,21164,84.11,2165,10875,51.38
ALMONDZ,EQ,2021-06-14,46.15,47.65,47.65,44.7,45.0,46.25,46.21,29051,13.42,259,25195,86.73
ALOKINDS,EQ,2021-06-14,28.7,30.0,31.7,25.25,30.6,31.05,29.05,162451470,47199.86,229797,39991665,24.62
ALPHAGEO,EQ,2021-06-14,282.1,284.8,285.0,272.55,282.25,279.45,277.41,31542,87.5,1708,16935,53.69
ALPSINDUS,EQ,2021-06-14,2.65,2.75,2.75,2.75,2.75,2.75,2.75,83248,2.29,82,81825,98.29
AMARAJABAT,EQ,2021-06-14,757.35,764.0,774.95,750.0,771.4,769.3,766.62,2854192,21880.92,65301,939918,32.93
AMBER,EQ,2021-06-14,2787.45,2798.0,2808.35,2740.0,2801.0,2798.95,2782.41,67333,1873.48,10384,29007,43.08
AMBICAAGAR,EQ,2021-06-14,23.05,22.55,23.7,22.5,23.15,23.25,23.16,41812,9.68,253,32934,78.77
AMBIKCO,EQ,2021-06-14,1230.7,1240.55,1245.0,1181.1,1192.0,1188.8,1197.24,63751,763.25,6653,34991,54.89
AMBUJACEM,EQ,2021-06-14,337.7,337.9,340.9,332.5,340.05,340.35,338.63,1670528,5656.95,19142,459902,27.53
AMDIND,EQ,2021-06-14,24.0,24.25,24.25,22.8,23.5,23.55,23.36,49278,11.51,258,29326,59.51
AMJLAND,EQ,2021-06-14,31.2,31.5,31.85,29.25,30.5,30.45,30.34,96274,29.21,874,52853,54.90
AMRUTANJAN,EQ,2021-06-14,704.15,709.0,728.0,687.05,698.0,695.55,699.23,80254,561.16,4984,38827,48.38
ANDHRAPAP,EQ,2021-06-14,247.15,247.15,247.55,238.45,243.4,243.1,243.2,39421,95.87,1605,20186,51.21
ANDHRSUGAR,EQ,2021-06-14,437.7,432.1,445.4,420.4,432.5,433.75,433.5,126738,549.41,5361,33970,26.80
ANGELBRKG,EQ,2021-06-14,873.65,852.1,872.0,821.3,853.95,852.4,850.07,269429,2290.33,12002,110873,41.15
ANIKINDS,EQ,2021-06-14,20.35,20.5,20.8,19.35,20.0,19.6,19.56,99519,19.47,397,56298,56.57
ANMOL,EQ,2021-06-14,160.25,167.0,167.0,158.5,159.9,159.95,160.79,25405,40.85,212,3884,15.29
ANSALAPI,EQ,2021-06-14,9.15,9.2,9.45,8.7,8.9,8.9,9.0,585050,52.64,812,362862,62.02
ANSALHSG,EQ,2021-06-14,8.45,8.55,8.85,8.15,8.7,8.75,8.57,199558,17.09,460,131978,66.14
ANUP,EQ,2021-06-14,888.7,909.0,909.0,877.0,883.0,881.25,883.99,44018,389.11,2686,25336,57.56
ANURAS,EQ,2021-06-14,777.65,791.5,808.0,753.1,756.9,757.3,771.27,520041,4010.94,22448,172628,33.20
APARINDS,EQ,2021-06-14,528.55,534.8,548.7,516.0,547.0,547.05,533.04,138227,736.81,6201,85948,62.18
APCL,EQ,2021-06-14,340.5,343.2,350.0,320.45,343.0,342.75,333.78,129169,431.14,5654,67366,52.15
APCOTEXIND,EQ,2021-06-14,319.7,322.8,327.8,316.15,319.7,319.75,323.11,98955,319.73,4270,61057,61.70
APEX,EQ,2021-06-14,271.4,268.0,274.2,262.25,270.2,269.05,269.44,143165,385.74,4157,49098,34.29
APLAPOLLO,EQ,2021-06-14,1440.15,1444.0,1470.0,1405.0,1460.0,1446.15,1439.08,314701,4528.79,12701,204745,65.06
APLLTD,EQ,2021-06-14,1006.05,1011.95,1014.85,985.35,1000.0,994.6,998.75,864005,8629.27,13748,595165,68.88
APOLLO,EQ,2021-06-14,118.7,118.9,119.65,114.7,116.5,116.45,117.06,180260,211.02,3402,99690,55.30
APOLLOHOSP,EQ,2021-06-14,3336.55,3345.0,3360.0,3285.0,3348.0,3350.2,3332.12,317756,10588.01,34666,104456,32.87
APOLLOPIPE,EQ,2021-06-14,1043.8,1043.8,1060.0,1006.1,1028.0,1020.7,1031.72,37036,382.11,3432,22663,61.19
APOLLOTYRE,EQ,2021-06-14,238.75,239.0,239.5,233.05,237.9,237.4,236.91,2084657,4938.68,18295,385646,18.50
APOLSINHOT,EQ,2021-06-14,880.15,853.75,858.9,815.0,829.4,828.9,830.48,5605,46.55,528,3374,60.20
APTECHT,EQ,2021-06-14,247.0,244.5,246.5,229.05,240.3,240.55,238.77,397781,949.78,10136,121721,30.60
ARCHIES,EQ,2021-06-14,17.3,17.4,17.4,15.6,16.85,16.6,16.24,477674,77.59,1334,204551,42.82
ARENTERP,EQ,2021-06-14,14.15,13.9,14.85,13.45,14.65,14.6,14.45,7190,1.04,80,3609,50.19
ARIES,EQ,2021-06-14,130.65,130.65,132.35,126.0,128.6,128.25,129.49,339295,439.37,9704,69144,20.38
ARIHANT,EQ,2021-06-14,29.9,31.35,31.35,28.45,29.2,29.45,29.51,18245,5.38,321,14004,76.76
ARMANFIN,EQ,2021-06-14,629.3,629.3,644.05,613.55,643.0,634.95,625.83,6978,43.67,693,3704,53.08
AROGRANITE,EQ,2021-06-14,53.85,53.15,54.0,52.2,53.3,53.6,53.31,42034,22.41,526,27175,64.65
ARSHIYA,EQ,2021-06-14,36.25,36.5,37.8,34.5,36.5,36.55,35.97,198250,71.31,1161,136942,69.08
ARVIND,EQ,2021-06-14,85.35,85.35,89.5,82.05,87.05,86.95,85.65,1886402,1615.7,13636,851620,45.15
ARVINDFASN,EQ,2021-06-14,139.9,140.9,141.8,138.0,141.3,141.15,140.68,439623,618.44,5360,272610,62.01
ARVSMART,EQ,2021-06-14,112.45,110.9,111.95,107.15,109.35,109.75,109.69,124024,136.04,2161,61439,49.54
ASAHIINDIA,EQ,2021-06-14,334.75,339.0,349.9,334.75,341.0,338.45,343.34,291657,1001.39,9092,76619,26.27
ASAHISONG,EQ,2021-06-14,355.4,363.95,365.85,347.05,359.0,358.15,356.33,39538,140.89,2695,25575,64.68
ASAL,EQ,2021-06-14,46.25,47.3,50.5,45.1,49.95,49.7,49.34,89341,44.08,760,47135,52.76
ASALCBR,EQ,2021-06-14,457.7,458.5,458.5,442.45,453.9,450.5,452.02,27803,125.67,2454,16543,59.50
ASHIANA,EQ,2021-06-14,136.45,136.5,138.85,131.5,133.5,133.7,133.74,53578,71.66,1542,31108,58.06
ASHOKA,EQ,2021-06-14,100.45,101.0,101.0,95.1,98.9,98.8,98.5,2719045,2678.37,14966,955240,35.13
ASHOKLEY,EQ,2021-06-14,131.85,131.05,131.05,127.3,129.65,129.75,129.44,13500838,17475.64,53402,4552622,33.72
ASIANHOTNR,EQ,2021-06-14,94.4,93.6,95.95,92.5,92.8,93.45,93.41,25641,23.95,560,18615,72.60
ASIANPAINT,EQ,2021-06-14,2956.25,2955.1,2970.0,2916.5,2953.7,2949.9,2942.38,746823,21974.4,36101,371926,49.80
ASIANTILES,EQ,2021-06-14,189.3,190.85,193.5,185.1,189.5,190.05,189.71,1115788,2116.81,12026,500807,44.88
ASPINWALL,EQ,2021-06-14,207.55,208.6,210.0,203.95,205.0,205.2,206.65,3638,7.52,107,2813,77.32
ASTEC,EQ,2021-06-14,1388.55,1397.7,1400.0,1365.0,1377.4,1373.65,1380.84,18493,255.36,2452,8905,48.15
ASTERDM,EQ,2021-06-14,162.3,160.5,163.95,152.15,161.1,162.0,160.71,2055355,3303.23,21767,712968,34.69
ASTRAL,EQ,2021-06-14,1934.85,1946.5,1955.5,1890.0,1945.0,1948.55,1930.97,267011,5155.91,24102,135943,50.91
ASTRAMICRO,EQ,2021-06-14,170.55,172.0,176.0,161.25,169.7,169.0,170.19,1275730,2171.17,19450,582309,45.65
ASTRAZEN,EQ,2021-06-14,3780.4,3780.4,3900.0,3740.0,3807.0,3813.6,3839.16,96987,3723.48,12322,19946,20.57
ASTRON,EQ,2021-06-14,49.7,50.65,50.9,48.3,49.55,49.7,49.39,65994,32.6,707,38465,58.29
ATFL,EQ,2021-06-14,979.05,975.3,995.0,945.05,975.0,976.6,969.51,19926,193.18,2094,8511,42.71
ATLANTA,EQ,2021-06-14,13.05,13.7,13.7,12.4,13.7,13.7,13.29,235409,31.29,967,158956,67.52
ATUL,EQ,2021-06-14,8850.0,8852.0,8969.6,8817.95,8870.1,8894.7,8918.73,72176,6437.19,2858,66311,91.87
ATULAUTO,EQ,2021-06-14,196.4,199.9,199.9,193.0,194.9,194.8,195.79,206349,404.01,5529,117660,57.02
AUBANK,EQ,2021-06-14,1046.05,1050.0,1079.5,1011.55,1069.1,1070.0,1053.54,2489156,26224.19,72062,883127,35.48
AURIONPRO,EQ,2021-06-14,157.6,159.3,159.45,152.6,154.9,154.4,154.58,51029,78.88,2043,26140,51.23
AUROPHARMA,EQ,2021-06-14,1009.8,1014.6,1018.0,982.3,993.5,994.3,1000.46,3167944,31693.96,63626,1283136,40.50
AUSOMENT,EQ,2021-06-14,72.9,73.25,73.25,70.6,72.9,71.8,72.01,22674,16.33,364,13453,59.33
AUTOAXLES,EQ,2021-06-14,1350.95,1351.0,1361.7,1305.1,1337.05,1341.35,1336.67,11487,153.54,1975,5284,46.00
AUTOIND,EQ,2021-06-14,48.6,50.0,50.9,47.25,49.5,49.45,49.47,147065,72.76,1510,85392,58.06
AVADHSUGAR,EQ,2021-06-14,353.65,353.95,364.65,328.4,356.0,353.95,350.07,234343,820.37,7511,58224,24.85
AVANTIFEED,EQ,2021-06-14,567.3,569.0,589.0,561.0,576.0,576.75,580.17,669693,3885.36,16543,116249,17.36
AVTNPL,EQ,2021-06-14,69.0,69.85,69.85,65.5,68.5,67.45,67.28,328267,220.85,3917,143334,43.66
AWHCL,EQ,2021-06-14,335.55,335.55,336.0,327.75,329.0,329.9,330.06,70719,233.42,2976,35057,49.57
AXISBANK,EQ,2021-06-14,738.45,735.9,741.4,725.0,736.0,736.25,733.75,5190670,38086.68,77501,1915636,36.91
AXISBNKETF,EQ,2021-06-14,350.2,345.67,348.72,344.0,347.68,348.46,345.25,1766,6.1,69,1019,57.70
AXISBPSETF,EQ,2021-06-14,10.18,10.17,10.19,10.17,10.18,10.17,10.19,36792,3.75,116,35211,95.70
AXISCADES,EQ,2021-06-14,100.85,96.9,96.9,88.3,92.2,92.35,92.15,708484,652.88,9170,271597,38.33
AXISGOLD,EQ,2021-06-14,42.5,41.21,42.29,41.21,42.0,41.99,42.05,182595,76.77,3763,165403,90.58
AXISHCETF,EQ,2021-06-14,88.07,87.2,90.0,86.53,87.1,87.08,87.6,17794,15.59,427,12703,71.39
AXISNIFTY,EQ,2021-06-14,164.44,189.75,189.75,162.57,165.12,164.48,164.06,5610,9.2,236,3473,61.91
AXISTECETF,EQ,2021-06-14,273.28,270.05,332.5,270.05,275.1,275.81,286.98,6372,18.29,252,3034,47.61
AYMSYNTEX,EQ,2021-06-14,69.65,73.0,73.0,68.0,70.65,69.95,70.05,181679,127.26,1955,138871,76.44
BAFNAPH,EQ,2021-06-14,142.75,144.5,148.0,140.5,145.2,145.95,143.09,14841,21.24,443,9292,62.61
BAJAJ-AUTO,EQ,2021-06-14,4172.5,4173.0,4195.5,4127.15,4145.0,4146.5,4150.08,200657,8327.43,21911,72793,36.28
BAJAJCON,EQ,2021-06-14,296.0,298.4,299.0,286.05,294.25,293.95,294.15,1082114,3183.05,31755,219980,20.33
BAJAJELEC,EQ,2021-06-14,1050.4,1054.35,1055.25,1035.0,1048.9,1047.05,1046.32,58360,610.63,4705,25255,43.27
BAJAJFINSV,EQ,2021-06-14,11907.5,11851.0,12015.0,11671.65,11940.0,11926.15,11885.49,288785,34323.5,38858,40491,14.02
BAJAJHIND,EQ,2021-06-14,15.5,16.25,16.25,14.75,16.05,16.1,15.93,36575668,5827.5,28192,17974266,49.14
BAJAJHLDNG,EQ,2021-06-14,3525.8,3525.0,3525.3,3477.95,3490.3,3498.5,3499.5,28252,988.68,3678,19009,67.28
BAJFINANCE,EQ,2021-06-14,6120.0,6069.7,6249.0,5975.6,6198.95,6194.15,6151.86,2633601,162015.48,167342,287338,10.91
BALAJITELE,EQ,2021-06-14,70.9,70.8,72.0,66.55,69.1,69.05,68.68,1258122,864.09,10270,348353,27.69
BALAMINES,EQ,2021-06-14,2700.6,2690.0,2719.0,2608.4,2669.0,2664.2,2662.28,70389,1873.95,7623,35895,51.00
BALAXI,EQ,2021-06-14,613.35,624.5,624.5,597.75,603.5,608.4,608.35,4164,25.33,385,2256,54.18
BALKRISIND,EQ,2021-06-14,2241.9,2244.8,2281.6,2215.0,2275.05,2272.5,2258.43,307836,6952.26,18171,75432,24.50
BALMLAWRIE,EQ,2021-06-14,141.35,140.85,141.0,136.1,139.75,139.85,139.04,381672,530.69,4881,143245,37.53
BALRAMCHIN,EQ,2021-06-14,347.8,347.0,363.4,328.05,357.3,356.75,349.7,2167553,7579.89,36469,773425,35.68
BANARBEADS,EQ,2021-06-14,57.3,57.3,59.15,56.5,57.25,56.95,57.32,7355,4.22,122,5753,78.22
BANARISUG,EQ,2021-06-14,1848.9,1850.05,1850.05,1805.65,1824.0,1817.95,1823.2,2025,36.92,530,850,41.98
BANCOINDIA,EQ,2021-06-14,170.2,171.2,171.4,165.7,168.5,168.55,168.9,154653,261.2,4315,74839,48.39
BANDHANBNK,EQ,2021-06-14,319.4,319.45,319.45,313.1,317.05,316.85,316.25,3544995,11210.94,39130,1123297,31.69
BANG,EQ,2021-06-14,31.65,32.75,32.75,31.2,31.75,31.45,31.67,7831,2.48,99,5277,67.39
BANKA,EQ,2021-06-14,68.5,68.45,70.45,68.0,69.6,69.15,69.09,11882,8.21,286,7892,66.42
BANKBARODA,EQ,2021-06-14,84.45,84.0,85.85,81.0,84.5,84.95,83.27,78345224,65237.51,133910,21211432,27.07
BANKBEES,EQ,2021-06-14,351.59,357.9,357.9,345.1,350.94,350.78,348.28,532218,1853.62,8520,180198,33.86
BANKINDIA,EQ,2021-06-14,80.4,80.6,80.95,78.1,79.3,79.2,79.73,6897282,5499.24,21056,1689623,24.50
BANSWRAS,EQ,2021-06-14,173.45,176.45,178.45,171.95,175.15,175.4,174.49,18940,33.05,722,11602,61.26
BARBEQUE,EQ,2021-06-14,825.5,834.0,839.75,808.5,815.8,818.45,818.14,143946,1177.67,8248,72660,50.48
BASF,EQ,2021-06-14,2513.8,2515.0,2549.8,2477.0,2524.9,2530.2,2523.72,25259,637.47,3076,13591,53.81
BATAINDIA,EQ,2021-06-14,1633.15,1633.15,1645.0,1602.35,1645.0,1641.25,1632.62,384607,6279.15,17330,81587,21.21
BAYERCROP,EQ,2021-06-14,5464.5,5519.5,5665.0,5420.0,5618.0,5593.7,5583.46,55573,3102.9,10240,26919,48.44
BBL,EQ,2021-06-14,1322.4,1320.0,1320.0,1289.85,1305.0,1299.95,1300.51,15901,206.79,1854,10365,65.18
BBTC,EQ,2021-06-14,1302.7,1313.0,1365.4,1309.3,1358.0,1346.9,1339.42,548892,7351.94,22561,232471,42.35
BCG,EQ,2021-06-14,13.3,12.65,13.15,12.65,12.65,12.65,12.66,10275768,1301.18,5387,7169655,69.77
BCLIND,EQ,2021-06-14,197.4,198.5,198.5,185.0,194.5,194.4,191.93,159605,306.33,4668,77787,48.74
BCP,EQ,2021-06-14,4.4,4.6,4.6,4.2,4.2,4.2,4.31,1593369,68.61,1639,1188223,74.57
BDL,EQ,2021-06-14,360.85,363.0,365.0,357.0,359.3,359.65,360.97,141830,511.97,4637,72896,51.40
BECTORFOOD,EQ,2021-06-14,419.05,419.1,421.3,408.0,420.0,418.8,416.49,265726,1106.73,7558,113922,42.87
BEDMUTHA,EQ,2021-06-14,38.75,40.3,40.3,36.2,36.9,36.85,36.9,107087,39.52,805,64324,60.07
BEL,EQ,2021-06-14,154.05,153.0,153.35,147.55,152.0,151.75,150.78,8844427,13335.69,57877,2378690,26.89
BEML,EQ,2021-06-14,1326.35,1372.0,1389.9,1341.5,1366.1,1370.65,1370.65,2165324,29678.94,65512,558576,25.80
BEPL,EQ,2021-06-14,181.6,182.55,192.0,172.05,189.5,188.85,185.08,2454982,4543.68,31098,788092,32.10
BERGEPAINT,EQ,2021-06-14,806.1,806.1,812.0,795.3,810.5,809.65,806.33,414243,3340.17,12751,125926,30.40
BESTAGRO,EQ,2021-06-14,295.65,297.95,305.15,284.05,296.3,298.95,301.51,45805,138.11,551,38260,83.53
BFINVEST,EQ,2021-06-14,374.2,375.0,375.0,341.35,356.9,358.2,357.52,306000,1094.02,11859,55611,18.17
BFUTILITIE,EQ,2021-06-14,445.45,435.75,438.0,396.85,413.6,415.95,416.8,1863810,7768.4,45094,438300,23.52
BGRENERGY,EQ,2021-06-14,70.8,71.25,71.7,64.25,67.6,67.6,67.57,596918,403.33,5271,239900,40.19
BHAGERIA,EQ,2021-06-14,248.25,252.0,252.0,234.1,246.25,246.2,243.45,268593,653.88,8931,118597,44.15
BHAGYANGR,EQ,2021-06-14,54.7,55.95,57.0,52.0,53.15,54.3,55.2,81249,44.85,714,54243,66.76
BHAGYAPROP,EQ,2021-06-14,28.2,28.3,28.95,28.1,28.3,28.25,28.26,39164,11.07,295,32093,81.95
BHANDARI,EQ,2021-06-14,3.1,3.25,3.25,3.05,3.15,3.2,3.17,420553,13.32,1158,245926,58.48
BHARATFORG,EQ,2021-06-14,747.9,750.0,751.0,725.0,741.4,740.7,737.91,1779662,13132.23,34977,345095,19.39
BHARATGEAR,EQ,2021-06-14,110.5,110.3,111.95,103.0,106.0,106.25,107.32,106575,114.38,2998,57827,54.26
BHARATRAS,EQ,2021-06-14,12763.1,12878.0,12899.0,12610.0,12699.0,12680.3,12725.47,1990,253.24,813,1142,57.39
BHARATWIRE,EQ,2021-06-14,59.4,60.5,61.0,56.45,57.25,57.3,57.64,39846,22.97,310,24214,60.77
BHARTIARTL,EQ,2021-06-14,540.85,540.85,540.85,529.3,539.5,539.35,536.56,5609077,30096.24,68150,2583845,46.07
BHEL,EQ,2021-06-14,76.2,69.4,69.75,61.65,67.4,67.4,66.94,188258380,126020.33,419688,46828358,24.87
BIGBLOC,EQ,2021-06-14,103.4,103.9,109.95,97.0,107.0,106.85,106.35,29691,31.58,522,20190,68.00
BINDALAGRO,EQ,2021-06-14,28.85,28.1,28.9,25.55,27.35,27.65,26.95,993742,267.84,4914,376070,37.84
BIOCON,EQ,2021-06-14,415.0,415.0,415.0,405.05,412.5,412.05,411.26,1526684,6278.65,23595,467894,30.65
BIOFILCHEM,EQ,2021-06-14,71.5,73.45,73.45,65.0,70.8,70.65,70.43,62936,44.32,1084,42252,67.13
BIRLACABLE,EQ,2021-06-14,86.6,92.4,95.0,88.1,91.9,91.85,92.55,1492279,1381.14,17801,624254,41.83
BIRLACORPN,EQ,2021-06-14,1241.8,1241.8,1248.25,1216.05,1229.2,1230.45,1228.07,125329,1539.13,6583,93767,74.82
BIRLAMONEY,EQ,2021-06-14,54.55,54.9,60.95,53.0,60.4,58.7,57.1,1833221,1046.81,11358,747136,40.76
BIRLATYRE,EQ,2021-06-14,27.8,28.15,28.15,27.05,27.5,27.6,27.51,426591,117.34,2704,272312,63.83
BLBLIMITED,EQ,2021-06-14,8.35,8.9,9.15,7.6,8.7,8.6,8.4,266744,22.4,687,129613,48.59
BLISSGVS,EQ,2021-06-14,114.35,114.95,115.15,111.5,114.0,114.1,113.39,518238,587.61,6005,231315,44.63
BLKASHYAP,EQ,2021-06-14,24.15,24.1,26.25,22.3,25.8,25.9,24.73,1240392,306.75,2472,734827,59.24
BLS,EQ,2021-06-14,128.05,129.0,129.1,122.15,125.9,125.35,125.28,289188,362.3,4357,142629,49.32
BLUEDART,EQ,2021-06-14,5962.95,5962.95,5999.95,5790.55,5830.0,5837.0,5849.06,29100,1702.08,5802,15836,54.42
BLUESTARCO,EQ,2021-06-14,823.8,828.1,833.95,809.35,823.0,820.5,821.11,97314,799.06,6592,35643,36.63
BODALCHEM,EQ,2021-06-14,110.55,111.0,111.1,105.2,107.4,107.55,107.58,804091,865.05,8471,335664,41.74
