SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
APOLLOPIPE,EQ,2021-06-03,1049.7,1060.0,1079.0,1045.8,1050.0,1048.7,1058.88,29612,313.56,2455,20195,68.20
APOLLOTYRE,EQ,2021-06-03,229.95,232.1,233.0,228.65,230.3,230.9,230.85,5700616,13159.78,38883,1685433,29.57
APOLSINHOT,EQ,2021-06-03,883.75,900.0,900.0,870.0,872.0,873.7,875.55,2720,23.81,226,1979,72.76
APTECHT,EQ,2021-06-03,210.9,211.9,214.0,209.45,211.4,211.4,211.37,189816,401.22,4249,85249,44.91
ARCHIES,EQ,2021-06-03,15.0,15.35,15.45,14.9,14.9,14.95,15.08,190830,28.77,864,121201,63.51
ARENTERP,EQ,2021-06-03,11.7,12.1,12.1,11.75,11.75,11.75,12.05,65,0.01,9,49,75.38
ARIES,EQ,2021-06-03,113.05,113.9,120.45,112.65,113.7,114.2,116.89,772628,903.1,10782,190405,24.64
ARIHANT,EQ,2021-06-03,21.4,21.0,22.45,21.0,22.45,22.45,21.31,717278,152.83,250,712437,99.33
ARMANFIN,EQ,2021-06-03,618.1,641.7,641.7,618.0,618.0,621.65,628.09,10899,68.46,893,5280,48.44
AROGRANITE,EQ,2021-06-03,54.35,54.35,58.0,53.4,56.2,56.5,56.1,247070,138.61,2678,107215,43.39
ARSHIYA,EQ,2021-06-03,27.95,27.4,29.0,27.4,29.0,28.8,28.39,56797,16.12,722,40500,71.31
ARVIND,EQ,2021-06-03,79.95,80.6,81.0,78.65,79.1,79.1,79.85,1112044,887.95,6431,553031,49.73
ARVINDFASN,EQ,2021-06-03,148.2,149.95,154.0,146.5,147.9,147.95,150.1,2053799,3082.69,22942,575640,28.03
ARVSMART,EQ,2021-06-03,103.0,103.8,113.9,103.8,110.25,110.9,110.32,767784,847.03,10980,329951,42.97
ASAHIINDIA,EQ,2021-06-03,324.7,329.0,358.5,322.75,341.0,342.6,350.07,1545338,5409.8,33548,256780,16.62
ASAHISONG,EQ,2021-06-03,355.55,359.9,375.0,359.75,375.0,371.95,367.15,39405,144.67,1613,25930,65.80
ASAL,EQ,2021-06-03,38.1,39.9,40.0,38.2,40.0,40.0,39.87,21733,8.66,153,17842,82.10
ASALCBR,EQ,2021-06-03,444.5,448.45,449.85,435.1,438.3,437.65,440.95,48648,214.51,2787,25272,51.95
ASHAPURMIN,EQ,2021-06-03,148.75,148.8,150.25,148.05,148.75,148.9,149.46,120150,179.57,1717,80556,67.05
ASHIANA,EQ,2021-06-03,138.9,138.9,144.65,138.1,138.6,138.95,141.1,108396,152.95,3290,52428,48.37
ASHOKA,EQ,2021-06-03,93.15,94.0,94.5,93.35,93.55,93.55,93.83,928497,871.25,6444,495433,53.36
ASHOKLEY,EQ,2021-06-03,124.1,124.15,126.0,121.6,124.25,124.35,124.38,16367436,20358.53,53192,4196915,25.64
ASIANHOTNR,EQ,2021-06-03,78.35,79.95,88.7,74.15,84.45,83.75,82.56,221194,182.61,3376,71223,32.20
ASIANPAINT,EQ,2021-06-03,2903.7,2919.6,2942.0,2904.05,2935.8,2935.35,2921.21,1404434,41026.43,71480,790140,56.26
ASIANTILES,EQ,2021-06-03,199.05,199.95,207.95,186.05,189.3,187.85,193.35,3723086,7198.72,31913,1326973,35.64
ASPINWALL,EQ,2021-06-03,203.75,203.7,217.4,199.0,206.0,207.05,210.29,34790,73.16,734,10683,30.71
ASTEC,EQ,2021-06-03,1422.9,1428.0,1433.6,1378.0,1380.65,1385.25,1400.05,32966,461.54,3857,18816,57.08
ASTERDM,EQ,2021-06-03,145.45,146.85,147.4,144.4,147.0,146.6,146.19,444497,649.79,7191,256860,57.79
ASTRAL,EQ,2021-06-03,1888.25,1897.0,1909.6,1868.1,1894.0,1892.0,1892.8,188325,3564.61,15505,112408,59.69
ASTRAMICRO,EQ,2021-06-03,131.0,131.95,132.75,129.6,130.35,130.15,130.91,425565,557.11,4765,214381,50.38
ASTRAZEN,EQ,2021-06-03,3769.0,3787.85,3787.85,3752.0,3762.3,3764.75,3771.37,16434,619.79,2913,7639,46.48
ASTRON,EQ,2021-06-03,46.4,47.45,53.5,46.85,52.5,52.45,50.92,1121656,571.19,7209,447346,39.88
ATFL,EQ,2021-06-03,974.8,985.0,1001.3,975.0,985.0,984.35,989.98,18601,184.15,2291,7469,40.15
ATGL,EQ,2021-06-03,1579.85,1611.45,1679.0,1531.1,1634.8,1620.4,1632.92,2839192,46361.69,118512,995111,35.05
ATLANTA,EQ,2021-06-03,10.1,10.4,10.5,10.25,10.3,10.3,10.38,91778,9.53,356,61473,66.98
ATUL,EQ,2021-06-03,8603.05,8612.25,8630.0,8513.0,8551.0,8555.9,8547.29,52987,4528.95,5252,44101,83.23
ATULAUTO,EQ,2021-06-03,186.3,185.6,191.0,185.6,188.9,187.9,188.55,120532,227.26,3378,68267,56.64
AUBANK,EQ,2021-06-03,1009.8,1020.0,1024.4,998.4,1007.5,1006.7,1008.45,748133,7544.57,29475,194409,25.99
AURIONPRO,EQ,2021-06-03,151.45,150.15,153.45,150.15,152.0,151.15,151.95,36745,55.84,1062,22567,61.42
AUROPHARMA,EQ,2021-06-03,966.45,970.0,973.3,962.0,968.15,967.85,966.59,1289116,12460.46,32269,424425,32.92
AUSOMENT,EQ,2021-06-03,66.95,67.3,69.45,64.35,66.55,66.5,66.8,26531,17.72,438,18105,68.24
AUTOAXLES,EQ,2021-06-03,1322.1,1327.0,1394.0,1327.0,1350.0,1355.95,1368.2,23707,324.36,2797,10911,46.02
AUTOIND,EQ,2021-06-03,38.0,38.5,39.1,37.55,38.0,38.0,38.21,34787,13.29,477,24453,70.29
AVADHSUGAR,EQ,2021-06-03,305.6,313.05,323.0,310.0,311.15,310.8,314.52,113508,357.01,2813,47321,41.69
AVANTIFEED,EQ,2021-06-03,608.35,603.0,616.35,603.0,605.65,607.35,609.37,610121,3717.9,16691,233230,38.23
AVTNPL,EQ,2021-06-03,63.45,64.05,65.25,63.0,64.0,64.05,64.04,195855,125.42,1584,118745,60.63
AWHCL,EQ,2021-06-03,301.9,304.0,348.4,302.0,340.85,340.35,336.48,1401139,4714.61,46081,432454,30.86
AXISBANK,EQ,2021-06-03,737.0,743.0,752.25,739.0,752.25,750.65,746.78,8170508,61015.84,125003,3229489,39.53
AXISBNKETF,EQ,2021-06-03,352.86,354.0,356.29,353.57,356.29,356.29,355.13,3013,10.7,39,2004,66.51
AXISBPSETF,EQ,2021-06-03,10.13,10.15,10.15,10.13,10.15,10.13,10.14,9932,1.01,99,4436,44.66
AXISCADES,EQ,2021-06-03,81.45,82.2,83.3,81.0,81.35,81.2,81.68,159680,130.43,1528,107784,67.50
AXISGOLD,EQ,2021-06-03,42.51,42.89,42.89,42.35,42.4,42.41,42.58,133119,56.68,2245,98193,73.76
AXISHCETF,EQ,2021-06-03,84.57,84.5,86.5,84.5,86.0,85.73,85.85,70282,60.34,406,66118,94.08
AXISNIFTY,EQ,2021-06-03,161.69,161.69,163.1,161.69,162.58,162.55,162.68,2353,3.83,143,1215,51.64
AXISTECETF,EQ,2021-06-03,267.99,263.55,274.99,263.55,272.0,269.0,270.52,1336,3.61,80,848,63.47
AYMSYNTEX,EQ,2021-06-03,71.55,75.1,75.1,70.1,73.5,74.75,74.58,247218,184.36,2668,128115,51.82
BAFNAPH,EQ,2021-06-03,134.0,138.05,138.05,132.0,134.85,134.4,134.34,4711,6.33,168,2956,62.75
BAJAJ-AUTO,EQ,2021-06-03,4295.05,4294.3,4300.0,4242.0,4271.05,4273.35,4264.39,323999,13816.59,29675,100937,31.15
BAJAJCON,EQ,2021-06-03,288.85,288.9,290.8,284.5,286.0,286.0,287.12,546614,1569.43,9600,228910,41.88
BAJAJELEC,EQ,2021-06-03,1066.55,1080.0,1084.8,1065.7,1069.0,1069.8,1071.05,236599,2534.09,9614,162206,68.56
BAJAJFINSV,EQ,2021-06-03,11823.6,11899.0,11923.9,11780.55,11812.0,11819.85,11845.08,183816,21773.14,23769,25660,13.96
BAJAJHIND,EQ,2021-06-03,11.15,11.7,11.7,11.7,11.7,11.7,11.7,3023157,353.71,2326,2676020,88.52
BAJAJHLDNG,EQ,2021-06-03,3503.75,3528.0,3535.9,3501.0,3523.0,3528.65,3521.36,19084,672.02,4251,11514,60.33
BAJFINANCE,EQ,2021-06-03,5808.65,5840.0,5915.0,5780.15,5890.0,5901.5,5865.07,2230378,130813.21,125776,376891,16.90
BALAJITELE,EQ,2021-06-03,67.45,68.0,69.4,66.9,66.9,67.2,68.12,521409,355.17,4857,196367,37.66
BALAMINES,EQ,2021-06-03,2662.6,2686.0,2738.0,2668.0,2702.7,2700.6,2702.44,75708,2045.96,7833,30580,40.39
BALAXI,EQ,2021-06-03,629.05,641.0,644.85,614.85,625.0,624.8,630.08,2968,18.7,381,1618,54.51
BALKRISIND,EQ,2021-06-03,2229.4,2255.55,2255.55,2200.65,2213.8,2218.9,2227.77,284979,6348.68,15496,81085,28.45
BALMLAWRIE,EQ,2021-06-03,137.65,138.5,139.4,137.1,137.35,137.2,137.95,313574,432.59,3706,162487,51.82
BALRAMCHIN,EQ,2021-06-03,302.9,323.0,325.75,311.55,312.9,312.85,317.63,2985455,9482.63,44984,1349148,45.19
BANARBEADS,EQ,2021-06-03,55.05,56.8,59.95,54.1,57.2,57.95,58.53,156908,91.83,1441,58395,37.22
BANARISUG,EQ,2021-06-03,1718.2,1744.0,1787.2,1706.3,1764.95,1747.15,1754.32,2662,46.7,622,1113,41.81
BANCOINDIA,EQ,2021-06-03,161.25,163.0,164.8,162.0,163.0,162.45,163.28,129630,211.67,8216,50877,39.25
BANDHANBNK,EQ,2021-06-03,311.7,312.6,318.75,312.0,316.55,317.7,315.95,5960031,18830.89,65828,2311438,38.78
BANG,EQ,2021-06-03,32.8,32.8,34.05,31.6,33.45,33.25,33.32,39408,13.13,391,26842,68.11
BANKA,EQ,2021-06-03,73.8,73.55,75.0,72.7,74.5,74.45,73.88,12165,8.99,167,10222,84.03
BANKBARODA,EQ,2021-06-03,81.2,81.95,82.8,81.5,81.7,81.8,82.09,42158361,34607.55,73710,15406691,36.54
BANKBEES,EQ,2021-06-03,355.63,358.95,363.9,356.0,357.99,357.92,357.61,536303,1917.87,5569,229135,42.72
BANKINDIA,EQ,2021-06-03,78.35,79.25,81.2,78.95,80.25,80.2,80.21,17351338,13917.92,47305,4810768,27.73
BANSWRAS,EQ,2021-06-03,150.55,153.9,180.0,153.9,176.8,175.45,170.42,524591,894.01,8684,186101,35.48
BARBEQUE,EQ,2021-06-03,804.7,802.7,846.0,802.2,821.0,822.1,825.27,108364,894.3,5906,32583,30.07
BASF,EQ,2021-06-03,2499.0,2511.5,2559.4,2503.35,2525.0,2526.0,2535.39,50648,1284.13,5925,21808,43.06
BATAINDIA,EQ,2021-06-03,1543.85,1548.9,1564.9,1545.05,1550.1,1550.7,1555.03,251191,3906.08,11629,84029,33.45
BAYERCROP,EQ,2021-06-03,5300.1,5326.0,5335.0,5285.0,5298.0,5299.1,5306.05,10343,548.8,2757,5837,56.43
BBL,EQ,2021-06-03,1270.3,1276.65,1285.3,1255.0,1271.9,1263.65,1273.75,11291,143.82,1490,6993,61.93
BBTC,EQ,2021-06-03,1298.15,1309.0,1321.55,1290.0,1291.0,1292.55,1306.49,64107,837.55,4535,25428,39.66
BCG,EQ,2021-06-03,9.15,9.6,9.6,9.6,9.6,9.6,9.6,841191,80.75,417,841191,100.00
BCLIND,EQ,2021-06-03,167.55,171.1,185.0,170.05,181.5,181.25,179.44,737887,1324.04,9709,317066,42.97
BCP,EQ,2021-06-03,3.45,3.45,3.6,3.45,3.55,3.55,3.53,614551,21.69,608,409291,66.60
BDL,EQ,2021-06-03,368.15,369.6,370.0,366.0,368.7,368.2,368.11,108839,400.64,3619,60085,55.21
BECTORFOOD,EQ,2021-06-03,414.1,416.95,424.45,416.85,418.4,419.55,420.45,352153,1480.62,10441,150788,42.82
BEDMUTHA,EQ,2021-06-03,23.75,24.1,24.5,23.35,23.45,23.7,23.89,25487,6.09,130,16024,62.87
BEL,EQ,2021-06-03,150.35,151.25,151.95,149.2,151.25,151.2,150.55,8930766,13445.24,47047,3074387,34.42
BEML,EQ,2021-06-03,1306.45,1310.0,1334.7,1288.0,1304.0,1304.55,1311.79,356564,4677.37,12303,61104,17.14
BEPL,EQ,2021-06-03,158.1,159.1,179.1,159.1,176.0,175.95,171.67,8693217,14923.23,68102,3222929,37.07
BERGEPAINT,EQ,2021-06-03,793.95,784.1,802.25,784.1,799.5,800.55,790.95,1713175,13550.34,35944,622931,36.36
BESTAGRO,EQ,2021-06-03,283.35,285.35,289.45,280.55,287.25,286.25,287.7,31907,91.8,591,27931,87.54
BFINVEST,EQ,2021-06-03,321.55,323.4,327.95,318.15,318.5,320.5,323.68,35356,114.44,2546,10779,30.49
BFUTILITIE,EQ,2021-06-03,312.55,314.95,317.0,308.0,310.0,309.85,312.59,254363,795.1,5122,94539,37.17
BGRENERGY,EQ,2021-06-03,64.4,65.5,65.8,62.1,62.35,62.7,64.01,609092,389.85,5052,331482,54.42
BHAGERIA,EQ,2021-06-03,192.6,192.6,202.6,192.6,199.65,199.7,199.38,168816,336.58,5964,71804,42.53
BHAGYANGR,EQ,2021-06-03,52.4,54.9,55.0,53.0,53.0,53.0,53.79,54500,29.31,589,37518,68.84
BHAGYAPROP,EQ,2021-06-03,29.0,29.4,32.3,29.05,31.2,31.1,31.07,404151,125.56,1301,206914,51.20
BHANDARI,EQ,2021-06-03,2.9,3.0,3.0,2.9,3.0,2.95,2.96,302295,8.96,344,251302,83.13
BHARATFORG,EQ,2021-06-03,697.5,700.65,704.9,682.5,697.0,695.9,691.16,3687431,25485.9,56775,790972,21.45
BHARATGEAR,EQ,2021-06-03,102.05,104.1,104.1,85.65,100.9,100.15,100.29,61022,61.2,1252,39694,65.05
BHARATRAS,EQ,2021-06-03,12952.6,13049.9,13199.0,12855.05,13129.0,12959.3,13056.98,3496,456.47,1713,762,21.80
BHARATWIRE,EQ,2021-06-03,55.3,56.0,56.5,53.95,56.35,55.6,54.73,100558,55.03,574,80519,80.07
BHARTIARTL,EQ,2021-06-03,529.5,530.0,533.4,528.5,531.2,532.05,531.21,6174103,32797.61,112639,3103456,50.27
BHEL,EQ,2021-06-03,72.25,73.0,73.45,72.1,72.3,72.35,72.62,36304245,26363.51,66658,7255061,19.98
BIGBLOC,EQ,2021-06-03,90.7,93.5,95.2,93.0,93.0,93.6,94.53,22516,21.28,427,10498,46.62
BINDALAGRO,EQ,2021-06-03,24.8,25.05,25.6,24.6,24.7,24.7,25.09,302435,75.88,1422,172632,57.08
BIOCON,EQ,2021-06-03,388.1,387.5,387.85,382.85,385.1,385.1,384.31,2896950,11133.25,45177,1079372,37.26
BIOFILCHEM,EQ,2021-06-03,69.65,70.95,71.15,69.65,70.5,70.15,70.36,47743,33.59,852,30807,64.53
BIRLACABLE,EQ,2021-06-03,75.45,76.85,78.05,75.3,76.0,75.7,76.34,147512,112.6,2577,75497,51.18
BIRLACORPN,EQ,2021-06-03,1248.3,1263.0,1263.0,1240.0,1258.7,1257.8,1254.13,135782,1702.88,7586,75113,55.32
BIRLAMONEY,EQ,2021-06-03,46.45,47.0,47.6,46.1,46.4,46.45,46.99,221546,104.11,2319,100499,45.36
