SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ABCAPITAL,EQ,2021-06-10,125.35,126.2,127.9,124.8,126.5,126.55,126.37,2801466,3540.13,16251,1041257,37.17
ABFRL,EQ,2021-06-10,203.55,205.4,210.8,204.0,207.15,208.2,208.49,2417643,5040.51,24345,707810,29.28
ABMINTLTD,EQ,2021-06-10,75.0,78.25,78.25,71.7,75.85,75.5,75.64,6728,5.09,164,3873,57.57
ABSLBANETF,EQ,2021-06-10,345.12,345.82,349.0,345.0,348.7,348.69,348.36,19287,67.19,47,19220,99.65
ABSLNN50ET,EQ,2021-06-10,392.75,395.5,395.5,392.25,395.5,395.5,393.38,262,1.03,11,171,65.27
ACC,EQ,2021-06-10,2004.4,2015.0,2037.0,2004.4,2029.0,2030.3,2027.85,364626,7394.07,15925,71356,19.57
ACCELYA,EQ,2021-06-10,1098.5,1031.0,1235.0,1031.0,1203.0,1203.9,1152.09,928102,10692.56,40004,215628,23.23
ACCURACY,EQ,2021-06-10,85.4,85.4,89.0,80.3,85.55,85.8,84.09,57223,48.12,1179,25300,44.21
ACE,EQ,2021-06-10,183.5,184.85,192.5,184.5,187.6,187.85,188.45,875367,1649.62,15394,253816,29.00
ACRYSIL,EQ,2021-06-10,515.65,518.1,536.85,516.35,524.2,526.15,526.84,95092,500.99,4400,55440,58.30
ADANIENT,EQ,2021-06-10,1594.65,1612.0,1630.0,1591.0,1609.8,1612.0,1609.08,5362307,86283.8,114278,1047267,19.53
ADANIPORTS,EQ,2021-06-10,852.6,858.55,863.95,843.3,848.3,846.75,850.32,11744190,99863.71,182614,2911532,24.79
ADANIPOWER,EQ,2021-06-10,152.35,157.35,164.0,153.0,154.5,154.1,157.12,57693663,90648.8,297557,18785106,32.56
ADFFOODS,EQ,2021-06-10,993.75,994.0,1012.0,985.2,990.0,997.3,995.26,21152,210.52,2052,10728,50.72
ADORWELD,EQ,2021-06-10,578.3,579.2,608.0,579.2,599.25,600.05,596.81,70234,419.16,4586,36526,52.01
ADROITINFO,EQ,2021-06-10,11.05,11.05,11.2,10.5,10.65,10.65,10.69,26669,2.85,166,22604,84.76
ADSL,EQ,2021-06-10,60.65,61.8,62.5,59.95,60.5,60.6,61.15,212264,129.81,2063,115820,54.56
ADVANIHOTR,EQ,2021-06-10,66.9,68.3,68.3,65.1,66.0,65.75,65.94,21401,14.11,351,13694,63.99
ADVENZYMES,EQ,2021-06-10,410.25,412.35,416.95,410.15,412.05,412.75,413.31,168048,694.55,7059,75844,45.13
AEGISCHEM,EQ,2021-06-10,368.6,370.9,386.2,370.0,375.4,376.0,380.21,1177921,4478.6,22692,437702,37.16
AGARIND,EQ,2021-06-10,239.15,245.0,250.0,236.0,248.9,246.5,244.8,38355,93.89,1046,19663,51.27
AGRITECH,EQ,2021-06-10,47.0,47.55,49.0,47.0,47.05,47.7,48.07,13761,6.62,205,10617,77.15
AGROPHOS,EQ,2021-06-10,14.55,14.9,15.0,14.5,14.95,14.8,14.75,167237,24.66,853,56068,33.53
AHLADA,EQ,2021-06-10,143.15,145.0,169.7,144.0,161.4,160.0,158.5,245582,389.25,4213,138601,56.44
AHLEAST,EQ,2021-06-10,184.05,187.6,187.6,171.6,180.95,180.2,179.04,11189,20.03,526,6298,56.29
AHLUCONT,EQ,2021-06-10,315.6,310.05,326.5,309.95,325.0,323.15,321.56,26971,86.73,1424,19024,70.54
AHLWEST,EQ,2021-06-10,215.35,215.0,215.95,204.0,214.0,215.25,213.36,22329,47.64,1424,11843,53.04
AIAENG,EQ,2021-06-10,1946.25,1971.0,1988.0,1946.0,1956.0,1957.4,1967.35,24963,491.11,2306,18766,75.18
AIRAN,EQ,2021-06-10,23.1,23.35,23.8,23.2,23.65,23.55,23.52,98927,23.27,707,61929,62.60
AJANTPHARM,EQ,2021-06-10,1921.45,1944.55,1958.95,1934.85,1953.0,1952.0,1948.41,43098,839.72,5143,19861,46.08
AJMERA,EQ,2021-06-10,150.5,151.5,169.4,150.95,168.4,167.25,163.56,1149520,1880.15,16505,417172,36.29
AKASH,EQ,2021-06-10,209.85,215.3,222.0,210.9,213.1,216.95,216.91,62526,135.63,433,61155,97.81
AKG,EQ,2021-06-10,29.45,30.0,30.9,29.9,30.55,30.3,30.74,22420,6.89,154,19727,87.99
AKSHARCHEM,EQ,2021-06-10,312.85,317.5,375.4,314.05,366.8,364.75,361.55,1078577,3899.55,28643,270540,25.08
AKZOINDIA,EQ,2021-06-10,2270.5,2275.95,2292.0,2270.15,2288.0,2284.45,2284.22,8602,196.49,1023,4766,55.41
ALANKIT,EQ,2021-06-10,20.1,20.5,21.3,20.2,21.25,21.15,21.08,2208105,465.55,3819,1251476,56.68
ALBERTDAVD,EQ,2021-06-10,469.3,475.6,479.65,471.25,474.0,473.3,473.69,20226,95.81,1080,12866,63.61
ALEMBICLTD,EQ,2021-06-10,126.9,127.5,133.5,127.5,130.4,130.75,131.04,1479368,1938.54,13613,396353,26.79
ALICON,EQ,2021-06-10,542.65,545.0,560.05,545.0,547.0,550.7,552.9,9338,51.63,1163,3761,40.28
ALKALI,EQ,2021-06-10,77.1,78.9,78.9,68.7,73.3,72.7,72.66,453560,329.54,11534,171887,37.90
ALKEM,EQ,2021-06-10,3101.05,3100.0,3142.0,3093.6,3134.0,3131.25,3123.83,155840,4868.18,12167,56341,36.15
ALKYLAMINE,EQ,2021-06-10,3601.25,3616.85,3624.9,3580.0,3598.0,3594.2,3602.04,46926,1690.29,7063,22832,48.66
ALLCARGO,EQ,2021-06-10,137.05,138.0,145.0,138.0,142.0,142.45,142.34,1228216,1748.25,13588,530658,43.21
ALLSEC,EQ,2021-06-10,383.3,379.95,385.05,373.9,380.0,377.75,380.01,11131,42.3,1042,4696,42.19
ALMONDZ,EQ,2021-06-10,46.5,47.95,47.95,44.65,46.05,46.4,46.53,23853,11.1,183,19765,82.86
ALOKINDS,EQ,2021-06-10,20.3,20.4,24.35,20.25,24.35,24.35,22.92,110047787,25219.87,71983,36992487,33.61
ALPHAGEO,EQ,2021-06-10,285.3,287.7,292.0,284.25,287.5,287.0,288.29,39243,113.13,1999,18597,47.39
ALPSINDUS,EQ,2021-06-10,2.45,2.55,2.55,2.55,2.55,2.55,2.55,27876,0.71,14,27876,100.00
AMARAJABAT,EQ,2021-06-10,755.05,758.95,762.3,755.25,759.5,759.35,758.73,698636,5300.78,30807,348960,49.95
AMBER,EQ,2021-06-10,2789.65,2787.9,2879.0,2732.1,2770.0,2785.15,2823.08,227974,6435.9,24116,113582,49.82
AMBICAAGAR,EQ,2021-06-10,22.95,23.45,24.0,22.0,23.3,23.45,23.27,92140,21.44,442,41890,45.46
AMBIKCO,EQ,2021-06-10,1261.15,1273.0,1320.55,1240.05,1279.0,1274.75,1287.4,271892,3500.34,22616,77895,28.65
AMBUJACEM,EQ,2021-06-10,334.35,335.8,344.15,334.8,340.85,341.55,340.91,3729387,12713.68,52716,1735424,46.53
AMDIND,EQ,2021-06-10,22.75,22.6,25.0,22.3,24.05,24.2,24.3,203927,49.56,1215,112079,54.96
AMJLAND,EQ,2021-06-10,28.45,28.3,32.8,28.2,32.0,31.7,31.36,547793,171.81,2016,322936,58.95
AMRUTANJAN,EQ,2021-06-10,700.05,706.8,706.8,696.0,701.0,700.4,701.62,27143,190.44,2069,14055,51.78
ANDHRAPAP,EQ,2021-06-10,238.3,238.35,252.0,238.3,248.2,247.55,248.11,172295,427.49,3455,95660,55.52
ANDHRSUGAR,EQ,2021-06-10,439.1,441.65,448.2,436.3,440.6,439.35,441.92,106697,471.52,3642,37871,35.49
ANGELBRKG,EQ,2021-06-10,847.7,848.0,897.85,815.7,885.0,884.25,871.17,772521,6729.96,27882,215528,27.90
ANIKINDS,EQ,2021-06-10,19.7,19.25,20.5,19.25,20.45,20.35,20.23,82807,16.75,349,46909,56.65
ANMOL,EQ,2021-06-10,163.2,169.95,169.95,156.1,157.0,157.5,162.26,12156,19.72,336,9168,75.42
ANSALAPI,EQ,2021-06-10,8.35,8.55,9.15,8.15,9.15,9.15,8.9,765447,68.16,803,557683,72.86
ANSALHSG,EQ,2021-06-10,8.25,8.25,8.65,7.95,8.65,8.65,8.46,353357,29.88,596,223276,63.19
ANUP,EQ,2021-06-10,882.85,882.0,910.0,882.0,902.5,900.7,900.84,50665,456.41,3464,31182,61.55
ANURAS,EQ,2021-06-10,749.65,756.0,773.7,748.1,766.0,768.7,761.64,97603,743.39,4568,36535,37.43
APARINDS,EQ,2021-06-10,525.5,529.4,533.1,525.0,527.0,527.2,528.49,34749,183.64,1954,21875,62.95
APCL,EQ,2021-06-10,350.3,353.45,353.45,342.45,346.6,346.6,347.38,84395,293.17,6225,43131,51.11
APCOTEXIND,EQ,2021-06-10,319.75,322.9,332.75,318.45,320.6,320.95,322.69,42249,136.33,3216,23491,55.60
APEX,EQ,2021-06-10,266.0,271.0,279.9,271.0,274.1,275.05,275.7,297258,819.55,7614,77922,26.21
APLAPOLLO,EQ,2021-06-10,1369.05,1378.9,1458.0,1372.65,1425.0,1425.5,1420.73,686554,9754.05,26230,433497,63.14
APLLTD,EQ,2021-06-10,965.7,966.2,976.7,965.25,975.05,974.15,972.16,174070,1692.24,5730,59046,33.92
APOLLO,EQ,2021-06-10,114.65,115.0,124.8,115.0,121.2,120.95,121.33,1275620,1547.66,18396,419675,32.90
APOLLOHOSP,EQ,2021-06-10,3305.9,3322.45,3345.0,3297.05,3327.0,3325.7,3321.01,749909,24904.58,69257,365135,48.69
APOLLOPIPE,EQ,2021-06-10,1043.2,1075.25,1075.25,1045.0,1052.6,1049.05,1056.41,20819,219.93,1222,14466,69.48
APOLLOTYRE,EQ,2021-06-10,235.55,236.0,241.45,236.0,241.3,240.8,239.55,4525461,10840.74,34797,935194,20.67
APOLSINHOT,EQ,2021-06-10,869.8,870.0,890.0,863.0,873.35,878.05,876.77,1269,11.13,136,755,59.50
APTECHT,EQ,2021-06-10,247.75,248.0,254.95,242.05,250.25,249.3,249.39,577812,1441.03,12811,173743,30.07
ARCHIES,EQ,2021-06-10,18.25,18.4,19.45,17.15,17.7,17.65,17.99,1253006,225.41,3111,674264,53.81
ARENTERP,EQ,2021-06-10,12.9,13.15,13.5,13.15,13.5,13.5,13.47,759,0.1,28,669,88.14
ARIES,EQ,2021-06-10,126.9,128.0,138.5,127.8,133.05,133.1,134.27,467622,627.87,8426,126909,27.14
ARIHANT,EQ,2021-06-10,27.15,28.5,28.5,27.5,28.5,28.5,28.42,35488,10.09,186,30974,87.28
ARMANFIN,EQ,2021-06-10,632.7,649.0,649.0,619.95,629.95,625.5,626.23,6648,41.63,727,3963,59.61
AROGRANITE,EQ,2021-06-10,51.85,52.45,55.8,52.0,53.6,53.85,54.48,114839,62.57,1340,53542,46.62
ARSHIYA,EQ,2021-06-10,31.15,31.15,34.25,30.5,34.25,34.25,32.97,208491,68.74,1132,136340,65.39
ARVIND,EQ,2021-06-10,82.0,82.65,88.3,82.3,87.0,87.45,86.49,5392416,4664.0,31715,2158934,40.04
ARVINDFASN,EQ,2021-06-10,139.55,141.2,143.35,139.35,139.85,139.9,140.38,549975,772.03,7443,292707,53.22
ARVSMART,EQ,2021-06-10,109.6,109.6,114.8,109.55,112.25,113.5,112.84,304022,343.05,4675,152830,50.27
ASAHIINDIA,EQ,2021-06-10,330.3,328.0,338.0,325.1,331.0,332.3,334.38,52309,174.91,2264,29566,56.52
ASAHISONG,EQ,2021-06-10,357.7,357.75,369.0,357.75,359.05,362.65,362.02,40093,145.15,1315,28644,71.44
ASAL,EQ,2021-06-10,44.95,45.05,47.65,44.75,45.05,45.95,46.03,16762,7.72,212,12224,72.93
ASALCBR,EQ,2021-06-10,454.9,459.25,462.9,456.05,460.9,460.0,459.36,32072,147.33,2338,20463,63.80
ASHIANA,EQ,2021-06-10,137.8,139.15,139.8,134.4,137.5,136.6,136.5,91389,124.75,1852,61119,66.88
ASHOKA,EQ,2021-06-10,98.15,99.2,101.85,96.0,96.6,97.05,99.58,4911781,4891.09,26886,1934186,39.38
ASHOKLEY,EQ,2021-06-10,126.65,127.0,128.0,125.6,126.8,126.85,126.91,10901784,13835.95,45455,2377085,21.80
ASIANHOTNR,EQ,2021-06-10,94.05,95.35,95.75,92.25,94.2,94.2,94.41,25861,24.42,942,12917,49.95
ASIANPAINT,EQ,2021-06-10,2943.55,2945.0,2959.3,2920.65,2955.6,2950.6,2940.62,1344559,39538.34,62341,802036,59.65
ASIANTILES,EQ,2021-06-10,185.0,189.0,193.4,186.7,191.1,191.15,190.44,1582597,3013.94,17513,775456,49.00
ASPINWALL,EQ,2021-06-10,200.55,206.95,206.95,201.55,204.1,203.4,204.25,1311,2.68,72,813,62.01
ASTEC,EQ,2021-06-10,1392.45,1400.0,1419.35,1384.0,1399.7,1391.15,1400.95,20856,292.18,2237,11036,52.92
ASTERDM,EQ,2021-06-10,147.95,149.85,158.5,148.25,156.4,156.5,155.9,2992247,4664.97,24892,1043640,34.88
ASTRAL,EQ,2021-06-10,1943.7,1960.0,1990.0,1952.3,1970.0,1975.05,1976.01,290271,5735.79,22943,155174,53.46
ASTRAMICRO,EQ,2021-06-10,165.7,166.7,175.0,161.0,173.05,173.6,170.22,2576902,4386.48,23191,1256811,48.77
ASTRAZEN,EQ,2021-06-10,3776.55,3784.8,3795.0,3765.2,3780.0,3776.6,3780.18,13996,529.07,2608,6242,44.60
ASTRON,EQ,2021-06-10,50.2,50.0,51.3,49.4,50.45,49.8,50.53,76120,38.46,1315,34409,45.20
ATFL,EQ,2021-06-10,966.25,971.1,987.0,970.95,977.0,973.35,978.82,8430,82.51,1421,3158,37.46
ATLANTA,EQ,2021-06-10,11.9,12.3,12.45,12.3,12.45,12.45,12.45,448947,55.88,163,446988,99.56
ATUL,EQ,2021-06-10,8936.4,8936.0,9049.85,8849.95,8899.4,8863.65,8893.95,11216,997.55,2456,7372,65.73
ATULAUTO,EQ,2021-06-10,191.5,195.0,196.9,192.5,193.5,193.75,193.79,92955,180.14,3219,58102,62.51
AUBANK,EQ,2021-06-10,995.8,1000.0,1001.25,980.0,994.05,992.55,989.97,777855,7700.49,31807,244963,31.49
AURIONPRO,EQ,2021-06-10,161.35,165.0,165.0,158.4,159.8,159.7,161.44,71019,114.65,2374,37729,53.13
AUROPHARMA,EQ,2021-06-10,958.95,960.3,977.5,960.05,966.4,964.0,968.87,1697605,16447.66,38162,650425,38.31
AUSOMENT,EQ,2021-06-10,73.0,75.0,79.95,72.45,75.05,75.15,77.67,174746,135.73,2345,60298,34.51
AUTOAXLES,EQ,2021-06-10,1344.45,1316.0,1386.95,1316.0,1360.0,1368.4,1366.78,12259,167.55,1760,3915,31.94
AUTOIND,EQ,2021-06-10,46.7,46.7,50.4,45.55,48.2,47.7,48.45,154590,74.9,1548,62764,40.60
AVADHSUGAR,EQ,2021-06-10,367.35,370.2,379.35,361.95,364.3,364.65,369.97,270849,1002.05,7263,94062,34.73
AVANTIFEED,EQ,2021-06-10,563.65,568.6,583.65,567.2,581.45,580.25,576.63,410639,2367.87,11313,114634,27.92
AVTNPL,EQ,2021-06-10,68.15,68.7,72.0,68.5,69.35,69.8,70.74,514680,364.07,4754,277932,54.00
AWHCL,EQ,2021-06-10,335.2,336.0,343.5,335.5,337.0,337.55,338.64,85346,289.02,4048,36000,42.18
AXISBANK,EQ,2021-06-10,736.75,739.45,745.35,732.9,742.6,744.25,739.86,7795125,57673.04,110921,3454324,44.31
AXISBNKETF,EQ,2021-06-10,347.67,348.48,350.0,347.0,350.0,350.0,348.51,308,1.07,33,234,75.97
AXISBPSETF,EQ,2021-06-10,10.16,10.15,10.17,10.15,10.17,10.16,10.16,39256,3.99,101,37149,94.63
AXISCADES,EQ,2021-06-10,94.2,95.9,102.15,95.9,98.45,98.65,99.48,489556,486.99,8712,221544,45.25
AXISGOLD,EQ,2021-06-10,42.37,42.49,42.49,42.21,42.26,42.29,42.3,115588,48.89,4245,86677,74.99
AXISHCETF,EQ,2021-06-10,86.61,86.6,87.9,86.1,87.0,86.89,86.86,7649,6.64,274,6360,83.15
AXISNIFTY,EQ,2021-06-10,179.32,164.59,164.79,163.62,164.57,164.5,164.39,23643,38.87,546,15990,67.63
AXISTECETF,EQ,2021-06-10,271.27,275.0,275.0,268.45,272.0,272.1,272.09,1649,4.49,73,1413,85.69
AYMSYNTEX,EQ,2021-06-10,68.95,69.9,70.75,66.35,68.25,67.35,68.14,76616,52.21,1157,46981,61.32
BAFNAPH,EQ,2021-06-10,137.1,137.1,142.0,136.45,142.0,141.75,140.29,11881,16.67,373,7121,59.94
BAJAJ-AUTO,EQ,2021-06-10,4224.5,4229.0,4233.5,4166.0,4184.0,4179.9,4181.76,332571,13907.33,33873,126707,38.10
BAJAJCON,EQ,2021-06-10,296.7,298.9,303.0,298.05,301.9,301.7,301.45,840602,2533.98,17379,379510,45.15
BAJAJELEC,EQ,2021-06-10,1055.1,1067.75,1069.8,1050.0,1055.0,1054.6,1058.89,53724,568.88,4301,26072,48.53
BAJAJFINSV,EQ,2021-06-10,11558.85,11551.0,12208.0,11500.35,12000.0,11993.1,11897.62,629998,74954.75,76937,143235,22.74
BAJAJHIND,EQ,2021-06-10,14.1,14.8,14.8,14.5,14.8,14.8,14.79,2541063,375.78,2523,2002664,78.81
BAJAJHLDNG,EQ,2021-06-10,3482.45,3494.05,3541.0,3494.05,3525.0,3520.5,3513.02,33024,1160.14,5025,19802,59.96
BAJFINANCE,EQ,2021-06-10,5674.5,5715.0,6115.0,5677.0,6109.8,6086.4,5946.0,5296120,314907.25,303049,1092297,20.62
BALAJITELE,EQ,2021-06-10,67.8,68.15,75.3,67.65,73.0,73.05,72.99,3397786,2480.02,17642,1149566,33.83
BALAMINES,EQ,2021-06-10,2685.65,2690.9,2732.25,2690.9,2700.0,2699.0,2711.76,34288,929.81,4013,17545,51.17
BALAXI,EQ,2021-06-10,608.65,601.0,623.75,601.0,615.0,613.6,614.64,1843,11.33,168,1217,66.03
BALKRISIND,EQ,2021-06-10,2248.75,2258.8,2313.7,2249.0,2269.1,2269.3,2284.75,513347,11728.72,25118,101216,19.72
BALMLAWRIE,EQ,2021-06-10,140.15,141.2,143.9,139.4,141.0,141.0,141.46,539146,762.66,6363,188162,34.90
BALRAMCHIN,EQ,2021-06-10,348.55,351.0,356.2,348.0,352.1,353.3,352.92,1717609,6061.77,27694,641282,37.34
BANARBEADS,EQ,2021-06-10,57.4,57.25,59.5,57.2,58.0,58.35,58.62,11949,7.0,149,8403,70.32
BANARISUG,EQ,2021-06-10,1835.05,1860.0,1888.0,1831.25,1835.25,1839.15,1848.28,3930,72.64,461,2712,69.01
BANCOINDIA,EQ,2021-06-10,164.8,164.8,168.0,163.35,166.4,166.0,166.28,70242,116.8,1998,39026,55.56
BANDHANBNK,EQ,2021-06-10,317.5,319.4,322.2,315.6,320.55,320.3,319.14,2984886,9525.87,36680,879501,29.47
BANG,EQ,2021-06-10,32.2,32.8,32.85,32.0,32.35,32.05,32.15,9679,3.11,111,8240,85.13
BANKA,EQ,2021-06-10,68.35,68.0,70.65,65.95,67.85,68.15,68.62,21760,14.93,224,17153,78.83
BANKBARODA,EQ,2021-06-10,81.85,82.6,85.3,81.85,84.75,84.75,83.99,59937914,50338.88,115594,14827811,24.74
BANKBEES,EQ,2021-06-10,349.43,354.95,354.95,348.6,352.8,352.63,350.77,545589,1913.77,5312,294516,53.98
BANKINDIA,EQ,2021-06-10,80.25,80.8,81.9,80.4,80.6,80.75,81.04,5122960,4151.66,17091,1807899,35.29
BANSWRAS,EQ,2021-06-10,178.9,180.0,184.5,175.0,181.0,181.2,181.31,32671,59.23,804,22022,67.41
BARBEQUE,EQ,2021-06-10,837.65,843.25,853.95,835.0,836.4,837.7,840.09,50264,422.26,2798,24777,49.29
BASF,EQ,2021-06-10,2510.45,2523.05,2550.0,2498.0,2525.0,2524.2,2525.49,45283,1143.62,2705,34256,75.65
BATAINDIA,EQ,2021-06-10,1557.85,1551.6,1659.0,1551.6,1633.0,1632.1,1626.01,5103355,82981.31,175140,546259,10.70
BAYERCROP,EQ,2021-06-10,5285.0,5280.0,5366.35,5280.0,5359.0,5351.5,5327.46,16745,892.08,3452,8977,53.61
BBL,EQ,2021-06-10,1297.35,1308.7,1369.7,1300.0,1316.55,1320.35,1339.08,75634,1012.8,8315,26719,35.33
BBTC,EQ,2021-06-10,1290.6,1300.9,1320.0,1298.0,1299.1,1302.1,1309.72,86926,1138.48,4587,39423,45.35
BCG,EQ,2021-06-10,13.35,14.0,14.0,14.0,14.0,14.0,14.0,856984,119.98,655,856982,100.00
BCLIND,EQ,2021-06-10,190.35,192.0,210.05,192.0,196.2,198.2,203.12,585263,1188.8,11602,279693,47.79
BCP,EQ,2021-06-10,3.65,3.8,4.0,3.75,4.0,4.0,3.95,883157,34.86,542,755553,85.55
BDL,EQ,2021-06-10,365.8,366.15,370.5,362.7,364.05,364.35,366.43,133054,487.54,4197,58033,43.62
BECTORFOOD,EQ,2021-06-10,421.35,425.9,426.75,419.25,420.95,420.65,421.69,373512,1575.07,8077,199765,53.48
BEDMUTHA,EQ,2021-06-10,36.85,37.95,40.5,34.2,40.0,39.9,38.78,465716,180.61,4892,213408,45.82
BEL,EQ,2021-06-10,150.7,150.95,152.95,150.1,151.95,152.05,151.88,5793688,8799.65,46492,2339894,40.39
BEML,EQ,2021-06-10,1325.9,1334.9,1344.5,1315.25,1319.05,1324.0,1331.65,267191,3558.06,9910,88078,32.96
BEPL,EQ,2021-06-10,183.4,184.5,187.8,182.0,183.8,183.75,184.4,1091499,2012.73,11884,476936,43.70
BERGEPAINT,EQ,2021-06-10,802.5,802.5,813.0,802.25,812.4,809.1,807.15,386618,3120.58,12174,145634,37.67
BESTAGRO,EQ,2021-06-10,299.65,299.6,303.0,293.6,298.45,296.7,299.02,6631,19.83,302,4061,61.24
BFINVEST,EQ,2021-06-10,346.9,349.9,415.8,349.9,384.1,383.65,394.73,2261225,8925.78,52508,335426,14.83
BFUTILITIE,EQ,2021-06-10,347.85,351.1,417.4,351.1,417.4,417.4,401.42,5064311,20328.91,74686,1285884,25.39
BGRENERGY,EQ,2021-06-10,66.95,67.7,76.5,67.05,72.9,73.15,72.62,2459889,1786.47,16558,869574,35.35
BHAGERIA,EQ,2021-06-10,224.35,224.5,258.35,224.0,246.25,246.3,247.53,1070380,2649.5,30773,321714,30.06
BHAGYANGR,EQ,2021-06-10,52.35,54.85,54.85,50.0,53.25,51.5,52.01,28338,14.74,427,19693,69.49
BHAGYAPROP,EQ,2021-06-10,28.6,28.55,29.0,28.0,28.25,28.35,28.4,34545,9.81,301,20593,59.61
BHANDARI,EQ,2021-06-10,2.95,3.0,3.0,2.95,3.0,3.0,2.98,229420,6.85,501,164812,71.84
BHARATFORG,EQ,2021-06-10,756.3,760.0,763.0,749.0,759.2,758.35,756.64,3442696,26048.7,65226,1800669,52.30
BHARATGEAR,EQ,2021-06-10,106.8,107.45,108.3,102.8,107.0,107.85,106.12,73249,77.73,1619,33743,46.07
BHARATRAS,EQ,2021-06-10,12693.05,12681.0,12870.0,12681.0,12770.0,12742.9,12759.64,2427,309.68,985,652,26.86
BHARATWIRE,EQ,2021-06-10,55.05,56.8,57.8,54.6,57.8,57.8,56.46,98683,55.71,574,80215,81.29
BHARTIARTL,EQ,2021-06-10,540.0,543.9,547.85,540.35,545.0,545.15,544.66,6888855,37520.91,70634,3770725,54.74
BHEL,EQ,2021-06-10,74.8,75.35,76.5,74.7,76.2,75.8,75.61,50134183,37904.59,93746,13078727,26.09
BIGBLOC,EQ,2021-06-10,101.8,101.75,105.85,100.95,101.15,101.2,101.6,3878,3.94,109,2808,72.41
BINDALAGRO,EQ,2021-06-10,27.75,28.1,29.9,27.8,28.95,28.85,28.93,1103160,319.1,4761,566044,51.31
BIOCON,EQ,2021-06-10,404.5,406.0,415.5,405.85,415.2,414.75,412.33,4364390,17995.72,68295,1627366,37.29
BIOFILCHEM,EQ,2021-06-10,69.8,70.25,72.0,70.0,70.8,70.65,70.69,51609,36.48,769,31736,61.49
BIRLACABLE,EQ,2021-06-10,77.25,77.4,80.5,77.0,78.4,78.85,79.38,143750,114.11,2386,81635,56.79
BIRLACORPN,EQ,2021-06-10,1277.75,1285.0,1296.0,1235.75,1245.0,1249.65,1270.46,269194,3420.0,13389,190476,70.76
BIRLAMONEY,EQ,2021-06-10,54.0,54.5,55.9,54.05,55.5,55.35,54.89,496033,272.28,3595,211947,42.73
BIRLATYRE,EQ,2021-06-10,27.3,27.8,28.3,26.55,27.75,27.55,27.84,651584,181.39,3051,412480,63.30
BLBLIMITED,EQ,2021-06-10,6.95,6.9,7.6,6.9,7.6,7.6,7.52,196286,14.76,171,186451,94.99
BLISSGVS,EQ,2021-06-10,112.15,112.7,114.85,112.15,113.9,113.35,113.3,675913,765.82,5725,259650,38.41
BLKASHYAP,EQ,2021-06-10,22.65,22.55,24.45,22.2,23.95,23.85,23.78,1098028,261.1,2258,682555,62.16
BLS,EQ,2021-06-10,128.7,129.6,132.0,128.1,129.2,128.75,129.68,441685,572.77,5439,230489,52.18
BLUEDART,EQ,2021-06-10,6028.7,6015.8,6150.0,5999.2,6045.0,6021.0,6055.36,31253,1892.48,4672,17643,56.45
BLUESTARCO,EQ,2021-06-10,827.75,827.75,836.95,825.55,826.15,827.05,831.96,82780,688.7,4525,52824,63.81
